//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/ProactiveSupportStubs.framework/Versions/A/ProactiveSupportStubs
// arch:    arm64e
// uuid:    978AE806-CA12-33F5-A8E6-0C65D29FD4BA
// text:    0x00000002640f0000
// count:   46 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000002640f0c10  0x00000070  __TEXT,__text  func  +[_PASDeviceStateStub setCurrentOsBuild:]
0x00000002640f0c80  0x00000060  __TEXT,__text  func  +[_PASDeviceStateStub setDeviceFormattedForProtection:]
0x00000002640f0ce0  0x000001a0  __TEXT,__text  func  +[_PASDeviceStateStub setLockStateAKS:]
0x00000002640f0e80  0x000000b4  __TEXT,__text  func  +[_PASDeviceStateStub setClassCLocked:]
0x00000002640f0f34  0x0000018c  __TEXT,__text  func  +[_PASDeviceStateStub setLockState:]
0x00000002640f10c0  0x000000a4  __TEXT,__text  func  +[_PASDeviceStateStub stopMockingSystem]
0x00000002640f1164  0x000000fc  __TEXT,__text  func  +[_PASDeviceStateStub startMockingSystem]
0x00000002640f1260  0x000000a4  __TEXT,__text  func  registerOnceForFirstUnlock
0x00000002640f1304  0x000000c4  __TEXT,__text  func  unregisterForAKSEvents
0x00000002640f13c8  0x00000108  __TEXT,__text  func  registerForAKSEvents
0x00000002640f14d0  0x0000008c  __TEXT,__text  func  unregisterForLockStateChangesForDevice
0x00000002640f155c  0x00000104  __TEXT,__text  func  registerForLockStateChangesForDevice
0x00000002640f1660  0x0000008c  __TEXT,__text  func  unregisterForLockStateChanges
0x00000002640f16ec  0x00000104  __TEXT,__text  func  registerForLockStateChanges
0x00000002640f17f0  0x000000fc  __TEXT,__text  func  currentOsBuild
0x00000002640f18ec  0x00000054  __TEXT,__text  func  deviceLockState
0x00000002640f1940  0x00000054  __TEXT,__text  func  lockState
0x00000002640f1994  0x00000054  __TEXT,__text  func  formattedForContentProtection
0x00000002640f19e8  0x00000118  __TEXT,__text  func  unlockedSinceBoot
0x00000002640f1b00  0x00000060  __TEXT,__objc_methlist  func  _OBJC_$_CLASS_METHODS__PASDeviceStateStub
0x00000002640f1b60  0x00000048  __TEXT,__const  func  ProactiveSupportStubsVersionString
0x00000002640f1ba8  0x00000020  __TEXT,__const  func  ProactiveSupportStubsVersionNumber
0x00000002640f1bc8  0x00000038  __TEXT,__gcc_except_tab  func  GCC_except_table2
0x00000002640f1c00  0x00000038  __TEXT,__gcc_except_tab  func  GCC_except_table4
0x00000002640f1c38  0x00000014  __TEXT,__gcc_except_tab  func  GCC_except_table5
0x00000002640f1c4c  0x00000028  __TEXT,__gcc_except_tab  func  GCC_except_table6
0x00000002640f1c74  0x00000014  __TEXT,__gcc_except_tab  func  GCC_except_table7
0x00000002640f1c88  0x00000014  __TEXT,__gcc_except_tab  func  GCC_except_table8
0x00000002640f1c9c  0x00000028  __TEXT,__gcc_except_tab  func  GCC_except_table9
0x00000002640f1cc4  0x00000010  __TEXT,__gcc_except_tab  func  GCC_except_table10
0x00000002640f1cd4  0x0000001c  __TEXT,__gcc_except_tab  func  GCC_except_table11
0x00000002640f1cf0  0x00000010  __TEXT,__gcc_except_tab  func  GCC_except_table12
0x00000002640f1d00  0x0000001c  __TEXT,__gcc_except_tab  func  GCC_except_table13
0x00000002640f1d1c  0x00000364  __TEXT,__gcc_except_tab  func  GCC_except_table14
0x00000002640f2080  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$copy
0x00000002640f20a0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$countByEnumeratingWithState:objects:count:
0x00000002640f20c0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$currentHandler
0x00000002640f20e0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$handleFailureInFunction:file:lineNumber:description:
0x00000002640f2100  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$integerValue
0x00000002640f2120  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$numberWithInt:
0x00000002640f2140  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$objectForKeyedSubscript:
0x00000002640f2160  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$removeObjectForKey:
0x00000002640f2180  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$setDefaultSystemCallbacks
0x00000002640f21a0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$setObject:forKeyedSubscript:
0x00000002640f21c0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$setSystemCallbacks:
0x00000002640f21e0  0x00000000  __TEXT,__objc_stubs  func  objc_msgSend$stringWithUTF8String:
