//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/IMTransferServices.framework/Versions/A/IMTransferServices
// arch:    arm64e
// uuid:    50C7D0FE-47AC-39E9-83B6-934F62A427F4
// text:    0x00000001d9b58000
// count:   66 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000001d9b58db8  0x00000038  __TEXT,__text  objc  +[IMTransferServicesCompressionController ?]
0x00000001d9b58df0  0x00000028  __TEXT,__text  sub  sub_1d9b58df0
0x00000001d9b58e18  0x00000098  __TEXT,__text  objc  -[IMTransferServicesCompressionController ]
0x00000001d9b58eb0  0x00000070  __TEXT,__text  objc  -[IMTransferServicesCompressionController ]
0x00000001d9b58f20  0x00000068  __TEXT,__text  objc  -[IMTransferServicesCompressionController ?]
0x00000001d9b58f88  0x000003b8  __TEXT,__text  objc  -[IMTransferServicesCompressionController ?]
0x00000001d9b59340  0x0000010c  __TEXT,__text  objc  -[IMTransferServicesCompressionController blueprintProvider]
0x00000001d9b5944c  0x000002d0  __TEXT,__text  objc  -[IMTransferServicesCompressionController layoutOptionsProvider]
0x00000001d9b5971c  0x00000038  __TEXT,__text  objc  +[IMTransferServicesController dh]
0x00000001d9b59754  0x00000028  __TEXT,__text  sub  sub_1d9b59754
0x00000001d9b5977c  0x00000798  __TEXT,__text  sub  sub_1d9b5977c
0x00000001d9b59f14  0x00000010  __TEXT,__text  sub  sub_1d9b59f14
0x00000001d9b59f24  0x0000000c  __TEXT,__text  sub  sub_1d9b59f24
0x00000001d9b59f30  0x000000bc  __TEXT,__text  sub  sub_1d9b59f30
0x00000001d9b59fec  0x00000010  __TEXT,__text  sub  sub_1d9b59fec
0x00000001d9b59ffc  0x0000000c  __TEXT,__text  sub  sub_1d9b59ffc
0x00000001d9b5a008  0x000001a0  __TEXT,__text  sub  sub_1d9b5a008
0x00000001d9b5a1a8  0x00000050  __TEXT,__text  sub  sub_1d9b5a1a8
0x00000001d9b5a1f8  0x00000044  __TEXT,__text  sub  sub_1d9b5a1f8
0x00000001d9b5a23c  0x00000530  __TEXT,__text  sub  sub_1d9b5a23c
0x00000001d9b5a76c  0x000000d0  __TEXT,__text  sub  sub_1d9b5a76c
0x00000001d9b5a83c  0x000000a4  __TEXT,__text  sub  sub_1d9b5a83c
0x00000001d9b5a8e0  0x0000003c  __TEXT,__text  sub  sub_1d9b5a8e0
0x00000001d9b5a91c  0x00000038  __TEXT,__text  sub  sub_1d9b5a91c
0x00000001d9b5a954  0x0000002c  __TEXT,__text  sub  sub_1d9b5a954
0x00000001d9b5a980  0x0000070c  __TEXT,__text  sub  sub_1d9b5a980
0x00000001d9b5b08c  0x000000bc  __TEXT,__text  sub  sub_1d9b5b08c
0x00000001d9b5b148  0x000001a0  __TEXT,__text  sub  sub_1d9b5b148
0x00000001d9b5b2e8  0x00000608  __TEXT,__text  sub  sub_1d9b5b2e8
0x00000001d9b5b8f0  0x000000f0  __TEXT,__text  sub  sub_1d9b5b8f0
0x00000001d9b5b9e0  0x000000bc  __TEXT,__text  sub  sub_1d9b5b9e0
0x00000001d9b5ba9c  0x00000040  __TEXT,__text  sub  sub_1d9b5ba9c
0x00000001d9b5badc  0x0000018c  __TEXT,__text  sub  sub_1d9b5badc
0x00000001d9b5bc68  0x000000ac  __TEXT,__text  sub  sub_1d9b5bc68
0x00000001d9b5bd14  0x00000004  __TEXT,__text  sub  sub_1d9b5bd14
0x00000001d9b5bd18  0x0000003c  __TEXT,__text  sub  sub_1d9b5bd18
0x00000001d9b5bd54  0x000002b0  __TEXT,__text  sub  sub_1d9b5bd54
0x00000001d9b5c004  0x00000050  __TEXT,__text  sub  sub_1d9b5c004
0x00000001d9b5c054  0x00000004  __TEXT,__text  sub  sub_1d9b5c054
0x00000001d9b5c058  0x00000310  __TEXT,__text  sub  sub_1d9b5c058
0x00000001d9b5c368  0x00000050  __TEXT,__text  sub  sub_1d9b5c368
0x00000001d9b5c3b8  0x0000012c  __TEXT,__text  sub  sub_1d9b5c3b8
0x00000001d9b5c4e4  0x00000014  __TEXT,__text  sub  sub_1d9b5c4e4
0x00000001d9b5c4f8  0x00000028  __TEXT,__text  sub  sub_1d9b5c4f8
0x00000001d9b5c520  0x00000030  __TEXT,__text  sub  sub_1d9b5c520
0x00000001d9b5c550  0x00000014  __TEXT,__text  sub  sub_1d9b5c550
0x00000001d9b5c564  0x00000498  __TEXT,__text  sub  sub_1d9b5c564
0x00000001d9b5c9fc  0x00000050  __TEXT,__text  sub  sub_1d9b5c9fc
0x00000001d9b5ca4c  0x0000012c  __TEXT,__text  sub  sub_1d9b5ca4c
0x00000001d9b5cb78  0x00000324  __TEXT,__text  sub  sub_1d9b5cb78
0x00000001d9b5ce9c  0x0000006c  __TEXT,__text  sub  sub_1d9b5ce9c
0x00000001d9b5cf08  0x00000014  __TEXT,__text  sub  sub_1d9b5cf08
0x00000001d9b5cf1c  0x00000010  __TEXT,__text  sub  sub_1d9b5cf1c
0x00000001d9b5cf2c  0x0000000c  __TEXT,__text  sub  sub_1d9b5cf2c
0x00000001d9b5cf38  0x0000006c  __TEXT,__text  sub  sub_1d9b5cf38
0x00000001d9b5cfa4  0x00000018  __TEXT,__text  sub  sub_1d9b5cfa4
0x00000001d9b5cfbc  0x0000041c  __TEXT,__text  sub  sub_1d9b5cfbc
0x00000001d9b5d3d8  0x00000050  __TEXT,__text  sub  sub_1d9b5d3d8
0x00000001d9b5d428  0x0000012c  __TEXT,__text  sub  sub_1d9b5d428
0x00000001d9b5d554  0x00000414  __TEXT,__text  sub  sub_1d9b5d554
0x00000001d9b5d968  0x00000374  __TEXT,__text  sub  sub_1d9b5d968
0x00000001d9b5dcdc  0x00000050  __TEXT,__text  sub  sub_1d9b5dcdc
0x00000001d9b5dd2c  0x0000012c  __TEXT,__text  sub  sub_1d9b5dd2c
0x00000001d9b5de58  0x00000308  __TEXT,__text  sub  sub_1d9b5de58
0x00000001d9b5e160  0x00000014  __TEXT,__text  sub  sub_1d9b5e160
0x00000001d9b5e174  0x00000000  __TEXT,__text  sub  sub_1d9b5e174
