//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/BiomeSync.framework/Versions/A/BiomeSync
// arch:    arm64e
// uuid:    BD7C9096-8861-331A-BBD3-FC18BE64D611
// text:    0x00000002362f5000
// count:   125 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000002362f5e48  0x00000108  __TEXT,__text  func  -[BMDevice initWithDeviceIdentifier:idsDeviceIdentifier:name:model:platform:]
0x00000002362f5f50  0x00000008  __TEXT,__text  func  +[BMDevice supportsSecureCoding]
0x00000002362f5f58  0x00000124  __TEXT,__text  func  -[BMDevice encodeWithCoder:]
0x00000002362f607c  0x0000016c  __TEXT,__text  func  -[BMDevice initWithCoder:]
0x00000002362f61e8  0x000000a4  __TEXT,__text  func  -[BMDevice description]
0x00000002362f628c  0x00000008  __TEXT,__text  func  -[BMDevice deviceIdentifier]
0x00000002362f6294  0x00000008  __TEXT,__text  func  -[BMDevice name]
0x00000002362f629c  0x00000008  __TEXT,__text  func  -[BMDevice model]
0x00000002362f62a4  0x00000008  __TEXT,__text  func  -[BMDevice platform]
0x00000002362f62ac  0x00000008  __TEXT,__text  func  -[BMDevice idsDeviceIdentifier]
0x00000002362f62b4  0x0000005c  __TEXT,__text  func  -[BMDevice .cxx_destruct]
0x00000002362f6310  0x0000054c  __TEXT,__text  func  -[BMSyncService connection]
0x00000002362f685c  0x00000108  __TEXT,__text  func  __27-[BMSyncService connection]_block_invoke
0x00000002362f6964  0x0000000c  __TEXT,__text  func  __copy_helper_block_e8_32w
0x00000002362f6970  0x00000008  __TEXT,__text  func  __destroy_helper_block_e8_32w
0x00000002362f6978  0x00000074  __TEXT,__text  func  __27-[BMSyncService connection]_block_invoke.30
0x00000002362f69ec  0x000001c0  __TEXT,__text  func  -[BMSyncService remoteDevicesWithReply:]
0x00000002362f6bac  0x00000064  __TEXT,__text  func  __40-[BMSyncService remoteDevicesWithReply:]_block_invoke
0x00000002362f6c10  0x0000004c  __TEXT,__text  func  __copy_helper_block_e8_32b40w
0x00000002362f6c5c  0x0000003c  __TEXT,__text  func  __destroy_helper_block_e8_32s40w
