//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/ExchangeGraphAPI.framework/Versions/A/ExchangeGraphAPI
// arch:    arm64e
// uuid:    5A22512D-1AF5-370E-A099-4166204708C9
// text:    0x0000000240fa6000
// count:   909 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x0000000240fa6de0  0x0000000c  __TEXT,__text  func  -[GraphAPIMoveMessageRequest httpMethod]
0x0000000240fa6dec  0x00000078  __TEXT,__text  func  -[GraphAPIMoveMessageRequest body]
0x0000000240fa6e64  0x00000074  __TEXT,__text  func  -[GraphAPIMoveMessageRequest bodyAsDictionary]
0x0000000240fa6ed8  0x00000154  __TEXT,__text  func  -[GraphAPIMoveMessageRequest resource]
0x0000000240fa702c  0x00000010  __TEXT,__text  func  -[GraphAPIMoveMessageRequest messageId]
0x0000000240fa703c  0x0000000c  __TEXT,__text  func  -[GraphAPIMoveMessageRequest setMessageId:]
0x0000000240fa7048  0x00000010  __TEXT,__text  func  -[GraphAPIMoveMessageRequest folderId]
0x0000000240fa7058  0x0000000c  __TEXT,__text  func  -[GraphAPIMoveMessageRequest setFolderId:]
0x0000000240fa7064  0x00000010  __TEXT,__text  func  -[GraphAPIMoveMessageRequest destinationId]
0x0000000240fa7074  0x0000000c  __TEXT,__text  func  -[GraphAPIMoveMessageRequest setDestinationId:]
0x0000000240fa7080  0x00000068  __TEXT,__text  func  -[GraphAPIMoveMessageRequest .cxx_destruct]
0x0000000240fa70e8  0x00000170  __TEXT,__text  func  -[GraphAPIGetMessageRequest resource]
0x0000000240fa7258  0x00000010  __TEXT,__text  func  -[GraphAPIGetMessageRequest messageId]
0x0000000240fa7268  0x0000000c  __TEXT,__text  func  -[GraphAPIGetMessageRequest setMessageId:]
0x0000000240fa7274  0x00000010  __TEXT,__text  func  -[GraphAPIGetMessageRequest folderId]
0x0000000240fa7284  0x0000000c  __TEXT,__text  func  -[GraphAPIGetMessageRequest setFolderId:]
0x0000000240fa7290  0x00000054  __TEXT,__text  func  -[GraphAPIGetMessageRequest .cxx_destruct]
0x0000000240fa72e4  0x00000014  __TEXT,__text  func  -[GraphAPIListSubscriptionsRequest resource]
0x0000000240fa72f8  0x000001dc  __TEXT,__text  func  -[GraphAPIListMessagesRequest resource]
0x0000000240fa74d4  0x00000010  __TEXT,__text  func  -[GraphAPIListMessagesRequest folderId]
0x0000000240fa74e4  0x0000000c  __TEXT,__text  func  -[GraphAPIListMessagesRequest setFolderId:]
0x0000000240fa74f0  0x00000010  __TEXT,__text  func  -[GraphAPIListMessagesRequest searchQuery]
0x0000000240fa7500  0x0000000c  __TEXT,__text  func  -[GraphAPIListMessagesRequest setSearchQuery:]
0x0000000240fa750c  0x00000054  __TEXT,__text  func  -[GraphAPIListMessagesRequest .cxx_destruct]
0x0000000240fa7560  0x0000000c  __TEXT,__text  func  -[GraphAPIDeleteMailFolderRequest httpMethod]
0x0000000240fa756c  0x000000f0  __TEXT,__text  func  -[GraphAPIDeleteMailFolderRequest resource]
0x0000000240fa765c  0x00000010  __TEXT,__text  func  -[GraphAPIDeleteMailFolderRequest folderId]
0x0000000240fa766c  0x0000000c  __TEXT,__text  func  -[GraphAPIDeleteMailFolderRequest setFolderId:]
0x0000000240fa7678  0x00000014  __TEXT,__text  func  -[GraphAPIDeleteMailFolderRequest .cxx_destruct]
0x0000000240fa768c  0x0000000c  __TEXT,__text  func  -[GraphAPICreateMessageRequest httpMethod]
0x0000000240fa7698  0x000000d0  __TEXT,__text  func  -[GraphAPICreateMessageRequest body]
0x0000000240fa7768  0x0000011c  __TEXT,__text  func  -[GraphAPICreateMessageRequest resource]
0x0000000240fa7884  0x00000010  __TEXT,__text  func  -[GraphAPICreateMessageRequest folderId]
0x0000000240fa7894  0x0000000c  __TEXT,__text  func  -[GraphAPICreateMessageRequest setFolderId:]
0x0000000240fa78a0  0x00000010  __TEXT,__text  func  -[GraphAPICreateMessageRequest message]
0x0000000240fa78b0  0x0000000c  __TEXT,__text  func  -[GraphAPICreateMessageRequest setMessage:]
0x0000000240fa78bc  0x00000010  __TEXT,__text  func  -[GraphAPICreateMessageRequest mimeData]
0x0000000240fa78cc  0x0000000c  __TEXT,__text  func  -[GraphAPICreateMessageRequest setMimeData:]
0x0000000240fa78d8  0x00000068  __TEXT,__text  func  -[GraphAPICreateMessageRequest .cxx_destruct]
0x0000000240fa7940  0x0000029c  __TEXT,__text  func  -[GraphAPIGetMessageAttachmentsRequest resource]
0x0000000240fa7bdc  0x00000010  __TEXT,__text  func  -[GraphAPIGetMessageAttachmentsRequest messageId]
0x0000000240fa7bec  0x0000000c  __TEXT,__text  func  -[GraphAPIGetMessageAttachmentsRequest setMessageId:]
0x0000000240fa7bf8  0x00000010  __TEXT,__text  func  -[GraphAPIGetMessageAttachmentsRequest folderId]
0x0000000240fa7c08  0x0000000c  __TEXT,__text  func  -[GraphAPIGetMessageAttachmentsRequest setFolderId:]
0x0000000240fa7c14  0x00000010  __TEXT,__text  func  -[GraphAPIGetMessageAttachmentsRequest childFolderIds]
0x0000000240fa7c24  0x0000000c  __TEXT,__text  func  -[GraphAPIGetMessageAttachmentsRequest setChildFolderIds:]
0x0000000240fa7c30  0x00000010  __TEXT,__text  func  -[GraphAPIGetMessageAttachmentsRequest attachmentId]
0x0000000240fa7c40  0x0000000c  __TEXT,__text  func  -[GraphAPIGetMessageAttachmentsRequest setAttachmentId:]
0x0000000240fa7c4c  0x00000010  __TEXT,__text  func  -[GraphAPIGetMessageAttachmentsRequest shouldRetrieveMIMEContent]
0x0000000240fa7c5c  0x00000010  __TEXT,__text  func  -[GraphAPIGetMessageAttachmentsRequest setShouldRetrieveMIMEContent:]
0x0000000240fa7c6c  0x0000007c  __TEXT,__text  func  -[GraphAPIGetMessageAttachmentsRequest .cxx_destruct]
0x0000000240fa7ce8  0x0000007c  __TEXT,__text  func  -[GraphAPIGetSubscriptionRequest resource]
0x0000000240fa7d64  0x00000010  __TEXT,__text  func  -[GraphAPIGetSubscriptionRequest subscriptionId]
