//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit
// arch:    arm64e
// uuid:    B73B7F8E-666B-33EA-AC89-9DE4F7C25835
// text:    0x000000019048d000
// count:   2749 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000019048dc18  0x00000084  __TEXT,__text  func  SKIndexCreateWithMutableData
0x000000019048dc9c  0x00000050  __TEXT,__text  cxx  __Z28createAnalysisWithPropertiesPK14__CFDictionary  // createAnalysisWithProperties(__CFDictionary const*)
0x000000019048dcec  0x00000054  __TEXT,__text  func  IATextAnalysisCreate
0x000000019048dd40  0x0000000c  __TEXT,__text  func  GetDefaultTextAnalysisName
0x000000019048dd4c  0x0000009c  __TEXT,__text  func  DocTextAnalysisCreate
0x000000019048dde8  0x0000007c  __TEXT,__text  func  TextAnalysisRegistryResolve
0x000000019048de64  0x00000094  __TEXT,__text  func  TextAnalysisRegistryInit
0x000000019048def8  0x00000038  __TEXT,__text  func  IAMutexGetGlobalMutex
0x000000019048df30  0x00000020  __TEXT,__text  func  initializeIAGlobalMutex
0x000000019048df50  0x000000b0  __TEXT,__text  func  IAMutexCreate
0x000000019048e000  0x00000004  __TEXT,__text  func  IAMutexLock
0x000000019048e004  0x0000000c  __TEXT,__text  func  AIATGetAllocator
0x000000019048e010  0x00000058  __TEXT,__text  func  GetDefaultTextAnalysisCallbacks
0x000000019048e068  0x000000a4  __TEXT,__text  func  TextAnalysisRegister
0x000000019048e10c  0x00000004  __TEXT,__text  func  IAMutexUnlock
0x000000019048e110  0x00000024  __TEXT,__text  func  AIATMalloc
0x000000019048e134  0x0000005c  __TEXT,__text  func  IADefaultTextAnalysisCreate
0x000000019048e190  0x00000010  __TEXT,__text  func  IATextAnalysisSetProperties
0x000000019048e1a0  0x00000094  __TEXT,__text  func  DocTextAnalysisSetProperties
0x000000019048e234  0x000003d8  __TEXT,__text  cxx  __ZL17SKIndexInitializePKvPK10__CFStringjPP23OpaqueIATextAnalysisRefj  // SKIndexInitialize(void const*, __CFString const*, unsigned int, OpaqueIATextAnalysisRef**, unsigned int)
0x000000019048e60c  0x00000054  __TEXT,__text  cxx  __ZL10SKGetMutexv  // SKGetMutex()
0x000000019048e660  0x000000b0  __TEXT,__text  func  IAStorageMemoryOpen
0x000000019048e710  0x000000f8  __TEXT,__text  func  InitMemoryStreamCallbacks
