//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/CalendarFoundation.framework/Versions/A/CalendarFoundation
// arch:    arm64e
// uuid:    F0FBEBEF-B6CD-3112-AD14-D2E4F5978209
// text:    0x000000019e7a7000
// count:   4444 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000019e7a93e8  0x000000b4  __TEXT,__text  func  CalGenerateRandomDispatchQueueName
0x000000019e7a949c  0x00000060  __TEXT,__text  func  CalGenerateUUID
0x000000019e7a94fc  0x00000058  __TEXT,__text  objc  +[CalFoundationPreferences shared]  // +[CalFoundationPreferences ?]
0x000000019e7a9554  0x00000040  __TEXT,__text  func  __34+[CalFoundationPreferences shared]_block_invoke
0x000000019e7a9594  0x0000007c  __TEXT,__text  objc  -[CalFoundationPreferences init]  // -[CalFoundationPreferences ?]
0x000000019e7a9610  0x00000008  __TEXT,__text  objc  -[CalPreferences initWithDomain:]  // -[CalPreferences ?]
0x000000019e7a9618  0x000000b0  __TEXT,__text  objc  -[CalPreferences getBooleanPreference:defaultValue:]  // -[CalPreferences ?]
0x000000019e7a96c8  0x000001a8  __TEXT,__text  objc  -[CalPreferences getValueForPreference:expectedClass:]  // -[CalPreferences ?]
0x000000019e7a9870  0x0000023c  __TEXT,__text  objc  +[CalDefaults initialize]  // +[CalDefaults ?]
0x000000019e7a9aac  0x0000000c  __TEXT,__text  objc  +[CalDefaults thisProcess]  // +[CalDefaults ?]
0x000000019e7a9ab8  0x00000008  __TEXT,__text  objc  -[CalAccumulatingQueue initWithQueue:andBlock:delay:]  // -[CalAccumulatingQueue s:]
0x000000019e7a9ac0  0x00000050  __TEXT,__text  objc  -[NSString(CalClassAdditions) trimWhiteSpace]  // -[?(CalClassAdditions) ?]
0x000000019e7a9b10  0x0000009c  __TEXT,__text  objc  -[NSString(CalClassAdditions) quote]  // -[?(CalClassAdditions) ?]
