//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/PhoneNumbers.framework/Versions/A/PhoneNumbers
// arch:    arm64e
// uuid:    5DF851D6-7A0C-3527-ACD3-FF67854CBAA9
// text:    0x00000001a6584000
// count:   21 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000001a6584b68  0x0000005c  __TEXT,__text  objc  +[NSLocale(PhoneNumbers) ITUCountryCodeForISOCountryCode:]  // +[?(PhoneNumbers) ]
0x00000001a6584bc4  0x00000038  __TEXT,__text  objc  +[NSLocale(PhoneNumbers) nationalDirectDialingPrefixForISOCountryCode:]  // +[?(PhoneNumbers) ?]
0x00000001a6584bfc  0x0000005c  __TEXT,__text  objc  -[NSLocale(PhoneNumbers) ITUCountryCode]  // -[?(PhoneNumbers) ?]
0x00000001a6584c58  0x00000074  __TEXT,__text  objc  -[NSLocale(PhoneNumbers) nationalDirectDialingPrefix]  // -[?(PhoneNumbers) ?]
0x00000001a6584ccc  0x00000038  __TEXT,__text  func  pn_default_log
0x00000001a6584d04  0x00000030  __TEXT,__text  func  __pn_default_log_block_invoke
0x00000001a6584d34  0x0000000c  __TEXT,__text  objc  -[NSString(PhoneNumbers) pn_hasInternationalDirectDialingPrefix]  // -[?(PhoneNumbers) ]
0x00000001a6584d40  0x00000014  __TEXT,__text  objc  +[NSCharacterSet(PhoneNumbers) pn_verticalServiceCharacterSet]  // +[?(PhoneNumbers) ?]
0x00000001a6584d54  0x00000094  __TEXT,__text  func  pn_default_log.cold.1
0x00000001a6584de8  0x00000018  __TEXT,__objc_methlist  func  _OBJC_$_CATEGORY_CLASS_METHODS_NSCharacterSet_$_PhoneNumbers
0x00000001a6584e00  0x00000020  __TEXT,__objc_methlist  func  _OBJC_$_CATEGORY_CLASS_METHODS_NSLocale_$_PhoneNumbers
0x00000001a6584e20  0x00000020  __TEXT,__objc_methlist  func  _OBJC_$_CATEGORY_INSTANCE_METHODS_NSLocale_$_PhoneNumbers
0x00000001a6584e40  0x00000018  __TEXT,__objc_methlist  func  _OBJC_$_CATEGORY_INSTANCE_METHODS_NSString_$_PhoneNumbers
0x00000001a6584e58  0x00000038  __TEXT,__const  func  PhoneNumbersVersionString
0x00000001a6584e90  0x00000230  __TEXT,__const  func  PhoneNumbersVersionNumber
0x00000001a65850c0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$ITUCountryCodeForISOCountryCode:
0x00000001a65850e0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$characterSetWithCharactersInString:
0x00000001a6585100  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$countryCode
0x00000001a6585120  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$hasPrefix:
0x00000001a6585140  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$integerValue
0x00000001a6585160  0x00000000  __TEXT,__objc_stubs  func  objc_msgSend$nationalDirectDialingPrefixForISOCountryCode:
