//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/iOSSupport/System/Library/AccessibilityBundles/AvatarKit.axbundle/Contents/MacOS/AvatarKit
// arch:    arm64e
// uuid:    9F0143D7-548B-3C8C-A4F8-66CDAF31E542
// text:    0x000000028714e000
// count:   36 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000028714ed50  0x0000000c  __TEXT,__text  objc  +[AVTRecordViewAccessibility(SafeCategory) safeCategoryTargetClassName]  // +[AVTRecordViewAccessibility ?]
0x000000028714ed5c  0x0000000c  __TEXT,__text  objc  +[AVTRecordViewAccessibility(SafeCategory) safeCategoryBaseClass]  // +[AVTRecordViewAccessibility ?]
0x000000028714ed68  0x00000018  __TEXT,__text  objc  +[AVTRecordViewAccessibility _accessibilityPerformValidations:]  // +[AVTRecordViewAccessibility ?]
0x000000028714ed80  0x00000008  __TEXT,__text  objc  -[AVTRecordViewAccessibility isAccessibilityElement]  // -[AVTRecordViewAccessibility ?]
0x000000028714ed88  0x000000f4  __TEXT,__text  objc  -[AVTRecordViewAccessibility accessibilityLabel]  // -[AVTRecordViewAccessibility dealloc]
0x000000028714ee7c  0x000000cc  __TEXT,__text  objc  -[AVTRecordViewAccessibility accessibilityValue]  // -[AVTRecordViewAccessibility ?]
0x000000028714ef48  0x0000004c  __TEXT,__text  objc  -[AVTRecordViewAccessibility _isCreating]  // -[AVTRecordViewAccessibility ?]
0x000000028714ef94  0x0000000c  __TEXT,__text  objc  +[AVTViewAccessibility(SafeCategory) safeCategoryTargetClassName]  // +[AVTViewAccessibility P]
0x000000028714efa0  0x0000000c  __TEXT,__text  objc  +[AVTViewAccessibility(SafeCategory) safeCategoryBaseClass]  // +[AVTViewAccessibility ?]
0x000000028714efac  0x00000004  __TEXT,__text  objc  +[AVTViewAccessibility _accessibilityPerformValidations:]  // +[AVTViewAccessibility ?]
0x000000028714efb0  0x00000008  __TEXT,__text  objc  -[AVTViewAccessibility isAccessibilityElement]  // -[AVTViewAccessibility ]
0x000000028714efb8  0x00000004  __TEXT,__text  objc  -[AVTViewAccessibility accessibilityValue]  // -[AVTViewAccessibility ?]
0x000000028714efbc  0x00000094  __TEXT,__text  objc  +[AXAvatarKitGlue accessibilityInitializeBundle]  // +[AXAvatarKitGlue =]
0x000000028714f050  0x00000008  __TEXT,__text  func  __48+[AXAvatarKitGlue accessibilityInitializeBundle]_block_invoke
0x000000028714f058  0x00000058  __TEXT,__text  func  __48+[AXAvatarKitGlue accessibilityInitializeBundle]_block_invoke_2
0x000000028714f0b0  0x00000064  __TEXT,__text  func  __48+[AXAvatarKitGlue accessibilityInitializeBundle]_block_invoke_3
0x000000028714f114  0x000001ac  __TEXT,__text  func  accessibilityAvatarKitLocalizedString
0x000000028714f2c0  0x00000030  __TEXT,__objc_methlist  func  _OBJC_$_CLASS_METHODS_AVTRecordViewAccessibility(SafeCategory)
0x000000028714f2f0  0x00000030  __TEXT,__objc_methlist  func  _OBJC_$_CLASS_METHODS_AVTViewAccessibility(SafeCategory)
0x000000028714f320  0x00000018  __TEXT,__objc_methlist  func  _OBJC_$_CLASS_METHODS_AXAvatarKitGlue
0x000000028714f338  0x00000038  __TEXT,__objc_methlist  func  _OBJC_$_INSTANCE_METHODS_AVTRecordViewAccessibility
0x000000028714f370  0x000004d0  __TEXT,__objc_methlist  func  _OBJC_$_INSTANCE_METHODS_AVTViewAccessibility
0x000000028714f840  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$_isCreating
0x000000028714f860  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$accessibilityUserDefinedValue
0x000000028714f880  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$bundleForClass:
0x000000028714f8a0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$descriptionForMemoji:
0x000000028714f8c0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$installSafeCategory:canInteractWithTargetClass:
0x000000028714f8e0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$localizedStringForKey:value:table:
0x000000028714f900  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$performValidations:withPreValidationHandler:postValidationHandler:safeCategoryInstallationHandler:
0x000000028714f920  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$safeBoolForKey:
0x000000028714f940  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$safeValueForKey:
0x000000028714f960  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$safeValueForKeyPath:
0x000000028714f980  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$setOverrideProcessName:
0x000000028714f9a0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$setValidationTargetName:
0x000000028714f9c0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$sharedInstance
0x000000028714f9e0  0x00000000  __TEXT,__objc_stubs  func  objc_msgSend$validateClass:isKindOfClass:
