//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-B7C5B4B8-77DD-4B91-9883-FAC9B827A9D5/System/Library/PrivateFrameworks/_SonicKit_MusicKit_Packages.framework/Versions/A/_SonicKit_MusicKit_Packages
// arch:    arm64e
// uuid:    6583CBB3-4CE9-39D0-96A5-789B19E31CE9
// text:    0x000000027deff000
// count:   5396 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000027df00488  0x00000080  __TEXT,__text  sub  sub_27df00488
0x000000027df00508  0x00000008  __TEXT,__text  sub  sub_27df00508
0x000000027df00510  0x00000080  __TEXT,__text  sub  sub_27df00510
0x000000027df00590  0x00000008  __TEXT,__text  sub  sub_27df00590
0x000000027df00598  0x00000008  __TEXT,__text  sub  sub_27df00598
0x000000027df005a0  0x00000024  __TEXT,__text  sub  sub_27df005a0
0x000000027df005c4  0x00000024  __TEXT,__text  sub  sub_27df005c4
0x000000027df005e8  0x00000090  __TEXT,__text  sub  sub_27df005e8
0x000000027df00678  0x000000d8  __TEXT,__text  sub  sub_27df00678
0x000000027df00750  0x00000094  __TEXT,__text  sub  sub_27df00750
0x000000027df007e4  0x000000dc  __TEXT,__text  sub  sub_27df007e4
0x000000027df008c0  0x0000004c  __TEXT,__text  sub  sub_27df008c0
0x000000027df0090c  0x00000030  __TEXT,__text  sub  sub_27df0090c
0x000000027df0093c  0x0000010c  __TEXT,__text  sub  sub_27df0093c
0x000000027df00a48  0x0000003c  __TEXT,__text  sub  sub_27df00a48
0x000000027df00a84  0x00000050  __TEXT,__text  sub  sub_27df00a84
0x000000027df00ad4  0x00000004  __TEXT,__text  sub  sub_27df00ad4
0x000000027df00ad8  0x00000004  __TEXT,__text  sub  sub_27df00ad8
0x000000027df00adc  0x00000004  __TEXT,__text  sub  sub_27df00adc
0x000000027df00ae0  0x00000030  __TEXT,__text  sub  sub_27df00ae0
0x000000027df00b10  0x00000030  __TEXT,__text  sub  sub_27df00b10
0x000000027df00b40  0x0000000c  __TEXT,__text  sub  sub_27df00b40
0x000000027df00b4c  0x0000000c  __TEXT,__text  sub  sub_27df00b4c
0x000000027df00b58  0x0000000c  __TEXT,__text  sub  sub_27df00b58
0x000000027df00b64  0x0000000c  __TEXT,__text  sub  sub_27df00b64
0x000000027df00b70  0x00000038  __TEXT,__text  sub  sub_27df00b70
0x000000027df00ba8  0x00000038  __TEXT,__text  sub  sub_27df00ba8
0x000000027df00be0  0x00000054  __TEXT,__text  sub  sub_27df00be0
0x000000027df00c34  0x0000004c  __TEXT,__text  sub  sub_27df00c34
0x000000027df00c80  0x0000004c  __TEXT,__text  sub  sub_27df00c80
0x000000027df00ccc  0x00000020  __TEXT,__text  func  OUTLINED_FUNCTION_3  // aliases: OUTLINED_FUNCTION_0
0x000000027df00cec  0x0000000c  __TEXT,__text  func  OUTLINED_FUNCTION_1
0x000000027df00cf8  0x00000014  __TEXT,__text  func  OUTLINED_FUNCTION_2
0x000000027df00d0c  0x00000020  __TEXT,__text  func  OUTLINED_FUNCTION_3
0x000000027df00d2c  0x0000000c  __TEXT,__text  func  get_enum_tag_for_layout_string 015_SonicKit_MusicB9_Packages17TransitionPlannerV23StructuredStylingRegionV14Representation33_B0CF8AC2C3CFA792317AF7C3840B3060LLO
0x000000027df00d38  0x00000008  __TEXT,__text  func  __swift_memcpy170_8
0x000000027df00d40  0x00000040  __TEXT,__text  sub  sub_27df00d40
0x000000027df00d80  0x00000070  __TEXT,__text  sub  sub_27df00d80
0x000000027df00df0  0x00000010  __TEXT,__text  sub  sub_27df00df0
0x000000027df00e00  0x00000068  __TEXT,__text  sub  sub_27df00e00
0x000000027df00e68  0x00000068  __TEXT,__text  sub  sub_27df00e68
0x000000027df00ed0  0x00000058  __TEXT,__text  sub  sub_27df00ed0
0x000000027df00f28  0x00000044  __TEXT,__text  sub  sub_27df00f28
0x000000027df00f6c  0x000000c8  __TEXT,__text  sub  sub_27df00f6c
0x000000027df01034  0x00000044  __TEXT,__text  sub  sub_27df01034
