//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/MediaAnalysisBlastDoorSupport.framework/Versions/A/MediaAnalysisBlastDoorSupport
// arch:    arm64e
// uuid:    358CA360-BEFC-31D9-AF5F-64E1C85BC0F9
// text:    0x00000002588cc000
// count:   119 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000002588cd620  0x00000094  __TEXT,__text  func  -[IMMediaAnalysisBlastDoorInterface init]
0x00000002588cd6b4  0x000000a0  __TEXT,__text  func  -[IMMediaAnalysisBlastDoorInterface generateImagePreviewForFileURL:maxPixelDimension:scale:error:]
0x00000002588cd754  0x000000b4  __TEXT,__text  func  -[IMMediaAnalysisBlastDoorInterface generateMoviePreviewForAttachmentWithFileURL:maxPixelDimension:minThumbnailPxSize:scale:resultHandler:]
0x00000002588cd808  0x000000d4  __TEXT,__text  func  -[IMMediaAnalysisBlastDoorInterface generateMovieFramesForAttachmentWithFileURL:targetPixelWidth:targetPixelHeight:frameLimit:uniformSampling:framesPerSync:appliesPreferredTrackTransform:resultHandler:]
0x00000002588cd8dc  0x00000084  __TEXT,__text  func  -[IMMediaAnalysisBlastDoorInterface generateMetadataforAttachmentWithfileURL:resultHandler:]
0x00000002588cd960  0x00000008  __TEXT,__text  func  -[IMMediaAnalysisBlastDoorInterface interface]
0x00000002588cd968  0x00000044  __TEXT,__text  func  -[IMMediaAnalysisBlastDoorInterface setInterface:]
0x00000002588cd9ac  0x0000000c  __TEXT,__text  func  -[IMMediaAnalysisBlastDoorInterface .cxx_destruct]
0x00000002588cd9b8  0x0000002c  __TEXT,__text  sub  sub_2588cd9b8
0x00000002588cd9e4  0x000002c0  __TEXT,__text  sub  sub_2588cd9e4
0x00000002588cdca4  0x00000054  __TEXT,__text  func  __swift_instantiateConcreteTypeFromMangledNameV2
0x00000002588cdcf8  0x00000064  __TEXT,__text  sub  sub_2588cdcf8
0x00000002588cdd5c  0x0000005c  __TEXT,__text  func  __swift_instantiateConcreteTypeFromMangledNameAbstractV2
0x00000002588cddb8  0x00000024  __TEXT,__text  sub  sub_2588cddb8
0x00000002588cdddc  0x00000024  __TEXT,__text  sub  sub_2588cdddc
0x00000002588cde00  0x000000c8  __TEXT,__text  sub  sub_2588cde00
0x00000002588cdec8  0x000000dc  __TEXT,__text  sub  sub_2588cdec8
0x00000002588cdfa4  0x000005b4  __TEXT,__text  sub  sub_2588cdfa4
0x00000002588ce558  0x000001d8  __TEXT,__text  sub  sub_2588ce558
0x00000002588ce730  0x00000038  __TEXT,__text  sub  sub_2588ce730
0x00000002588ce768  0x00000008  __TEXT,__text  sub  sub_2588ce768
0x00000002588ce770  0x00000058  __TEXT,__text  sub  sub_2588ce770
0x00000002588ce7c8  0x00000120  __TEXT,__text  sub  sub_2588ce7c8
0x00000002588ce8e8  0x00000070  __TEXT,__text  sub  sub_2588ce8e8
0x00000002588ce958  0x00000534  __TEXT,__text  sub  sub_2588ce958
0x00000002588cee8c  0x00000048  __TEXT,__text  sub  sub_2588cee8c
0x00000002588ceed4  0x00000054  __TEXT,__text  sub  sub_2588ceed4
0x00000002588cef28  0x000001a0  __TEXT,__text  sub  sub_2588cef28
0x00000002588cf0c8  0x00000478  __TEXT,__text  sub  sub_2588cf0c8
0x00000002588cf540  0x000001d8  __TEXT,__text  sub  sub_2588cf540
0x00000002588cf718  0x00000008  __TEXT,__text  sub  sub_2588cf718
0x00000002588cf720  0x00000048  __TEXT,__text  sub  sub_2588cf720
0x00000002588cf768  0x0000016c  __TEXT,__text  sub  sub_2588cf768
0x00000002588cf8d4  0x00000508  __TEXT,__text  sub  sub_2588cf8d4
0x00000002588cfddc  0x000001f0  __TEXT,__text  sub  sub_2588cfddc
0x00000002588cffcc  0x00000008  __TEXT,__text  sub  sub_2588cffcc
0x00000002588cffd4  0x00000184  __TEXT,__text  sub  sub_2588cffd4
0x00000002588d0158  0x00000078  __TEXT,__text  sub  sub_2588d0158
0x00000002588d01d0  0x00000034  __TEXT,__text  sub  sub_2588d01d0
0x00000002588d0204  0x00000010  __TEXT,__text  sub  sub_2588d0204
0x00000002588d0214  0x00000018  __TEXT,__text  sub  sub_2588d0214
0x00000002588d022c  0x00000014  __TEXT,__text  sub  sub_2588d022c
0x00000002588d0240  0x0000002c  __TEXT,__text  sub  sub_2588d0240
0x00000002588d026c  0x00000040  __TEXT,__text  sub  sub_2588d026c
0x00000002588d02ac  0x0000002c  __TEXT,__text  sub  sub_2588d02ac
0x00000002588d02d8  0x0000002c  __TEXT,__text  sub  sub_2588d02d8
0x00000002588d0304  0x00000038  __TEXT,__text  sub  sub_2588d0304
0x00000002588d033c  0x00000008  __TEXT,__text  sub  sub_2588d033c
0x00000002588d0344  0x00000008  __TEXT,__text  sub  sub_2588d0344
0x00000002588d034c  0x00000620  __TEXT,__text  sub  sub_2588d034c
0x00000002588d096c  0x00000060  __TEXT,__text  sub  sub_2588d096c
0x00000002588d09cc  0x00000004  __TEXT,__text  sub  sub_2588d09cc
0x00000002588d09d0  0x00000004  __TEXT,__text  sub  sub_2588d09d0
0x00000002588d09d4  0x00000004  __TEXT,__text  sub  sub_2588d09d4
0x00000002588d09d8  0x00000004  __TEXT,__text  sub  sub_2588d09d8
0x00000002588d09dc  0x00000004  __TEXT,__text  sub  sub_2588d09dc
0x00000002588d09e0  0x00000004  __TEXT,__text  sub  sub_2588d09e0
0x00000002588d09e4  0x00000004  __TEXT,__text  sub  sub_2588d09e4
0x00000002588d09e8  0x00000004  __TEXT,__text  sub  sub_2588d09e8
0x00000002588d09ec  0x00000004  __TEXT,__text  sub  sub_2588d09ec
0x00000002588d09f0  0x00000014  __TEXT,__text  sub  sub_2588d09f0
0x00000002588d0a04  0x00000004  __TEXT,__text  sub  sub_2588d0a04
0x00000002588d0a08  0x0000002c  __TEXT,__text  sub  sub_2588d0a08
0x00000002588d0a34  0x00000004  __TEXT,__text  sub  sub_2588d0a34
0x00000002588d0a38  0x0000002c  __TEXT,__text  sub  sub_2588d0a38
0x00000002588d0a64  0x0000000c  __TEXT,__text  sub  sub_2588d0a64
0x00000002588d0a70  0x0000001c  __TEXT,__text  sub  sub_2588d0a70
0x00000002588d0a8c  0x00000004  __TEXT,__text  sub  sub_2588d0a8c
0x00000002588d0a90  0x00000048  __TEXT,__text  sub  sub_2588d0a90
0x00000002588d0ad8  0x00000044  __TEXT,__text  sub  sub_2588d0ad8
0x00000002588d0b1c  0x0000002c  __TEXT,__text  sub  sub_2588d0b1c
0x00000002588d0b48  0x0000004c  __TEXT,__text  sub  sub_2588d0b48
0x00000002588d0b94  0x00000184  __TEXT,__text  sub  sub_2588d0b94
0x00000002588d0d18  0x00000004  __TEXT,__text  sub  sub_2588d0d18
0x00000002588d0d1c  0x00000054  __TEXT,__text  sub  sub_2588d0d1c
