//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/SafariPlatformSupport
// arch:    arm64e
// uuid:    ED214A56-096B-31A0-853B-0EA8C3AF4C31
// text:    0x00000001b7718000
// count:   443 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000001b7719230  0x00000058  __TEXT,__text  objc  -[SPAutoFillAuthorizationRemoteViewController exportedInterface]  // -[SPAutoFillAuthorizationRemoteViewController ?]
0x00000001b7719288  0x00000050  __TEXT,__text  func  __64-[SPAutoFillAuthorizationRemoteViewController exportedInterface]_block_invoke
0x00000001b77192d8  0x00000058  __TEXT,__text  objc  -[SPAutoFillAuthorizationRemoteViewController serviceViewControllerInterface]  // -[SPAutoFillAuthorizationRemoteViewController  ]
0x00000001b7719330  0x00000050  __TEXT,__text  func  __77-[SPAutoFillAuthorizationRemoteViewController serviceViewControllerInterface]_block_invoke
0x00000001b7719380  0x00000068  __TEXT,__text  objc  -[SPAutoFillAuthorizationRemoteViewController credentialSelected:]  // -[SPAutoFillAuthorizationRemoteViewController ?]
0x00000001b77193e8  0x00000068  __TEXT,__text  objc  -[SPAutoFillAuthorizationRemoteViewController oneTimeCodeSelected:]  // -[SPAutoFillAuthorizationRemoteViewController qh]
0x00000001b7719450  0x00000044  __TEXT,__text  objc  -[SPAutoFillAuthorizationRemoteViewController requestAuthorizationForSelectedCredential]  // -[SPAutoFillAuthorizationRemoteViewController ?]
0x00000001b7719494  0x00000044  __TEXT,__text  objc  -[SPAutoFillAuthorizationRemoteViewController requestAuthorizationForSelectedOneTimeCode]  // -[SPAutoFillAuthorizationRemoteViewController ?]
0x00000001b77194d8  0x00000058  __TEXT,__text  objc  -[SPCompletionListRemoteViewController exportedInterface]  // -[SPCompletionListRemoteViewController ?]
0x00000001b7719530  0x00000050  __TEXT,__text  func  __57-[SPCompletionListRemoteViewController exportedInterface]_block_invoke
0x00000001b7719580  0x00000058  __TEXT,__text  objc  -[SPCompletionListRemoteViewController serviceViewControllerInterface]  // -[SPCompletionListRemoteViewController ?]
