//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-B7C5B4B8-77DD-4B91-9883-FAC9B827A9D5/usr/lib/liblangid.dylib
// arch:    arm64e
// uuid:    150F6708-1CA6-341A-A2A0-46CB1BA1A23C
// text:    0x000000018df23000
// count:   26 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000018df235e8  0x0000000c  __TEXT,__text  func  langid_create
0x000000018df235f4  0x00000200  __TEXT,__text  func  _langid_create_with_datapath_internal
0x000000018df237f4  0x00000228  __TEXT,__text  func  _langid_env_create
0x000000018df23a1c  0x00000008  __TEXT,__text  func  langid_identify_bufsize
0x000000018df23a24  0x000000b4  __TEXT,__text  func  langid_identify_withbuf
0x000000018df23ad8  0x0000016c  __TEXT,__text  func  langid_consume_string
0x000000018df23c44  0x00000094  __TEXT,__text  func  _langid_dispose_internal
0x000000018df23cd8  0x0000004c  __TEXT,__text  func  langid_languagecode
0x000000018df23d24  0x00000008  __TEXT,__text  func  langid_dispose
0x000000018df23d2c  0x0000001c  __TEXT,__text  func  langid_numlanguages
0x000000018df23d48  0x00000008  __TEXT,__text  func  textcat_Init
0x000000018df23d50  0x00000060  __TEXT,__text  func  textcat_Classify
0x000000018df23db0  0x000000b0  __TEXT,__text  func  langid_identify
0x000000018df23e60  0x00000054  __TEXT,__text  func  langid_highest_score
0x000000018df23eb4  0x0000002c  __TEXT,__text  func  langid_reset
0x000000018df23ee0  0x00000008  __TEXT,__text  func  langid_create_with_datapath
0x000000018df23ee8  0x00000058  __TEXT,__text  func  langid_global_dispose
0x000000018df23f40  0x00000078  __TEXT,__text  func  _langid_env_dispose
0x000000018df23fb8  0x0000002c  __TEXT,__text  func  _langid_dispose_internal.cold.1
0x000000018df23fe4  0x0000002c  __TEXT,__text  func  _langid_env_dispose.cold.1
0x000000018df24010  0x0000002c  __TEXT,__text  func  _langid_env_create.cold.1
0x000000018df2403c  0x0000002c  __TEXT,__text  func  _langid_env_create.cold.2
0x000000018df24068  0x00000030  __TEXT,__text  func  _langid_env_create.cold.3
0x000000018df24098  0x0000002c  __TEXT,__text  func  _langid_env_create.cold.4
0x000000018df240c4  0x0000002c  __TEXT,__text  func  _langid_env_create.cold.5
0x000000018df240f0  0x00000000  __TEXT,__text  func  _langid_env_create.cold.6
