//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/Frameworks/ForceFeedback.framework/Versions/A/ForceFeedback
// arch:    arm64e
// uuid:    4F4FA108-8A95-3B57-8690-61C4C13A9204
// text:    0x00000001d6647000
// count:   26 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000001d6647740  0x00000030  __TEXT,__text  func  AutoTermination
0x00000001d6647770  0x000000f4  __TEXT,__text  func  FFReleaseDevice
0x00000001d6647864  0x00000254  __TEXT,__text  func  FFCreateDevice
0x00000001d6647ab8  0x00000248  __TEXT,__text  func  DoesServiceHaveUUID
0x00000001d6647d00  0x000001b4  __TEXT,__text  func  FFIsForceFeedback
0x00000001d6647eb4  0x00000174  __TEXT,__text  func  FFDeviceCreateEffect
0x00000001d6648028  0x000001d8  __TEXT,__text  func  CopyEntireEffect
0x00000001d6648200  0x00000110  __TEXT,__text  func  FFDeviceReleaseEffect
0x00000001d6648310  0x00000040  __TEXT,__text  func  FFEffectStop
0x00000001d6648350  0x00000030  __TEXT,__text  func  FFDeviceEscape
0x00000001d6648380  0x0000006c  __TEXT,__text  func  FFDeviceGetForceFeedbackState
0x00000001d66483ec  0x0000001c  __TEXT,__text  func  FFDeviceSendForceFeedbackCommand
0x00000001d6648408  0x000000c0  __TEXT,__text  func  FFDeviceSetForceFeedbackProperty
0x00000001d66484c8  0x00000050  __TEXT,__text  func  FFDeviceGetForceFeedbackProperty
0x00000001d6648518  0x0000003c  __TEXT,__text  func  FFDeviceSetCooperativeLevel
0x00000001d6648554  0x00000038  __TEXT,__text  func  FFDeviceGetForceFeedbackCapabilities
0x00000001d664858c  0x00000050  __TEXT,__text  func  FFEffectDownload
0x00000001d66485dc  0x00000044  __TEXT,__text  func  FFEffectEscape
0x00000001d6648620  0x00000418  __TEXT,__text  func  FFEffectGetEffectStatus
0x00000001d6648a38  0x00000194  __TEXT,__text  func  FFEffectGetParameters
0x00000001d6648bcc  0x00000368  __TEXT,__text  func  FFEffectSetParameters
0x00000001d6648f34  0x000004b4  __TEXT,__text  func  ValidateTypeSpecificParams
0x00000001d66493e8  0x000000c4  __TEXT,__text  func  FFEffectStart
0x00000001d66494ac  0x00000068  __TEXT,__text  func  FFEffectUnload
0x00000001d6649514  0x00000074  __TEXT,__text  func  _IOGetWithUUIDKey
0x00000001d6649588  0x00000000  __TEXT,__text  func  __GLOBAL_init_65535
