//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-B7C5B4B8-77DD-4B91-9883-FAC9B827A9D5/System/Library/PrivateFrameworks/StorageUI.framework/Versions/A/StorageUI
// arch:    arm64e
// uuid:    C3ABCBF8-CA63-3AB8-8720-586244934FA9
// text:    0x000000027107c000
// count:   721 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000027107d828  0x000000c4  __TEXT,__text  func  -[SAAppSizerMock startObservingWithUpdateHandler:]
0x000000027107d8ec  0x000003e4  __TEXT,__text  func  __50-[SAAppSizerMock startObservingWithUpdateHandler:]_block_invoke
0x000000027107dcd0  0x00000010  __TEXT,__text  func  __copy_helper_block_e8_32b
0x000000027107dce0  0x00000008  __TEXT,__text  func  __destroy_helper_block_e8_32s
0x000000027107dce8  0x00000020  __TEXT,__text  func  -[SAAppSizerMock stopObserving]
0x000000027107dd08  0x000000f4  __TEXT,__text  func  -[SAURLSizerMock startObservingURLs:withUpdateHandler:]
0x000000027107ddfc  0x00000154  __TEXT,__text  func  __55-[SAURLSizerMock startObservingURLs:withUpdateHandler:]_block_invoke
0x000000027107df50  0x00000048  __TEXT,__text  func  __copy_helper_block_e8_32s40b
0x000000027107df98  0x0000003c  __TEXT,__text  func  __destroy_helper_block_e8_32s40s
0x000000027107dfd4  0x00000020  __TEXT,__text  func  -[SAURLSizerMock stopObserving]
0x000000027107dff4  0x000000f8  __TEXT,__text  func  +[SAVolumeSizerMock computeSizeOfVolumeAtURL:completionHandler:]
0x000000027107e0ec  0x000000d4  __TEXT,__text  func  __64+[SAVolumeSizerMock computeSizeOfVolumeAtURL:completionHandler:]_block_invoke
0x000000027107e1c0  0x00000058  __TEXT,__text  func  STMGestaltTotalDiskCapacity
0x000000027107e218  0x00000070  __TEXT,__text  func  __STMGestaltTotalDiskCapacity_block_invoke
0x000000027107e288  0x00000060  __TEXT,__text  sub  sub_27107e288
0x000000027107e2e8  0x00000018  __TEXT,__text  sub  sub_27107e2e8
0x000000027107e300  0x00000008  __TEXT,__text  sub  sub_27107e300
0x000000027107e308  0x00000008  __TEXT,__text  sub  sub_27107e308
0x000000027107e310  0x00000008  __TEXT,__text  sub  sub_27107e310
0x000000027107e318  0x00000074  __TEXT,__text  sub  sub_27107e318
0x000000027107e38c  0x000000a0  __TEXT,__text  sub  sub_27107e38c
0x000000027107e42c  0x0000009c  __TEXT,__text  sub  sub_27107e42c
0x000000027107e4c8  0x000000e8  __TEXT,__text  sub  sub_27107e4c8
0x000000027107e5b0  0x00000054  __TEXT,__text  func  __swift_instantiateConcreteTypeFromMangledNameV2
0x000000027107e604  0x000000b8  __TEXT,__text  sub  sub_27107e604
0x000000027107e6bc  0x0000005c  __TEXT,__text  func  __swift_instantiateConcreteTypeFromMangledNameAbstractV2
0x000000027107e718  0x00000054  __TEXT,__text  sub  sub_27107e718
0x000000027107e76c  0x00000054  __TEXT,__text  sub  sub_27107e76c
0x000000027107e7c0  0x00000054  __TEXT,__text  sub  sub_27107e7c0
0x000000027107e814  0x00000030  __TEXT,__text  sub  sub_27107e814
0x000000027107e844  0x00000008  __TEXT,__text  sub  sub_27107e844
0x000000027107e84c  0x00000004  __TEXT,__text  sub  sub_27107e84c
0x000000027107e850  0x00000064  __TEXT,__text  sub  sub_27107e850
0x000000027107e8b4  0x00000050  __TEXT,__text  sub  sub_27107e8b4
0x000000027107e904  0x00000008  __TEXT,__text  sub  sub_27107e904
0x000000027107e90c  0x00000078  __TEXT,__text  sub  sub_27107e90c
0x000000027107e984  0x00000080  __TEXT,__text  sub  sub_27107e984
0x000000027107ea04  0x00000044  __TEXT,__text  sub  sub_27107ea04
