//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/PreviewsServicesUI.framework/Versions/A/PreviewsServicesUI
// arch:    arm64e
// uuid:    899379CA-784A-339C-9C73-85C74B587018
// text:    0x0000000263311000
// count:   670 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x0000000263312978  0x0000010c  __TEXT,__text  func  UVPreviewsServicesError
0x0000000263312a84  0x00000008  __TEXT,__text  func  UVSuppressedPresentationFromCatalystErrorCode
0x0000000263312a8c  0x0000000c  __TEXT,__text  func  -[UVPreviewSceneSpecification settingsClass]
0x0000000263312a98  0x00000014  __TEXT,__text  func  UVSceneIdentifierToPersistenceIdentifier
0x0000000263312aac  0x00000014  __TEXT,__text  func  UVPersistenceIdentifierToSceneIdentifier
0x0000000263312ac0  0x00000070  __TEXT,__text  func  -[UVPreviewSceneSettings previewMaximumSize]
0x0000000263312b30  0x00000068  __TEXT,__text  func  -[UVPreviewSceneSettings previewSceneLayout]
0x0000000263312b98  0x00000028  __TEXT,__text  func  -[UVPreviewSceneSettings copyWithZone:]
0x0000000263312bc0  0x00000040  __TEXT,__text  func  -[UVPreviewSceneSettings mutableCopyWithZone:]
0x0000000263312c00  0x00000028  __TEXT,__text  func  -[UVPreviewSceneSettings makeMutableCopy]
0x0000000263312c28  0x000000c4  __TEXT,__text  func  -[UVPreviewSceneSettings keyDescriptionForSetting:]
0x0000000263312cec  0x000000d0  __TEXT,__text  func  -[UVPreviewSceneSettings valueDescriptionForFlag:object:ofSetting:]
0x0000000263312dbc  0x0000009c  __TEXT,__text  func  _PreviewSceneSettingValueDescription
0x0000000263312e58  0x00000070  __TEXT,__text  func  -[UVMutablePreviewSceneSettings previewMaximumSize]
0x0000000263312ec8  0x00000090  __TEXT,__text  func  -[UVMutablePreviewSceneSettings setPreviewMaximumSize:]
0x0000000263312f58  0x00000068  __TEXT,__text  func  -[UVMutablePreviewSceneSettings previewSceneLayout]
0x0000000263312fc0  0x0000007c  __TEXT,__text  func  -[UVMutablePreviewSceneSettings setPreviewSceneLayout:]
0x000000026331303c  0x00000040  __TEXT,__text  func  -[UVMutablePreviewSceneSettings copyWithZone:]
0x000000026331307c  0x00000028  __TEXT,__text  func  -[UVMutablePreviewSceneSettings makeCopy]
0x00000002633130a4  0x00000044  __TEXT,__text  func  -[UVMutablePreviewSceneSettings mutableCopyWithZone:]
0x00000002633130e8  0x000000c4  __TEXT,__text  func  -[UVMutablePreviewSceneSettings keyDescriptionForSetting:]
0x00000002633131ac  0x000000d0  __TEXT,__text  func  -[UVMutablePreviewSceneSettings valueDescriptionForFlag:object:ofSetting:]
0x000000026331327c  0x0000008c  __TEXT,__text  func  UVPreviewSceneLayoutDescription
0x0000000263313308  0x00000078  __TEXT,__text  func  -[UVFenceHandle initWithUnderlying:]
0x0000000263313380  0x00000008  __TEXT,__text  func  -[UVFenceHandle invalidate]
0x0000000263313388  0x00000058  __TEXT,__text  func  -[UVFenceHandle copy]
0x00000002633133e0  0x00000008  __TEXT,__text  func  -[UVFenceHandle fenceName]
0x00000002633133e8  0x00000008  __TEXT,__text  func  +[UVFenceHandle supportsBSXPCSecureCoding]
0x00000002633133f0  0x00000018  __TEXT,__text  func  -[UVFenceHandle encodeWithBSXPCCoder:]
0x0000000263313408  0x000000c4  __TEXT,__text  func  -[UVFenceHandle initWithBSXPCCoder:]
0x00000002633134cc  0x00000008  __TEXT,__text  func  -[UVFenceHandle underlying]
0x00000002633134d4  0x0000000c  __TEXT,__text  func  -[UVFenceHandle .cxx_destruct]
0x00000002633134e0  0x0000004c  __TEXT,__text  func  -[UVHardwareEvent initWithUnderlying:]
0x000000026331352c  0x00000074  __TEXT,__text  func  -[UVHardwareEvent data]
