//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/CoreDuetContext.framework/Versions/A/CoreDuetContext
// arch:    arm64e
// uuid:    169C3E11-9BAB-3BF3-91E4-2B10391534F5
// text:    0x000000019be14000
// count:   2337 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000019be153a0  0x00000058  __TEXT,__text  objc  +[_CDClientContext userContext]  // +[_CDClientContext ]
0x000000019be153f8  0x0000004c  __TEXT,__text  func  __31+[_CDClientContext userContext]_block_invoke
0x000000019be15444  0x000002f0  __TEXT,__text  objc  -[_CDClientContext initWithEndpoint:]  // -[_CDClientContext ?]
0x000000019be15734  0x0000000c  __TEXT,__text  func  __37-[_CDClientContext initWithEndpoint:]_block_invoke
0x000000019be15740  0x000002b8  __TEXT,__text  objc  -[_CDClientContext unprotectedSetUpXPCConnectionWithEndpoint:]  // -[_CDClientContext ?]
0x000000019be159f8  0x00000058  __TEXT,__text  objc  +[_CDClientContext serverInterface]  // +[_CDClientContext ?]
0x000000019be15a50  0x0000032c  __TEXT,__text  func  __35+[_CDClientContext serverInterface]_block_invoke
0x000000019be15d7c  0x00000058  __TEXT,__text  objc  +[_CDContextValue supportedContextValueClasses]  // +[_CDContextValue ?]
0x000000019be15dd4  0x0000023c  __TEXT,__text  func  __47+[_CDContextValue supportedContextValueClasses]_block_invoke
0x000000019be16010  0x00000044  __TEXT,__text  func  __copy_helper_block_e8_32s40w
0x000000019be16054  0x00000058  __TEXT,__text  objc  +[_CDClientContext clientInterface]  // +[_CDClientContext ?]
0x000000019be160ac  0x00000154  __TEXT,__text  func  __35+[_CDClientContext clientInterface]_block_invoke
0x000000019be16200  0x00000088  __TEXT,__text  objc  -[_CDClientContext subscribeToEventStreams]  // -[_CDClientContext ?]
0x000000019be16288  0x000001a8  __TEXT,__text  func  __43-[_CDClientContext subscribeToEventStreams]_block_invoke
0x000000019be16430  0x0000000c  __TEXT,__text  func  __copy_helper_block_e8_32w
0x000000019be1643c  0x00000058  __TEXT,__text  objc  +[_CDContextQueries(AppUsage) keyPathForAppUsageDataDictionaries]  // +[_CDContextQueries ?]
0x000000019be16494  0x00000050  __TEXT,__text  func  __65+[_CDContextQueries(AppUsage) keyPathForAppUsageDataDictionaries]_block_invoke
0x000000019be164e4  0x000000b4  __TEXT,__text  objc  +[_CDContextualKeyPath ephemeralKeyPathWithKey:]  // +[_CDContextualKeyPath ]
0x000000019be16598  0x00000058  __TEXT,__text  objc  +[_CDDevice localDevice]  // +[_CDDevice ?]
0x000000019be165f0  0x00000110  __TEXT,__text  func  __24+[_CDDevice localDevice]_block_invoke
0x000000019be16700  0x000000e0  __TEXT,__text  objc  -[_CDDevice initWithName:deviceID:deviceClass:model:companion:]  // -[_CDDevice ?]
0x000000019be167e0  0x00000060  __TEXT,__text  objc  +[_CDDevice identifierForDeviceID:]  // +[_CDDevice ?]
0x000000019be16840  0x00000008  __TEXT,__text  objc  -[_CDDevice deviceID]  // -[_CDDevice ]
0x000000019be16848  0x000000c0  __TEXT,__text  objc  -[_CDContextualKeyPath initWithKey:forDeviceID:isUserCentric:isEphemeral:]  // -[_CDContextualKeyPath ?]
0x000000019be16908  0x00000004  __TEXT,__text  objc  -[_CDClientContext objectForKeyedSubscript:]  // -[_CDClientContext network with changed private MAC setting (%{public}@)]
0x000000019be1690c  0x00000054  __TEXT,__text  objc  -[_CDClientContext objectForContextualKeyPath:]  // -[_CDClientContext ?]
0x000000019be16960  0x00000574  __TEXT,__text  objc  -[_CDClientContext objectForContextualKeyPath:synchronous:responseQueue:withCompletion:]  // -[_CDClientContext >]
0x000000019be16ed4  0x000000f0  __TEXT,__text  objc  -[_CDClientContext currentConnection]  // -[_CDClientContext ]
0x000000019be16fc4  0x00000058  __TEXT,__text  func  __37-[_CDClientContext currentConnection]_block_invoke
0x000000019be1701c  0x00000058  __TEXT,__text  objc  +[_CDContextQueries keyPathForSystemTime]  // +[_CDContextQueries ?]
0x000000019be17074  0x00000050  __TEXT,__text  func  __41+[_CDContextQueries keyPathForSystemTime]_block_invoke
0x000000019be170c4  0x000000b4  __TEXT,__text  objc  +[_CDContextualKeyPath keyPathWithKey:]  // +[_CDContextualKeyPath ?]
0x000000019be17178  0x000000e4  __TEXT,__text  objc  -[_CDContextualKeyPath isEqual:]  // -[_CDContextualKeyPath _requiresUserConfirmation]
0x000000019be1725c  0x00000008  __TEXT,__text  objc  -[_CDContextualKeyPath isUserCentric]  // -[_CDContextualKeyPath ]
0x000000019be17264  0x00000008  __TEXT,__text  objc  -[_CDContextualKeyPath key]  // -[_CDContextualKeyPath ?]
0x000000019be1726c  0x000000e4  __TEXT,__text  objc  -[_CDClientContext cachedValueIfClientHasRegistrationsForKeyPath:]  // -[_CDClientContext ?]
0x000000019be17350  0x000000b0  __TEXT,__text  objc  -[_CDContextualKeyPath encodeWithCoder:]  // -[_CDContextualKeyPath FULL_CONFIDENCE]
0x000000019be17400  0x00000070  __TEXT,__text  objc  -[_CDContextValue init]  // -[_CDContextValue res Confirmation]
0x000000019be17470  0x00000010  __TEXT,__text  objc  -[_CDContextValue setValue:]  // -[_CDContextValue 5]
0x000000019be17480  0x00000010  __TEXT,__text  objc  -[_CDContextValue setLastModifiedDate:]  // -[_CDContextValue ?]
0x000000019be17490  0x000000ec  __TEXT,__text  objc  -[_CDClientContext setCachedValueIfClientHasRegistrations:forKeyPath:]  // -[_CDClientContext ?]
0x000000019be1757c  0x0000000c  __TEXT,__text  objc  -[_CDContextValue .cxx_destruct]  // -[_CDContextValue ?]
0x000000019be17588  0x00000058  __TEXT,__text  func  __destroy_helper_block_e8_32s40s48s56s64r
0x000000019be175e0  0x0000004c  __TEXT,__text  func  __destroy_helper_block_e8_32s40s48s56s
0x000000019be1762c  0x00000058  __TEXT,__text  objc  +[_CDContextQueries(AppWebUsage) keyPathForAppWebUsageDataDictionaries]  // +[_CDContextQueries ?]
0x000000019be17684  0x00000064  __TEXT,__text  func  __71+[_CDContextQueries(AppWebUsage) keyPathForAppWebUsageDataDictionaries]_block_invoke
0x000000019be176e8  0x00000058  __TEXT,__text  objc  +[_CDContextQueries keyPathForBacklightOnStatus]  // +[_CDContextQueries ?]
0x000000019be17740  0x00000050  __TEXT,__text  func  __48+[_CDContextQueries keyPathForBacklightOnStatus]_block_invoke
0x000000019be17790  0x00000054  __TEXT,__text  objc  -[_CDClientContext lastModifiedDateForContextualKeyPath:]  // -[_CDClientContext ?]
0x000000019be177e4  0x000004b4  __TEXT,__text  objc  -[_CDClientContext lastModifiedDateForContextualKeyPath:synchronous:responseQueue:withCompletion:]  // -[_CDClientContext ]
0x000000019be17c98  0x0000015c  __TEXT,__text  func  __98-[_CDClientContext lastModifiedDateForContextualKeyPath:synchronous:responseQueue:withCompletion:]_block_invoke_4
0x000000019be17df4  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(AppUsage) appUsageBundleID]  // +[_CDContextQueries ?]
0x000000019be17e00  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(AppUsage) appUsageStartDate]  // +[_CDContextQueries  ]
0x000000019be17e0c  0x00000058  __TEXT,__text  objc  +[_CDContextQueries(HomeKitScene) keyPathForHomeKitSceneDataDictionary]  // +[_CDContextQueries ?]
0x000000019be17e64  0x00000050  __TEXT,__text  func  __71+[_CDContextQueries(HomeKitScene) keyPathForHomeKitSceneDataDictionary]_block_invoke
0x000000019be17eb4  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(HomeKitScene) sceneHomeUUID]  // +[_CDContextQueries ?]
0x000000019be17ec0  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(HomeKitScene) actionSetUUID]  // +[_CDContextQueries ?]
0x000000019be17ecc  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(HomeKitScene) actionSetName]  // +[_CDContextQueries ?]
0x000000019be17ed8  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(HomeKitScene) actionSetType]  // +[_CDContextQueries ]
0x000000019be17ee4  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(HomeKitScene) sceneClientName]  // +[_CDContextQueries ?]
0x000000019be17ef0  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(HomeKitScene) sceneName]  // +[_CDContextQueries ?]
0x000000019be17efc  0x00000058  __TEXT,__text  objc  +[_CDContextQueries(Interactions) keyPathForRecentEmails]  // +[_CDContextQueries ?]
0x000000019be17f54  0x00000064  __TEXT,__text  func  __57+[_CDContextQueries(Interactions) keyPathForRecentEmails]_block_invoke
0x000000019be17fb8  0x00000058  __TEXT,__text  objc  +[_CDContextQueries(Interactions) keyPathForRecentMessages]  // +[_CDContextQueries rmation"16@0:8]
0x000000019be18010  0x00000064  __TEXT,__text  func  __59+[_CDContextQueries(Interactions) keyPathForRecentMessages]_block_invoke
0x000000019be18074  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(Interactions) senderKey]  // +[_CDContextQueries  ]
0x000000019be18080  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(Interactions) recipientsKey]  // +[_CDContextQueries ?]
0x000000019be1808c  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(Interactions) subjectKey]  // +[_CDContextQueries ]
0x000000019be18098  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(Interactions) hasAttachmentsKey]  // +[_CDContextQueries  ]
0x000000019be180a4  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(Interactions) identifierKey]  // +[_CDContextQueries __TEXT]
0x000000019be180b0  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(Interactions) accountIdentifierKey]  // +[_CDContextQueries ?]
0x000000019be180bc  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(Interactions) incomingKey]  // +[_CDContextQueries ?]
0x000000019be180c8  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(Interactions) senderHandlesKey]  // +[_CDContextQueries "16]
0x000000019be180d4  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(Interactions) senderContactIDKey]  // +[_CDContextQueries ?]
0x000000019be180e0  0x0000000c  __TEXT,__text  objc  +[_CDContextQueries(Interactions) recipientContactIDsKey]  // +[_CDContextQueries requestAuthorizationForClientID:completion:]
