//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/usr/lib/i18n/libHZ.dylib
// arch:    arm64e
// uuid:    0F123BA6-DAD1-38CE-9306-B99392D374B2
// text:    0x00000002830c3000
// count:   17 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000002830c3670  0x000000d8  __TEXT,__text  func  _citrus_HZ_stdenc_init
0x00000002830c3748  0x00000044  __TEXT,__text  func  _citrus_HZ_stdenc_uninit
0x00000002830c378c  0x00000014  __TEXT,__text  func  _citrus_HZ_stdenc_init_state
0x00000002830c37a0  0x000000e0  __TEXT,__text  func  _citrus_HZ_stdenc_mbtocs
0x00000002830c3880  0x0000005c  __TEXT,__text  func  _citrus_HZ_stdenc_cstomb
0x00000002830c38dc  0x00000058  __TEXT,__text  func  _citrus_HZ_stdenc_mbtowc
0x00000002830c3934  0x00000008  __TEXT,__text  func  _citrus_HZ_stdenc_wctomb
0x00000002830c393c  0x00000080  __TEXT,__text  func  _citrus_HZ_stdenc_put_state_reset
0x00000002830c39bc  0x0000005c  __TEXT,__text  func  _citrus_HZ_stdenc_get_state_desc
0x00000002830c3a18  0x00000030  __TEXT,__text  func  _citrus_HZ_stdenc_getops
0x00000002830c3a48  0x0000009c  __TEXT,__text  func  _citrus_HZ_encoding_module_uninit
0x00000002830c3ae4  0x00000110  __TEXT,__text  func  _citrus_HZ_parse_escape
0x00000002830c3bf4  0x00000038  __TEXT,__text  func  _citrus_HZ_parse_char
0x00000002830c3c2c  0x000001f8  __TEXT,__text  func  _citrus_HZ_parse_graphic
0x00000002830c3e24  0x000002c4  __TEXT,__text  func  _citrus_HZ_mbrtowc_priv
0x00000002830c40e8  0x000002f8  __TEXT,__text  func  _citrus_HZ_wcrtomb_priv
0x00000002830c43e0  0x00000000  __TEXT,__const  func  ranges
