//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/CalendarUIKitInternal.framework/Versions/A/CalendarUIKitInternal
// arch:    arm64e
// uuid:    BFDC316A-EEEA-3A53-BD3B-BC87D0C85CF2
// text:    0x0000000237740000
// count:   548 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x0000000237741ff8  0x00000004  __TEXT,__text  sub  sub_237741ff8
0x0000000237741ffc  0x00000004  __TEXT,__text  sub  sub_237741ffc
0x0000000237742000  0x00000004  __TEXT,__text  sub  sub_237742000
0x0000000237742004  0x00000004  __TEXT,__text  sub  sub_237742004
0x0000000237742008  0x00000004  __TEXT,__text  sub  sub_237742008
0x000000023774200c  0x00000030  __TEXT,__text  sub  sub_23774200c
0x000000023774203c  0x00000108  __TEXT,__text  sub  sub_23774203c
0x0000000237742144  0x00000038  __TEXT,__text  sub  sub_237742144
0x000000023774217c  0x00000058  __TEXT,__text  sub  sub_23774217c
0x00000002377421d4  0x0000005c  __TEXT,__text  sub  sub_2377421d4
0x0000000237742230  0x00000004  __TEXT,__text  sub  sub_237742230
0x0000000237742234  0x00000128  __TEXT,__text  sub  sub_237742234
0x000000023774235c  0x000000a8  __TEXT,__text  sub  sub_23774235c
0x0000000237742404  0x00000038  __TEXT,__text  sub  sub_237742404
0x000000023774243c  0x00000050  __TEXT,__text  sub  sub_23774243c
0x000000023774248c  0x00000004  __TEXT,__text  sub  sub_23774248c
0x0000000237742490  0x00000004  __TEXT,__text  sub  sub_237742490
0x0000000237742494  0x0000000c  __TEXT,__text  func  +[CUIKIReminderDragProvider pasteboardWriterForReminderEvent:]
0x00000002377424a0  0x000000e0  __TEXT,__text  func  -[CUIKIReminderEditor initWithEventStore:undoManager:alertDisplayer:pendingReminderTracker:]
0x0000000237742580  0x00000008  __TEXT,__text  func  -[CUIKIReminderEditor saveChangesToEvents:impliedCommitDecision:]
0x0000000237742588  0x00000008  __TEXT,__text  func  -[CUIKIReminderEditor saveChangesToEvents:span:]
0x0000000237742590  0x00000060  __TEXT,__text  func  -[CUIKIReminderEditor _saveChangesToEvents:error:]
0x00000002377425f0  0x000000d0  __TEXT,__text  func  -[CUIKIReminderEditor deleteEvents:resultHandler:]
0x00000002377426c0  0x00000018  __TEXT,__text  func  __50-[CUIKIReminderEditor deleteEvents:resultHandler:]_block_invoke
0x00000002377426d8  0x00000010  __TEXT,__text  func  __copy_helper_block_e8_32b
0x00000002377426e8  0x00000008  __TEXT,__text  func  __destroy_helper_block_e8_32s
0x00000002377426f0  0x00000004  __TEXT,__text  func  -[CUIKIReminderEditor saveCalendars:]
0x00000002377426f4  0x00000004  __TEXT,__text  func  -[CUIKIReminderEditor deleteCalendars:]
0x00000002377426f8  0x00000004  __TEXT,__text  func  -[CUIKIReminderEditor saveNewSources:commit:]
0x00000002377426fc  0x00000004  __TEXT,__text  func  -[CUIKIReminderEditor saveChangesToSources:]
0x0000000237742700  0x00000004  __TEXT,__text  func  -[CUIKIReminderEditor deleteSources:]
0x0000000237742704  0x000002c8  __TEXT,__text  func  -[CUIKIReminderEditor saveNewEvents:commit:error:]
0x00000002377429cc  0x000000b0  __TEXT,__text  func  -[CUIKIReminderEditor saveEvent:span:error:]
0x0000000237742a7c  0x00000008  __TEXT,__text  func  -[CUIKIReminderEditor saveEventForOOPModificationRecording:span:error:]
0x0000000237742a84  0x00000008  __TEXT,__text  func  -[CUIKIReminderEditor commitEventForOOPModificationRecording:error:]
0x0000000237742a8c  0x00000060  __TEXT,__text  func  -[CUIKIReminderEditor deleteEvent:span:error:]
0x0000000237742aec  0x00000008  __TEXT,__text  func  -[CUIKIReminderEditor deleteEvents:]
0x0000000237742af4  0x00000008  __TEXT,__text  func  -[CUIKIReminderEditor deleteEvents:span:]
0x0000000237742afc  0x00000008  __TEXT,__text  func  -[CUIKIReminderEditor deleteEvents:span:result:]
0x0000000237742b04  0x00000050  __TEXT,__text  func  -[CUIKIReminderEditor saveCalendar:error:]
0x0000000237742b54  0x00000058  __TEXT,__text  func  -[CUIKIReminderEditor deleteCalendar:forEntityType:]
0x0000000237742bac  0x00000008  __TEXT,__text  func  -[CUIKIReminderEditor eventUsesEditor:]
0x0000000237742bb4  0x00000008  __TEXT,__text  func  -[CUIKIReminderEditor calendarUsesEditor:]
