//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/iOSSupport/System/Library/PrivateFrameworks/ContactsAutocompleteUI.framework/Versions/A/ContactsAutocompleteUI
// arch:    arm64e
// uuid:    57B3B1EB-6663-3E46-BEA6-598CFD24DE65
// text:    0x00000001d7992000
// count:   3846 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000001d7993f08  0x00000054  __TEXT,__text  objc  +[CNSuggestedRecipientItem os_log]  // +[CNSuggestedRecipientItem ?]
0x00000001d7993f5c  0x00000044  __TEXT,__text  func  __34+[CNSuggestedRecipientItem os_log]_block_invoke
0x00000001d7993fa0  0x000000b0  __TEXT,__text  objc  -[CNSuggestedRecipientItem initWithRecipient:]  // -[CNSuggestedRecipientItem ?]
0x00000001d7994050  0x000000c0  __TEXT,__text  objc  -[CNSuggestedRecipientItem loadHandles]  // -[CNSuggestedRecipientItem ?]
0x00000001d7994110  0x00000008  __TEXT,__text  func  sRecipientHandle_block_invoke
0x00000001d7994118  0x000000ec  __TEXT,__text  objc  -[CNSuggestedRecipientItem isSelectedForHandles:]  // -[CNSuggestedRecipientItem ?]
0x00000001d7994204  0x0000009c  __TEXT,__text  func  __49-[CNSuggestedRecipientItem isSelectedForHandles:]_block_invoke
0x00000001d79942a0  0x000000e8  __TEXT,__text  objc  -[CNSuggestedRecipientItem shouldDeselectForHandles:]  // -[CNSuggestedRecipientItem ?]
0x00000001d7994388  0x0000009c  __TEXT,__text  func  __53-[CNSuggestedRecipientItem shouldDeselectForHandles:]_block_invoke
0x00000001d7994424  0x00000058  __TEXT,__text  objc  -[CNSuggestedRecipientItem hash]  // -[CNSuggestedRecipientItem ?]
0x00000001d799447c  0x00000094  __TEXT,__text  objc  -[CNSuggestedRecipientItem isEqual:]  // -[CNSuggestedRecipientItem ?]
0x00000001d7994510  0x000000b8  __TEXT,__text  objc  -[CNSuggestedRecipientItem description]  // -[CNSuggestedRecipientItem `]
0x00000001d79945c8  0x00000008  __TEXT,__text  objc  -[CNSuggestedRecipientItem recipient]  // -[CNSuggestedRecipientItem ?]
0x00000001d79945d0  0x00000040  __TEXT,__text  objc  -[CNSuggestedRecipientItem setRecipient:]  // -[CNSuggestedRecipientItem ?]
0x00000001d7994610  0x00000008  __TEXT,__text  objc  -[CNSuggestedRecipientItem title]  // -[CNSuggestedRecipientItem ?]
0x00000001d7994618  0x00000008  __TEXT,__text  objc  -[CNSuggestedRecipientItem setTitle:]  // -[CNSuggestedRecipientItem ?]
0x00000001d7994620  0x00000008  __TEXT,__text  objc  -[CNSuggestedRecipientItem handles]  // -[CNSuggestedRecipientItem ?]
0x00000001d7994628  0x00000040  __TEXT,__text  objc  -[CNSuggestedRecipientItem setHandles:]  // -[CNSuggestedRecipientItem backgroundSessionForFetchConfig:delegateReference:]
0x00000001d7994668  0x00000008  __TEXT,__text  objc  -[CNSuggestedRecipientItem isSelected]  // -[CNSuggestedRecipientItem A]
0x00000001d7994670  0x00000008  __TEXT,__text  objc  -[CNSuggestedRecipientItem setIsSelected:]  // -[CNSuggestedRecipientItem ?]
0x00000001d7994678  0x00000050  __TEXT,__text  objc  -[CNSuggestedRecipientItem .cxx_destruct]  // -[CNSuggestedRecipientItem ?]
0x00000001d79946c8  0x000001d8  __TEXT,__text  objc  -[CNComposeDragSource initWithView:delegate:]  // -[CNComposeDragSource ?]
0x00000001d79948a0  0x00000088  __TEXT,__text  objc  -[CNComposeDragSource setAllowsDragOverridingMasterSwitch:]  // -[CNComposeDragSource ?]
0x00000001d7994928  0x0000012c  __TEXT,__text  objc  -[CNComposeDragSource dragInteraction:itemsForBeginningSession:]  // -[CNComposeDragSource ?]
0x00000001d7994a54  0x00000154  __TEXT,__text  func  __64-[CNComposeDragSource dragInteraction:itemsForBeginningSession:]_block_invoke
0x00000001d7994ba8  0x00000244  __TEXT,__text  objc  -[CNComposeDragSource dragInteraction:previewForLiftingItem:session:]  // -[CNComposeDragSource ?]
0x00000001d7994dec  0x0000009c  __TEXT,__text  objc  -[CNComposeDragSource dragInteraction:session:willEndWithOperation:]  // -[CNComposeDragSource ?]
0x00000001d7994e88  0x00000074  __TEXT,__text  objc  -[CNComposeDragSource dragInteraction:sessionAllowsMoveOperation:]  // -[CNComposeDragSource ?]
0x00000001d7994efc  0x00000074  __TEXT,__text  objc  -[CNComposeDragSource dragInteraction:sessionIsRestrictedToDraggingApplication:]  // -[CNComposeDragSource ?]
0x00000001d7994f70  0x0000006c  __TEXT,__text  objc  -[CNComposeDragSource _dragInteraction:dataOwnerForSession:]  // -[CNComposeDragSource ?]
0x00000001d7994fdc  0x0000002c  __TEXT,__text  objc  -[CNComposeDragSource sourceView]  // -[CNComposeDragSource ?]
0x00000001d7995008  0x00000008  __TEXT,__text  objc  -[CNComposeDragSource allowsDragOverridingMasterSwitch]  // -[CNComposeDragSource ?]
0x00000001d7995010  0x0000002c  __TEXT,__text  objc  -[CNComposeDragSource delegate]  // -[CNComposeDragSource ?]
0x00000001d799503c  0x0000000c  __TEXT,__text  objc  -[CNComposeDragSource setDelegate:]  // -[CNComposeDragSource ?]
0x00000001d7995048  0x00000008  __TEXT,__text  objc  -[CNComposeDragSource dragInteraction]  // -[CNComposeDragSource ?]
0x00000001d7995050  0x00000040  __TEXT,__text  objc  -[CNComposeDragSource setDragInteraction:]  // -[CNComposeDragSource i]
0x00000001d7995090  0x00000048  __TEXT,__text  objc  -[CNComposeDragSource .cxx_destruct]  // -[CNComposeDragSource h]
0x00000001d79950d8  0x00000008  __TEXT,__text  objc  -[_CNAutocompleteTableViewModelDiff changedRows]  // -[_CNAutocompleteTableViewModelDiff ?]
0x00000001d79950e0  0x00000040  __TEXT,__text  objc  -[_CNAutocompleteTableViewModelDiff setChangedRows:]  // -[_CNAutocompleteTableViewModelDiff ?]
0x00000001d7995120  0x00000008  __TEXT,__text  objc  -[_CNAutocompleteTableViewModelDiff deletedRows]  // -[_CNAutocompleteTableViewModelDiff ?]
0x00000001d7995128  0x00000040  __TEXT,__text  objc  -[_CNAutocompleteTableViewModelDiff setDeletedRows:]  // -[_CNAutocompleteTableViewModelDiff ?]
0x00000001d7995168  0x00000008  __TEXT,__text  objc  -[_CNAutocompleteTableViewModelDiff insertedRows]  // -[_CNAutocompleteTableViewModelDiff ]
0x00000001d7995170  0x00000040  __TEXT,__text  objc  -[_CNAutocompleteTableViewModelDiff setInsertedRows:]  // -[_CNAutocompleteTableViewModelDiff ?]
0x00000001d79951b0  0x00000050  __TEXT,__text  objc  -[_CNAutocompleteTableViewModelDiff .cxx_destruct]  // -[_CNAutocompleteTableViewModelDiff ?]
0x00000001d7995200  0x00000054  __TEXT,__text  objc  -[_CNAutocompleteResultsTableViewModel setNumberOfSections:]  // -[_CNAutocompleteResultsTableViewModel ?]
0x00000001d7995254  0x000000bc  __TEXT,__text  objc  -[_CNAutocompleteResultsTableViewModel numberOfNonEmptySections]  // -[_CNAutocompleteResultsTableViewModel ?]
0x00000001d7995310  0x00000040  __TEXT,__text  func  __64-[_CNAutocompleteResultsTableViewModel numberOfNonEmptySections]_block_invoke
0x00000001d7995350  0x00000098  __TEXT,__text  objc  -[_CNAutocompleteResultsTableViewModel enumerateSections:]  // -[_CNAutocompleteResultsTableViewModel ?]
0x00000001d79953e8  0x0000007c  __TEXT,__text  func  __58-[_CNAutocompleteResultsTableViewModel enumerateSections:]_block_invoke
0x00000001d7995464  0x0000005c  __TEXT,__text  objc  -[_CNAutocompleteResultsTableViewModel initWithNumberOfSections:]  // -[_CNAutocompleteResultsTableViewModel �]
0x00000001d79954c0  0x00000004  __TEXT,__text  objc  -[_CNAutocompleteResultsTableViewModel objectAtIndexedSubscript:]  // -[_CNAutocompleteResultsTableViewModel �]
0x00000001d79954c4  0x00000004  __TEXT,__text  objc  -[_CNAutocompleteResultsTableViewModel setObject:atIndexedSubscript:]  // -[_CNAutocompleteResultsTableViewModel ?]
