//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/GameCenterFoundation.framework/Versions/A/GameCenterFoundation
// arch:    arm64e
// uuid:    D0D9B709-EFF2-355E-A26A-FDAF935F38F5
// text:    0x000000024877d000
// count:   15177 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000024877f928  0x00000004  __TEXT,__text  func  +[GKLocalPlayer localPlayer]
0x000000024877f92c  0x00000054  __TEXT,__text  func  -[GKPlayer init]
0x000000024877f980  0x00000028  __TEXT,__text  func  +[GKInternalRepresentation internalRepresentation]
0x000000024877f9a8  0x00000230  __TEXT,__text  func  -[GKPlayer initWithInternalRepresentation:]
0x000000024877fbd8  0x00000008  __TEXT,__text  func  -[GKPlayerInternal isLocalPlayer]
0x000000024877fbe0  0x00000010  __TEXT,__text  func  +[GKEventEmitter eventEmitterForProtocols:]
0x000000024877fbf0  0x00000070  __TEXT,__text  func  +[GKEventEmitter eventEmitterForProtocols:shouldQueue:]
0x000000024877fc60  0x00000100  __TEXT,__text  func  -[GKEventEmitter initWithSupportedProtocols:shouldQueue:]
0x000000024877fd60  0x00000044  __TEXT,__text  func  -[GKEventEmitter setListeners:]
0x000000024877fda4  0x00000044  __TEXT,__text  func  -[GKEventEmitter setSupportedProtocols:]
0x000000024877fde8  0x00000044  __TEXT,__text  func  -[GKEventEmitter setQueuedEvents:]
0x000000024877fe2c  0x00000054  __TEXT,__text  func  -[GKLocalPlayer setEventEmitter:]
0x000000024877fe80  0x00000028  __TEXT,__text  func  -[GKLocalPlayer(GKSavedGamePrivate) setupForCloudSavedGames]
0x000000024877fea8  0x00000058  __TEXT,__text  func  +[GKSavedGameManager sharedManager]
0x000000024877ff00  0x00000040  __TEXT,__text  func  __35+[GKSavedGameManager sharedManager]_block_invoke
0x000000024877ff40  0x00000114  __TEXT,__text  func  -[GKSavedGameManager init]
0x0000000248780054  0x00000098  __TEXT,__text  func  -[GKSavedGameManager setupUbiquity]
0x00000002487800ec  0x000000cc  __TEXT,__text  func  __35-[GKSavedGameManager setupUbiquity]_block_invoke
0x00000002487801b8  0x00000044  __TEXT,__text  func  -[GKSavedGameManager setUbiquityURL:]
