//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/IMFoundation.framework/Versions/A/IMFoundation
// arch:    arm64e
// uuid:    6A585A92-1A65-3B22-9312-38B740042418
// text:    0x0000000194152000
// count:   2559 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x0000000194153608  0x00000038  __TEXT,__text  func  IMOSLoggingEnabled
0x0000000194153640  0x00000014  __TEXT,__text  func  OSLogHandleForIMFoundationCategory
0x0000000194153654  0x000001bc  __TEXT,__text  func  _IMWillLog
0x0000000194153810  0x00000264  __TEXT,__text  func  IMXPCCreateConnectionForServiceWithQueue
0x0000000194153a74  0x00000014  __TEXT,__text  func  OSLogHandleForIDSCategory
0x0000000194153a88  0x000000f4  __TEXT,__text  func  IMXPCConfigureConnection
0x0000000194153b7c  0x0000004c  __TEXT,__text  func  IMTimeOfDay
0x0000000194153bc8  0x000000a8  __TEXT,__text  func  IMWeakLinkSymbol
0x0000000194153c70  0x0000000c  __TEXT,__text  func  IMSystemRootDirectory
0x0000000194153c7c  0x00000038  __TEXT,__text  func  IMGetMainBundleIdentifier
0x0000000194153cb4  0x00000020  __TEXT,__text  func  GetTimeoutDefault
0x0000000194153cd4  0x00000040  __TEXT,__text  func  IMGetAppIntForKey
0x0000000194153d14  0x000000d4  __TEXT,__text  func  IMDispatchForNotify
0x0000000194153de8  0x000002e0  __TEXT,__text  func  im_notify_register_dispatch
0x00000001941540c8  0x0000079c  __TEXT,__text  func  _IMStringFromFZListenerCapabilities
0x0000000194154864  0x00000254  __TEXT,__text  func  IMTimingStartTimingForKey
0x0000000194154ab8  0x000000ec  __TEXT,__text  func  IMShouldLog
0x0000000194154ba4  0x00000c2c  __TEXT,__text  func  IMSyncLoggingsPreferences
0x00000001941557d0  0x0000000c  __TEXT,__text  func  IMDaemonRequestConnection
0x00000001941557dc  0x000001b4  __TEXT,__text  func  IMInsertNSStringsToXPCDictionary
0x0000000194155990  0x000001b8  __TEXT,__text  func  IMInsertDictionariesToXPCDictionary
0x0000000194155b48  0x000000dc  __TEXT,__text  func  JWEncodeDictionary
0x0000000194155c24  0x0000006c  __TEXT,__text  func  im_dispatch_after
0x0000000194155c90  0x00000054  __TEXT,__text  func  IMGetDomainBoolForKeyWithDefaultValue
0x0000000194155ce4  0x00000004  __TEXT,__text  func  IMCreateDictionaryFromXPCObjectWithStandardWhitelist
0x0000000194155ce8  0x00000094  __TEXT,__text  func  IMGetiMessageSettings
0x0000000194155d7c  0x00000040  __TEXT,__text  func  IMSingleObjectArray
0x0000000194155dbc  0x00000104  __TEXT,__text  func  IMGetEnvironmentName
0x0000000194155ec0  0x00000058  __TEXT,__text  func  IMGetCachedDomainValueForKey
0x0000000194155f18  0x00000008  __TEXT,__text  func  im_local_object_peer_event_handler
0x0000000194155f20  0x00000044  __TEXT,__text  func  IMGetDomainBoolForKey
0x0000000194155f64  0x00000278  __TEXT,__text  func  IMTimingStopTimingForKey
0x00000001941561dc  0x00000094  __TEXT,__text  func  jw_uuid_to_cfstring
0x0000000194156270  0x000000d0  __TEXT,__text  func  im_configure_connection_with_local_object
0x0000000194156340  0x000000c4  __TEXT,__text  func  IMWeakLinkClass
0x0000000194156404  0x0000003c  __TEXT,__text  func  IMFileLocationTrimFileName
0x0000000194156440  0x0000000c  __TEXT,__text  func  IMGetAssertionFailureHandler
0x000000019415644c  0x0000003c  __TEXT,__text  func  _IMWarn
0x0000000194156488  0x000000ac  __TEXT,__text  func  _IMAlwaysLogV
0x0000000194156534  0x00000068  __TEXT,__text  func  _IMFastCreateFormatString
0x000000019415659c  0x0000002c  __TEXT,__text  func  _IMLogLevel
0x00000001941565c8  0x0000000c  __TEXT,__text  func  IMGetMainBundle
0x00000001941565d4  0x00000118  __TEXT,__text  func  IMCreateSimpleComponentString
0x00000001941566ec  0x00000004  __TEXT,__text  func  IMLogBacktrace
0x00000001941566f0  0x00000004  __TEXT,__text  func  IMLogBacktraceToDepth
0x00000001941566f4  0x00000058  __TEXT,__text  func  ValidMobileMeDomains
0x000000019415674c  0x000000d0  __TEXT,__text  func  IMCleanupPhoneNumber
0x000000019415681c  0x00000004  __TEXT,__text  func  IMStringIsPhoneNumber
0x0000000194156820  0x0000006c  __TEXT,__text  func  IMCountryCodeForIncomingTextMessage
0x000000019415688c  0x00000004  __TEXT,__text  func  IMStringIsBusinessID
0x0000000194156890  0x00000060  __TEXT,__text  func  IMStringIsEmail
0x00000001941568f0  0x00000300  __TEXT,__text  func  IMAreObjectsLogicallySame
0x0000000194156bf0  0x00000004  __TEXT,__text  func  IMStripLoginID
0x0000000194156bf4  0x000000b4  __TEXT,__text  func  IMLocalizedStringFromTableInBundle
0x0000000194156ca8  0x000001f4  __TEXT,__text  func  IMLocalizedStringFromTableInBundleForLanguage
0x0000000194156e9c  0x00000054  __TEXT,__text  func  IMInternationalForPhoneNumberWithOptions
0x0000000194156ef0  0x000000e0  __TEXT,__text  func  IMPhoneNumberRefCopyForPhoneNumber
0x0000000194156fd0  0x00000144  __TEXT,__text  func  IMNormalizedPhoneNumberForCFPhoneNumberRef
0x0000000194157114  0x00000014  __TEXT,__text  func  OSLogHandleForIMEventCategory
0x0000000194157128  0x000000a0  __TEXT,__text  func  IMGetXPCStringFromDictionary
0x00000001941571c8  0x00000074  __TEXT,__text  func  IMGetXPCDictionaryFromDictionary
0x000000019415723c  0x000000e8  __TEXT,__text  func  JWDecodeDictionary
0x0000000194157324  0x0000000c  __TEXT,__text  func  IMCreateXPCObjectFromInvocation
0x0000000194157330  0x00000084  __TEXT,__text  func  IMGetXPCKeyedCodableFromDictionaryWithSecureCoding
0x00000001941573b4  0x000008bc  __TEXT,__text  func  JWCreateXPCObjectFromInvocation
0x0000000194157c70  0x00000008  __TEXT,__text  func  JWDecodeKeyedCodableObjectWithSecureCoding
0x0000000194157c78  0x000001e8  __TEXT,__text  func  IMCreateInvocationFromXPCObjectWithProtocol
0x0000000194157e60  0x00000f6c  __TEXT,__text  func  JWCreateInvocationFromXPCObject
0x0000000194158dcc  0x00000004  __TEXT,__text  func  IMGetDomainValueForKey
0x0000000194158dd0  0x0000006c  __TEXT,__text  func  IMCopyGUIDForChat
0x0000000194158e3c  0x000001b8  __TEXT,__text  func  IMComponentsFromChatGUID
0x0000000194158ff4  0x0000006c  __TEXT,__text  func  IMCopyThreadNameForChat
0x0000000194159060  0x000000f8  __TEXT,__text  func  IMNormalizedPhoneNumberForPhoneNumber
0x0000000194159158  0x000001c0  __TEXT,__text  func  IMFormatPhoneNumber
0x0000000194159318  0x00000004  __TEXT,__text  func  JWDecodeCodableObjectWithStandardWhitelist
0x000000019415931c  0x00000044  __TEXT,__text  func  IMGetCachedDomainBoolForKey
0x0000000194159360  0x00000078  __TEXT,__text  func  IMCountryCodeForNumber
0x00000001941593d8  0x00000224  __TEXT,__text  func  IMCreateSuperFormatStringByAttachingMessageParts
0x00000001941595fc  0x00000004  __TEXT,__text  func  IMGetAppValueForKey
0x0000000194159600  0x00000154  __TEXT,__text  func  IMFormattedDisplayStringForNumber
0x0000000194159754  0x00000084  __TEXT,__text  func  IMFormattedNumberForUnformattedNumber
0x00000001941597d8  0x00000014  __TEXT,__text  func  OSLogHandleForTransportCategory
0x00000001941597ec  0x000001ac  __TEXT,__text  func  __IMCopyCachedStringKey
0x0000000194159998  0x00000008  __TEXT,__text  func  IMLogString
0x00000001941599a0  0x000000b4  __TEXT,__text  func  IMMMSMaxRecipients
0x0000000194159a54  0x000000ec  __TEXT,__text  func  IMStripFormattingFromAddress
0x0000000194159b40  0x000001ac  __TEXT,__text  func  IMInsertArraysToXPCDictionary
0x0000000194159cec  0x000000dc  __TEXT,__text  func  JWEncodeArray
0x0000000194159dc8  0x0000010c  __TEXT,__text  func  IMCopyStringWithLocalizedNumbers
0x0000000194159ed4  0x00000168  __TEXT,__text  func  IMEnumerateArrayInRange
0x000000019415a03c  0x000000c8  __TEXT,__text  func  TemporaryImagePath
0x000000019415a104  0x000000c8  __TEXT,__text  func  IMTemporaryPath
0x000000019415a1cc  0x00000040  __TEXT,__text  func  IMGetCachedDomainIntForKey
0x000000019415a20c  0x0000007c  __TEXT,__text  func  IMStringIsEmergencyPhoneNumber
0x000000019415a288  0x0000008c  __TEXT,__text  func  IMStringIsInHardcodedEmergencyNumberSet
0x000000019415a314  0x00000188  __TEXT,__text  func  JWCopyInvocationArguments
0x000000019415a49c  0x00000004  __TEXT,__text  func  IMLogGenerateStackshotWithReason
0x000000019415a4a0  0x00000094  __TEXT,__text  func  IMGetConferenceSettings
0x000000019415a534  0x0000011c  __TEXT,__text  func  IMDAuditTokenTaskHasEntitlement
0x000000019415a650  0x00000014  __TEXT,__text  func  OSLogHandleForRegistrationCategory
0x000000019415a664  0x00000014  __TEXT,__text  func  IMGetXPCBoolFromDictionary
0x000000019415a678  0x00000014  __TEXT,__text  func  IMGetXPCIntFromDictionary
0x000000019415a68c  0x000000c4  __TEXT,__text  func  IMInsertDatasToXPCDictionary
0x000000019415a750  0x000000e0  __TEXT,__text  func  IMInsertKeyedCodableObjectsToXPCDictionary
0x000000019415a830  0x000000a0  __TEXT,__text  func  JWEncodeKeyedCodableObject
0x000000019415a8d0  0x00000070  __TEXT,__text  func  IMInsertIntsToXPCDictionary
0x000000019415a940  0x00000004  __TEXT,__text  func  IMGetXPCCodableFromDictionaryWithStandardWhitelist
0x000000019415a944  0x00000118  __TEXT,__text  func  IMShouldLogEvent
0x000000019415aa5c  0x00000008  __TEXT,__text  func  IMLogEventString_V
0x000000019415aa64  0x00000110  __TEXT,__text  func  IMNormalizeFormattedString
0x000000019415ab74  0x00000034  __TEXT,__text  func  IMRegisterForPreferredAccountChangeNotificationsInternal
0x000000019415aba8  0x0000004c  __TEXT,__text  func  IMPreferredAccountMap
0x000000019415abf4  0x00000078  __TEXT,__text  func  IMInsertBoolsToXPCDictionary
0x000000019415ac6c  0x00000008  __TEXT,__text  func  IMWarnString_V
0x000000019415ac74  0x00000090  __TEXT,__text  func  IMXPCCreateServerConnection
0x000000019415ad04  0x0000004c  __TEXT,__text  func  IMGetXPCDataFromDictionary
0x000000019415ad50  0x00000054  __TEXT,__text  func  IMSMSEnabled
0x000000019415ada4  0x00000070  __TEXT,__text  func  IMSMSFallbackEnabled
0x000000019415ae14  0x00000040  __TEXT,__text  func  IMGetDomainIntForKey
0x000000019415ae54  0x00000008  __TEXT,__text  func  _IMLogString_V
0x000000019415ae5c  0x000001c0  __TEXT,__text  func  IMIterateOverItemsOfService
0x000000019415b01c  0x00000008  __TEXT,__text  func  IMLogString_V
0x000000019415b024  0x000000e0  __TEXT,__text  func  IMInsertCodableObjectsToXPCDictionary
0x000000019415b104  0x00000040  __TEXT,__text  func  JWEncodeCodableObject
0x000000019415b144  0x00000198  __TEXT,__text  func  IMCreateStringFromDate
0x000000019415b2dc  0x00000060  __TEXT,__text  func  IMSetDomainValueForKey
0x000000019415b33c  0x00000034  __TEXT,__text  func  im_local_object_from_connection
0x000000019415b370  0x0000000c  __TEXT,__text  func  IMCreateInvocationFromXPCObject
0x000000019415b37c  0x00000030  __TEXT,__text  func  FastRandomUInt
0x000000019415b3ac  0x00000058  __TEXT,__text  func  IMCurrentPreferredLanguage
0x000000019415b404  0x00000098  __TEXT,__text  objc  -[IMPair ?]
0x000000019415b49c  0x0000007c  __TEXT,__text  objc  +[IMPair ?]
0x000000019415b518  0x0000005c  __TEXT,__text  objc  -[IMPair ?]
0x000000019415b574  0x00000028  __TEXT,__text  objc  -[IMPair ?]
0x000000019415b59c  0x00000070  __TEXT,__text  objc  -[IMPair A]
0x000000019415b60c  0x00000114  __TEXT,__text  objc  -[IMPair ]
0x000000019415b720  0x000000b8  __TEXT,__text  objc  -[IMPair %]
