//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/CoreTime.framework/Versions/A/CoreTime
// arch:    arm64e
// uuid:    FD342B51-EA5D-388C-9BAB-29F7670FE3FB
// text:    0x000000019b04f000
// count:   267 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000019b04fea0  0x00000004  __TEXT,__text  swift  TMGetKernelMonotonicClock
0x000000019b04fea4  0x000003f0  __TEXT,__text  swift  TMSetSourceTime
0x000000019b050294  0x0000025c  __TEXT,__text  swift  TMSetAuthenticatedSourceTime
0x000000019b0504f0  0x0000027c  __TEXT,__text  swift  TMSetTestSourceTime
0x000000019b05076c  0x000001a0  __TEXT,__text  swift  TMSetSourceAvailable
0x000000019b05090c  0x0000001c  __TEXT,__text  func  __TMSetSourceAvailable_block_invoke
0x000000019b050928  0x00000010  __TEXT,__text  func  __copy_helper_block_e8_32o
0x000000019b050938  0x0000000c  __TEXT,__text  func  __destroy_helper_block_e8_32o
0x000000019b050944  0x000001a0  __TEXT,__text  swift  TMSetSourceUnavailable
0x000000019b050ae4  0x0000001c  __TEXT,__text  func  __TMSetSourceUnavailable_block_invoke
0x000000019b050b00  0x00000174  __TEXT,__text  swift  TMSetSourceTimeZone
0x000000019b050c74  0x000001a4  __TEXT,__text  swift  TMSetManualTime
0x000000019b050e18  0x00000130  __TEXT,__text  swift  TMSetAutomaticTimeEnabled
0x000000019b050f48  0x000000f0  __TEXT,__text  swift  TMFetchNTP
0x000000019b051038  0x00000108  __TEXT,__text  swift  TMIsAutomaticTimeEnabled
0x000000019b051140  0x00000130  __TEXT,__text  swift  TMSetAutomaticTimeZoneEnabled
0x000000019b051270  0x00000108  __TEXT,__text  swift  TMIsAutomaticTimeZoneEnabled
0x000000019b051378  0x00000108  __TEXT,__text  swift  TMIsTimeZoneConfirmed
0x000000019b051480  0x00000114  __TEXT,__text  swift  TMConfirmTimeZone
0x000000019b051594  0x000001bc  __TEXT,__text  swift  TMGetReferenceTime
0x000000019b051750  0x0000010c  __TEXT,__text  swift  TMGetBAFinderTime
0x000000019b05185c  0x00000194  __TEXT,__text  swift  TMGetTrustedInterval
0x000000019b0519f0  0x00000108  __TEXT,__text  swift  TMGetRTCResetCount
0x000000019b051af8  0x00000108  __TEXT,__text  swift  TMIsBBTimeActive
0x000000019b051c00  0x00000248  __TEXT,__text  swift  TMProvideBBTime
0x000000019b051e48  0x000001a4  __TEXT,__text  swift  TMSetupTime
0x000000019b051fec  0x000000bc  __TEXT,__text  func  __TMSetupTime_block_invoke
0x000000019b0520a8  0x000000d8  __TEXT,__text  func  __TMSetupTime_block_invoke_2
0x000000019b052180  0x00000050  __TEXT,__text  func  __copy_helper_block_e8_32o40b
0x000000019b0521d0  0x00000044  __TEXT,__text  func  __destroy_helper_block_e8_32o40b
0x000000019b052214  0x00000070  __TEXT,__text  func  __copy_helper_block_e8_32o40o48b56r
0x000000019b052284  0x0000005c  __TEXT,__text  func  __destroy_helper_block_e8_32o40o48b56r
0x000000019b0522e0  0x000000ac  __TEXT,__text  func  __TMSetupTime_block_invoke.74
0x000000019b05238c  0x00000080  __TEXT,__text  func  __TMSetupTime_block_invoke_2.75
0x000000019b05240c  0x00000010  __TEXT,__text  func  __copy_helper_block_e8_32b
0x000000019b05241c  0x0000000c  __TEXT,__text  func  __destroy_helper_block_e8_32b
0x000000019b052428  0x00000060  __TEXT,__text  func  __copy_helper_block_e8_32o40b48r
0x000000019b052488  0x00000050  __TEXT,__text  func  __destroy_helper_block_e8_32o40b48r
0x000000019b0524d8  0x000001a4  __TEXT,__text  swift  TMSetupTimeZone
0x000000019b05267c  0x000000bc  __TEXT,__text  func  __TMSetupTimeZone_block_invoke
0x000000019b052738  0x000000d8  __TEXT,__text  func  __TMSetupTimeZone_block_invoke_2
0x000000019b052810  0x000000ac  __TEXT,__text  func  __TMSetupTimeZone_block_invoke_3
0x000000019b0528bc  0x00000080  __TEXT,__text  func  __TMSetupTimeZone_block_invoke_4
