//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-B7C5B4B8-77DD-4B91-9883-FAC9B827A9D5/System/Library/Assistant/Plugins/CorrectionsProfilesSync.assistantBundle/Contents/MacOS/CorrectionsProfilesSync
// arch:    arm64e
// uuid:    DC57F7E6-7435-3D7C-A528-1D7FA55457B5
// text:    0x00000001e525e000
// count:   31 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000001e525ee38  0x0000005c  __TEXT,__text  objc  -[CorrectionsProfilesSyncHandler ?]
0x00000001e525ee94  0x00000408  __TEXT,__text  objc  -[CorrectionsProfilesSyncHandler ]
0x00000001e525f29c  0x00000050  __TEXT,__text  objc  -[CorrectionsProfilesSyncHandler ]
0x00000001e525f2ec  0x000002c4  __TEXT,__text  objc  -[CorrectionsProfilesSyncHandler ]
0x00000001e525f5b0  0x000003b0  __TEXT,__text  objc  -[CorrectionsProfilesSyncHandler A]
0x00000001e525f960  0x000000a8  __TEXT,__text  sub  sub_1e525f960
0x00000001e525fa08  0x0000007c  __TEXT,__text  sub  sub_1e525fa08
0x00000001e525fa84  0x00000008  __TEXT,__text  sub  sub_1e525fa84
0x00000001e525fa8c  0x00000008  __TEXT,__text  sub  sub_1e525fa8c
0x00000001e525fa94  0x0000003c  __TEXT,__text  sub  sub_1e525fa94
0x00000001e525fad0  0x0000003c  __TEXT,__text  sub  sub_1e525fad0
0x00000001e525fb0c  0x00000044  __TEXT,__text  objc  -[CorrectionsProfilesPersistedState ]
0x00000001e525fb50  0x00000008  __TEXT,__text  objc  -[CorrectionsProfilesPersistedState ]
0x00000001e525fb58  0x00000008  __TEXT,__text  objc  -[CorrectionsProfilesPersistedState ?]
0x00000001e525fb60  0x00000044  __TEXT,__text  objc  -[CorrectionsProfilesPersistedState A]
0x00000001e525fba4  0x00000008  __TEXT,__text  objc  -[CorrectionsProfilesPersistedState ]
0x00000001e525fbac  0x00000050  __TEXT,__text  objc  -[CorrectionsProfilesPersistedState ]
0x00000001e525fbfc  0x00000074  __TEXT,__text  objc  -[CorrectionsProfilesPersistedState 78CA3ACB62E2EFB13_StorageClass]
0x00000001e525fc70  0x00000134  __TEXT,__text  objc  -[CorrectionsProfilesPersistedState ]
0x00000001e525fda4  0x00000008  __TEXT,__text  objc  +[CorrectionsProfilesPersistedState ?]
0x00000001e525fdac  0x0000000c  __TEXT,__text  objc  -[CorrectionsProfilesLastState GridLayoutAttributesFactoryType]
0x00000001e525fdb8  0x00000008  __TEXT,__text  objc  -[CorrectionsProfilesLastState ?]
0x00000001e525fdc0  0x00000050  __TEXT,__text  objc  -[CorrectionsProfilesLastState m]
0x00000001e525fe10  0x00000308  __TEXT,__text  objc  -[CorrectionsProfilesLastState ?]
0x00000001e5260118  0x00000080  __TEXT,__text  objc  -[CorrectionsProfilesLastState aV]
0x00000001e5260198  0x00000090  __TEXT,__text  objc  -[CorrectionsProfilesLastState ]
0x00000001e5260228  0x00000008  __TEXT,__text  objc  -[CorrectionsProfilesLastState ?]
0x00000001e5260230  0x000003c8  __TEXT,__text  objc  -[CorrectionsProfilesLastState ]
0x00000001e52605f8  0x00000060  __TEXT,__text  objc  -[CorrectionsProfilesLastState ]
0x00000001e5260658  0x000001e4  __TEXT,__text  func  CorrectionsProfilesDigest
0x00000001e526083c  0x00000000  __TEXT,__text  sub  sub_1e526083c
