//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/PosterFoundation.framework/Versions/A/PosterFoundation
// arch:    arm64e
// uuid:    A95AA72B-3BFE-3250-A6FB-FAC8DB66E140
// text:    0x0000000262bad000
// count:   2676 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x0000000262baec08  0x0000014c  __TEXT,__text  func  PFPosterRolesSupportedForDeviceClass
0x0000000262baed54  0x000000fc  __TEXT,__text  func  __PFPosterRolesSupportedForDeviceClass_block_invoke
0x0000000262baee50  0x00000050  __TEXT,__text  func  PFPosterRoles
0x0000000262baeea0  0x00000058  __TEXT,__text  func  PFPosterRolesSupportedForCurrentDeviceClass
0x0000000262baeef8  0x00000044  __TEXT,__text  func  __PFPosterRolesSupportedForCurrentDeviceClass_block_invoke
0x0000000262baef3c  0x00000074  __TEXT,__text  func  PFPosterRoleIsValid
0x0000000262baefb0  0x00000040  __TEXT,__text  func  __PFPosterRoleIsValid_block_invoke
0x0000000262baeff0  0x00000024  __TEXT,__text  func  PFPosterRoleSupportsDynamicDescriptors
0x0000000262baf014  0x0000000c  __TEXT,__text  func  PFPosterRoleSupportsComplications
0x0000000262baf020  0x000000c4  __TEXT,__text  func  PFPosterRoleSupportsTitleStyleConfigurations
0x0000000262baf0e4  0x000000c4  __TEXT,__text  func  PFPosterRoleSupportsDynamicRotation
0x0000000262baf1a8  0x000000c4  __TEXT,__text  func  PFPosterRoleSupportsEditorDynamicRotation
0x0000000262baf26c  0x000000b0  __TEXT,__text  func  PFPosterRoleEnumerateValidRolesForCurrentDeviceClass
0x0000000262baf31c  0x00000010  __TEXT,__text  func  __PFPosterRoleEnumerateValidRolesForCurrentDeviceClass_block_invoke
0x0000000262baf32c  0x00000010  __TEXT,__text  func  __copy_helper_block_e8_32b
0x0000000262baf33c  0x00000008  __TEXT,__text  func  __destroy_helper_block_e8_32s
0x0000000262baf344  0x000000e0  __TEXT,__text  func  PFPosterRoleEnumerateAllRoles
0x0000000262baf424  0x00000010  __TEXT,__text  func  __PFPosterRoleEnumerateAllRoles_block_invoke
0x0000000262baf434  0x00000184  __TEXT,__text  func  PFPosterRoleDefaultRoleForCurrentExtensionProcess
0x0000000262baf5b8  0x00000058  __TEXT,__text  func  PFPosterRolesKnownAmbient
0x0000000262baf610  0x00000050  __TEXT,__text  func  __PFPosterRolesKnownAmbient_block_invoke
0x0000000262baf660  0x00000058  __TEXT,__text  func  PFPosterRolesKnownIncomingCall
0x0000000262baf6b8  0x00000050  __TEXT,__text  func  __PFPosterRolesKnownIncomingCall_block_invoke
0x0000000262baf708  0x00000058  __TEXT,__text  func  PFPosterRolesKnownLockScreen
0x0000000262baf760  0x00000050  __TEXT,__text  func  __PFPosterRolesKnownLockScreen_block_invoke
0x0000000262baf7b0  0x00000058  __TEXT,__text  func  PFPosterRolesKnownBackdrop
0x0000000262baf808  0x00000050  __TEXT,__text  func  __PFPosterRolesKnownBackdrop_block_invoke
0x0000000262baf858  0x00000130  __TEXT,__text  func  PFProvidersForRole
0x0000000262baf988  0x000001b0  __TEXT,__text  func  PFPosterRolesForBundleIdentifier
0x0000000262bafb38  0x0000013c  __TEXT,__text  func  PFPosterDefaultRoleForBundleIdentifier
0x0000000262bafc74  0x00000008  __TEXT,__text  func  __PFPosterDefaultRoleForBundleIdentifier_block_invoke
0x0000000262bafc7c  0x00000150  __TEXT,__text  func  -[_PFRoleManifest initWithPropertyList:]
0x0000000262bafdcc  0x00000134  __TEXT,__text  func  -[_PFRoleManifest initWithInfoDictionary:]
0x0000000262baff00  0x00000118  __TEXT,__text  func  -[_PFRoleManifest pf_supportedRoles]
0x0000000262bb0018  0x000000e8  __TEXT,__text  func  -[_PFRoleManifest pf_defaultRole]
0x0000000262bb0100  0x00000134  __TEXT,__text  func  -[_PFRoleManifest _hydrate]
0x0000000262bb0234  0x000000f4  __TEXT,__text  func  -[_PFRoleManifest rawSupportedRoles]
0x0000000262bb0328  0x00000064  __TEXT,__text  func  __36-[_PFRoleManifest rawSupportedRoles]_block_invoke
0x0000000262bb038c  0x00000184  __TEXT,__text  func  -[_PFRoleManifest knownSupportedRoles]
0x0000000262bb0510  0x0000007c  __TEXT,__text  func  __38-[_PFRoleManifest knownSupportedRoles]_block_invoke
0x0000000262bb058c  0x0000003c  __TEXT,__text  func  __copy_helper_block_e8_32s40s
0x0000000262bb05c8  0x0000003c  __TEXT,__text  func  __destroy_helper_block_e8_32s40s
0x0000000262bb0604  0x000000cc  __TEXT,__text  func  -[_PFRoleManifest rawSpecifiedDefaultRole]
0x0000000262bb06d0  0x00000094  __TEXT,__text  func  -[_PFRoleManifest derivedDefaultRole]
0x0000000262bb0764  0x000000b4  __TEXT,__text  func  -[_PFRoleManifest objectForKey:ofClass:]
0x0000000262bb0818  0x00000070  __TEXT,__text  func  -[_PFRoleManifest .cxx_destruct]
0x0000000262bb0888  0x00000080  __TEXT,__text  func  -[LSPropertyList(PFAdditionsInternal) pf_roleManifest]
