//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/SiriInference.framework/Versions/A/SiriInference
// arch:    arm64e
// uuid:    BA6A4571-1092-3231-90DB-4A540744613F
// text:    0x00000001c7992000
// count:   21139 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000001c7995650  0x00000004  __TEXT,__text  sub  sub_1c7995650
0x00000001c7995654  0x00000018  __TEXT,__text  sub  sub_1c7995654
0x00000001c799566c  0x0000001c  __TEXT,__text  sub  sub_1c799566c
0x00000001c7995688  0x00000028  __TEXT,__text  sub  sub_1c7995688
0x00000001c79956b0  0x0000001c  __TEXT,__text  sub  sub_1c79956b0
0x00000001c79956cc  0x0000001c  __TEXT,__text  sub  sub_1c79956cc
0x00000001c79956e8  0x00000008  __TEXT,__text  sub  sub_1c79956e8
0x00000001c79956f0  0x00000004  __TEXT,__text  sub  sub_1c79956f0
0x00000001c79956f4  0x00000030  __TEXT,__text  sub  sub_1c79956f4
0x00000001c7995724  0x00000008  __TEXT,__text  sub  sub_1c7995724
0x00000001c799572c  0x00000034  __TEXT,__text  sub  sub_1c799572c
0x00000001c7995760  0x00000008  __TEXT,__text  sub  sub_1c7995760
0x00000001c7995768  0x00000004  __TEXT,__text  sub  sub_1c7995768
0x00000001c799576c  0x00000048  __TEXT,__text  sub  sub_1c799576c
0x00000001c79957b4  0x00000010  __TEXT,__text  sub  sub_1c79957b4
0x00000001c79957c4  0x00000014  __TEXT,__text  sub  sub_1c79957c4
0x00000001c79957d8  0x00000014  __TEXT,__text  sub  sub_1c79957d8
0x00000001c79957ec  0x00000014  __TEXT,__text  sub  sub_1c79957ec
0x00000001c7995800  0x00000004  __TEXT,__text  sub  sub_1c7995800
0x00000001c7995804  0x00000004  __TEXT,__text  sub  sub_1c7995804
0x00000001c7995808  0x00000008  __TEXT,__text  sub  sub_1c7995808
0x00000001c7995810  0x00000008  __TEXT,__text  sub  sub_1c7995810
0x00000001c7995818  0x00000014  __TEXT,__text  sub  sub_1c7995818
0x00000001c799582c  0x00000014  __TEXT,__text  sub  sub_1c799582c
0x00000001c7995840  0x00000030  __TEXT,__text  sub  sub_1c7995840
0x00000001c7995870  0x00000014  __TEXT,__text  sub  sub_1c7995870
0x00000001c7995884  0x00000014  __TEXT,__text  sub  sub_1c7995884
0x00000001c7995898  0x00000014  __TEXT,__text  sub  sub_1c7995898
0x00000001c79958ac  0x00000014  __TEXT,__text  sub  sub_1c79958ac
0x00000001c79958c0  0x00000014  __TEXT,__text  sub  sub_1c79958c0
0x00000001c79958d4  0x00000014  __TEXT,__text  sub  sub_1c79958d4
0x00000001c79958e8  0x00000038  __TEXT,__text  sub  sub_1c79958e8
0x00000001c7995920  0x000000d8  __TEXT,__text  sub  sub_1c7995920
0x00000001c79959f8  0x000000e0  __TEXT,__text  sub  sub_1c79959f8
0x00000001c7995ad8  0x000000d4  __TEXT,__text  sub  sub_1c7995ad8
0x00000001c7995bac  0x000000dc  __TEXT,__text  sub  sub_1c7995bac
0x00000001c7995c88  0x00000004  __TEXT,__text  sub  sub_1c7995c88
0x00000001c7995c8c  0x00000004  __TEXT,__text  sub  sub_1c7995c8c
0x00000001c7995c90  0x00000024  __TEXT,__text  sub  sub_1c7995c90
0x00000001c7995cb4  0x0000001c  __TEXT,__text  sub  sub_1c7995cb4
0x00000001c7995cd0  0x00000028  __TEXT,__text  sub  sub_1c7995cd0
