//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/AFKUser.framework/Versions/A/AFKUser
// arch:    arm64e
// uuid:    51F853F3-E890-3D4D-A00D-12C7869B9B22
// text:    0x00000001c5dbd000
// count:   275 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000001c5dbdde8  0x0000007c  __TEXT,__text  objc  +[AFKBufferMemoryDescriptor withManager:capacity:]  // +[AFKBufferMemoryDescriptor ?]
0x00000001c5dbde64  0x000000b4  __TEXT,__text  objc  -[AFKBufferMemoryDescriptor initWithManager:capacity:buffer:]  // -[AFKBufferMemoryDescriptor ?]
0x00000001c5dbdf18  0x00000088  __TEXT,__text  objc  +[AFKBufferMemoryDescriptor withManager:capacity:token:]  // +[AFKBufferMemoryDescriptor ?]
0x00000001c5dbdfa0  0x0000005c  __TEXT,__text  objc  -[AFKBufferMemoryDescriptor initWithManager:capacity:token:]  // -[AFKBufferMemoryDescriptor ?]
0x00000001c5dbdffc  0x00000118  __TEXT,__text  objc  -[AFKBufferMemoryDescriptor assumeControlWithOffset:andSize:]  // -[AFKBufferMemoryDescriptor ?]
0x00000001c5dbe114  0x00000120  __TEXT,__text  objc  -[AFKBufferMemoryDescriptor releaseControl:withOffset:andSize:]  // -[AFKBufferMemoryDescriptor ?]
0x00000001c5dbe234  0x00000020  __TEXT,__text  func  OUTLINED_FUNCTION_2  // aliases: OUTLINED_FUNCTION_0
0x00000001c5dbe254  0x00000058  __TEXT,__text  func  _AFKUserLog
0x00000001c5dbe2ac  0x00000048  __TEXT,__text  func  ___AFKUserLog_block_invoke
0x00000001c5dbe2f4  0x00000044  __TEXT,__text  objc  +[AFKMemoryDescriptorManager withService:]  // +[AFKMemoryDescriptorManager ]
0x00000001c5dbe338  0x00000244  __TEXT,__text  objc  -[AFKMemoryDescriptorManager initWithService:]  // -[AFKMemoryDescriptorManager B]
0x00000001c5dbe57c  0x00000090  __TEXT,__text  objc  -[AFKMemoryDescriptorManager dealloc]  // -[AFKMemoryDescriptorManager ?]
0x00000001c5dbe60c  0x00000014  __TEXT,__text  func  __clang_call_terminate
0x00000001c5dbe620  0x00000008  __TEXT,__text  objc  -[AFKMemoryDescriptorManager regID]  // -[AFKMemoryDescriptorManager ?]
0x00000001c5dbe628  0x00000008  __TEXT,__text  objc  -[AFKMemoryDescriptorManager connect]  // -[AFKMemoryDescriptorManager 9*]
0x00000001c5dbe630  0x0000007c  __TEXT,__text  objc  +[AFKMemoryDescriptor withManager:capacity:]  // +[AFKMemoryDescriptor ?]
0x00000001c5dbe6ac  0x00000258  __TEXT,__text  objc  -[AFKMemoryDescriptor initWithManager:capacity:buffer:]  // -[AFKMemoryDescriptor ?]
0x00000001c5dbe904  0x00000088  __TEXT,__text  objc  +[AFKMemoryDescriptor withManager:capacity:token:]  // +[AFKMemoryDescriptor ?]
0x00000001c5dbe98c  0x000000e4  __TEXT,__text  objc  -[AFKMemoryDescriptor initWithManager:capacity:token:]  // -[AFKMemoryDescriptor ?]
0x00000001c5dbea70  0x00000240  __TEXT,__text  objc  -[AFKMemoryDescriptor mapDescriptor]  // -[AFKMemoryDescriptor ?]
0x00000001c5dbecb0  0x000001b8  __TEXT,__text  objc  -[AFKMemoryDescriptor dealloc]  // -[AFKMemoryDescriptor ?]
0x00000001c5dbee68  0x00000104  __TEXT,__text  objc  -[AFKMemoryDescriptor isEqual:]  // -[AFKMemoryDescriptor ?]
0x00000001c5dbef6c  0x00000110  __TEXT,__text  objc  -[AFKMemoryDescriptor setLength:]  // -[AFKMemoryDescriptor ?]
0x00000001c5dbf07c  0x00000170  __TEXT,__text  objc  -[AFKMemoryDescriptor length]  // -[AFKMemoryDescriptor ?]
0x00000001c5dbf1ec  0x00000114  __TEXT,__text  objc  -[AFKMemoryDescriptor assertPower:]  // -[AFKMemoryDescriptor ?]
0x00000001c5dbf300  0x0000010c  __TEXT,__text  objc  -[AFKMemoryDescriptor assumeControl]  // -[AFKMemoryDescriptor ?]
0x00000001c5dbf40c  0x00000114  __TEXT,__text  objc  -[AFKMemoryDescriptor releaseControl:]  // -[AFKMemoryDescriptor ?]
0x00000001c5dbf520  0x00000008  __TEXT,__text  objc  -[AFKMemoryDescriptor handleEnqueue]  // -[AFKMemoryDescriptor ]
0x00000001c5dbf528  0x00000008  __TEXT,__text  objc  -[AFKMemoryDescriptor capacity]  // -[AFKMemoryDescriptor ?]
0x00000001c5dbf530  0x00000008  __TEXT,__text  objc  -[AFKMemoryDescriptor regID]  // -[AFKMemoryDescriptor ]
0x00000001c5dbf538  0x00000008  __TEXT,__text  objc  -[AFKMemoryDescriptor token]  // -[AFKMemoryDescriptor NSt3__120__shared_ptr_pointerIPN4siri12dialogengine17DialogStateServerENS_10shared_ptrINS2_15DialogStateBaseEE27__shared_ptr_default_deleteIS6_S3_EENS_9allocatorIS3_EEEE]
0x00000001c5dbf540  0x00000008  __TEXT,__text  objc  -[AFKMemoryDescriptor manager]  // -[AFKMemoryDescriptor ?]
0x00000001c5dbf548  0x00000008  __TEXT,__text  objc  -[AFKMemoryDescriptor buffer]  // -[AFKMemoryDescriptor ?]
0x00000001c5dbf550  0x0000000c  __TEXT,__text  objc  -[AFKMemoryDescriptor .cxx_destruct]  // -[AFKMemoryDescriptor ?]
0x00000001c5dbf55c  0x0000001c  __TEXT,__text  func  OUTLINED_FUNCTION_6  // aliases: OUTLINED_FUNCTION_1
0x00000001c5dbf578  0x0000000c  __TEXT,__text  func  OUTLINED_FUNCTION_7  // aliases: OUTLINED_FUNCTION_2
0x00000001c5dbf584  0x00000020  __TEXT,__text  func  OUTLINED_FUNCTION_3
0x00000001c5dbf5a4  0x00000020  __TEXT,__text  func  OUTLINED_FUNCTION_4
0x00000001c5dbf5c4  0x00000044  __TEXT,__text  objc  +[AFKEndpointInterface withService:]  // +[AFKEndpointInterface ?]
0x00000001c5dbf608  0x000000ac  __TEXT,__text  objc  +[AFKEndpointInterface withService:properties:]  // +[AFKEndpointInterface ?]
