//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS
// arch:    arm64e
// uuid:    37C876CB-358E-3900-A8EF-93D70E577B7C
// text:    0x000000019188b000
// count:   975 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000019188bab0  0x0000019c  __TEXT,__text  func  APFSVolumeRole
0x000000019188bc4c  0x00000214  __TEXT,__text  func  APFSVolumeQueryCryptoProgress
0x000000019188be60  0x0000010c  __TEXT,__text  func  _APFSVolumeCryptoOperations
0x000000019188bf6c  0x00000090  __TEXT,__text  func  fsindex_parse
0x000000019188bffc  0x000000c8  __TEXT,__text  func  APFSVolumeGetVEKState
0x000000019188c0c4  0x0000003c  __TEXT,__text  sub  sub_19188c0c4
0x000000019188c100  0x00000070  __TEXT,__text  sub  sub_19188c100
0x000000019188c170  0x00000098  __TEXT,__text  sub  sub_19188c170
0x000000019188c208  0x00000064  __TEXT,__text  sub  sub_19188c208
0x000000019188c26c  0x0000004c  __TEXT,__text  sub  sub_19188c26c
0x000000019188c2b8  0x0000004c  __TEXT,__text  sub  sub_19188c2b8
0x000000019188c304  0x00000040  __TEXT,__text  sub  sub_19188c304
0x000000019188c344  0x00000038  __TEXT,__text  sub  sub_19188c344
0x000000019188c37c  0x0000004c  __TEXT,__text  sub  sub_19188c37c
0x000000019188c3c8  0x00000038  __TEXT,__text  sub  sub_19188c3c8
0x000000019188c400  0x000000c8  __TEXT,__text  sub  sub_19188c400
0x000000019188c4c8  0x00000078  __TEXT,__text  sub  sub_19188c4c8
0x000000019188c540  0x00000078  __TEXT,__text  sub  sub_19188c540
0x000000019188c5b8  0x00000078  __TEXT,__text  sub  sub_19188c5b8
0x000000019188c630  0x00000040  __TEXT,__text  func  constants
0x000000019188c670  0x000001a8  __TEXT,__text  func  fletcher64
0x000000019188c818  0x000000d4  __TEXT,__text  func  authapfs_get_hash_info
0x000000019188c8ec  0x00000244  __TEXT,__text  func  authapfs_digest
0x000000019188cb30  0x00000014  __TEXT,__text  func  enhanced_apfs_enabled
0x000000019188cb44  0x00000008  __TEXT,__text  func  arv_enabled
0x000000019188cb4c  0x00000130  __TEXT,__text  func  nx_volume_groups_destroy
0x000000019188cc7c  0x00000060  __TEXT,__text  func  jobj_type_to_str
0x000000019188ccdc  0x000000b0  __TEXT,__text  func  set_metric_default_values
0x000000019188cd8c  0x00000008  __TEXT,__text  func  set_metric_start_time
0x000000019188cd94  0x0000002c  __TEXT,__text  func  set_metric_path
0x000000019188cdc0  0x000000b4  __TEXT,__text  func  record_failure
0x000000019188ce74  0x00000008  __TEXT,__text  func  set_metrics_file
