//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-B7C5B4B8-77DD-4B91-9883-FAC9B827A9D5/System/iOSSupport/System/Library/Frameworks/MessageUI.framework/Versions/A/MessageUI
// arch:    arm64e
// uuid:    22C4CA10-496C-3EFC-9EBE-820CBDA0C66C
// text:    0x00000001d4e08000
// count:   4089 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000001d4e0a078  0x0000003c  __TEXT,__text  sub  sub_1d4e0a078
0x00000001d4e0a0b4  0x00000054  __TEXT,__text  objc  +[EFScheduler(MessageUI) __mui_nextRunLoopMainThreadScheduler]  // +[?(MessageUI) ]
0x00000001d4e0a108  0x00000084  __TEXT,__text  func  __62+[EFScheduler(MessageUI) __mui_nextRunLoopMainThreadScheduler]_block_invoke
0x00000001d4e0a18c  0x00000064  __TEXT,__text  objc  -[HelloMessageUI world]  // -[HelloMessageUI ?]
0x00000001d4e0a1f0  0x0000006c  __TEXT,__text  objc  -[HelloMessageUI worldTruncatedToIndex:]  // -[HelloMessageUI @mR]
0x00000001d4e0a25c  0x000000b0  __TEXT,__text  objc  +[MFAlertOverlayController log]  // +[MFAlertOverlayController ?]
0x00000001d4e0a30c  0x00000088  __TEXT,__text  func  __31+[MFAlertOverlayController log]_block_invoke
0x00000001d4e0a394  0x000000e8  __TEXT,__text  objc  -[MFAlertOverlayController initWithWindowScene:]  // -[MFAlertOverlayController ?]
0x00000001d4e0a47c  0x00000078  __TEXT,__text  objc  -[MFAlertOverlayController dealloc]  // -[MFAlertOverlayController ?]
0x00000001d4e0a4f4  0x00000204  __TEXT,__text  objc  -[MFAlertOverlayController presentAlertController:animated:completion:]  // -[MFAlertOverlayController ?]
0x00000001d4e0a6f8  0x00000038  __TEXT,__text  objc  -[MFAlertOverlayController isPresentingAlert]  // -[MFAlertOverlayController ?]
0x00000001d4e0a730  0x00000080  __TEXT,__text  objc  -[MFAlertOverlayController topmostPresentedAlert]  // -[MFAlertOverlayController ?]
0x00000001d4e0a7b0  0x00000090  __TEXT,__text  objc  -[MFAlertOverlayController _topmostViewController]  // -[MFAlertOverlayController ?]
0x00000001d4e0a840  0x0000008c  __TEXT,__text  objc  -[MFAlertOverlayController _bottomPresentedAlert]  // -[MFAlertOverlayController ?]
0x00000001d4e0a8cc  0x000001f0  __TEXT,__text  objc  -[MFAlertOverlayController _setupOverlayWindowWithScene:]  // -[MFAlertOverlayController ?]
0x00000001d4e0aabc  0x000001a0  __TEXT,__text  objc  -[MFAlertOverlayController _teardownOverlayWindow]  // -[MFAlertOverlayController ?]
0x00000001d4e0ac5c  0x000001e0  __TEXT,__text  objc  -[MFAlertOverlayController _handlePresentationDismissalNotification:]  // -[MFAlertOverlayController ?]
