//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-B7C5B4B8-77DD-4B91-9883-FAC9B827A9D5/usr/lib/dyld
// arch:    arm64e
// uuid:    A237EF81-B68B-37BA-A165-92C965529534
// text:    0x0000000180114000
// count:   2976 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x0000000180115000  0x00000248  __TEXT,__text  func  mach_msg_destroy
0x0000000180115248  0x000001ec  __TEXT,__text  func  mach_msg_destroy_port
0x0000000180115434  0x0000014c  __TEXT,__text  func  mach_port_destruct
0x0000000180115580  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_vm_allocate_trap
0x000000018011558c  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_vm_purgable_control_trap
0x0000000180115598  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_vm_deallocate_trap
0x00000001801155a4  0x0000000c  __TEXT,__text  func  task_dyld_process_info_notify_get
0x00000001801155b0  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_vm_protect_trap
0x00000001801155bc  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_vm_map_trap
0x00000001801155c8  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_port_allocate_trap
0x00000001801155d4  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_port_deallocate_trap
0x00000001801155e0  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_port_mod_refs_trap
0x00000001801155ec  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_port_move_member_trap
0x00000001801155f8  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_port_insert_right_trap
0x0000000180115604  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_port_insert_member_trap
0x0000000180115610  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_port_extract_member_trap
0x000000018011561c  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_port_construct_trap
0x0000000180115628  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_port_destruct_trap
0x0000000180115634  0x0000000c  __TEXT,__text  func  mach_reply_port
0x0000000180115640  0x0000000c  __TEXT,__text  func  thread_self_trap
0x000000018011564c  0x0000000c  __TEXT,__text  func  task_self_trap
0x0000000180115658  0x0000000c  __TEXT,__text  func  host_self_trap
0x0000000180115664  0x0000000c  __TEXT,__text  func  mach_msg_trap
0x0000000180115670  0x0000000c  __TEXT,__text  func  mach_msg_overwrite_trap
0x000000018011567c  0x0000000c  __TEXT,__text  func  semaphore_signal_trap
0x0000000180115688  0x0000000c  __TEXT,__text  func  semaphore_signal_all_trap
0x0000000180115694  0x0000000c  __TEXT,__text  func  semaphore_signal_thread_trap
0x00000001801156a0  0x0000000c  __TEXT,__text  func  semaphore_wait_trap
0x00000001801156ac  0x0000000c  __TEXT,__text  func  semaphore_wait_signal_trap
0x00000001801156b8  0x0000000c  __TEXT,__text  func  semaphore_timedwait_trap
0x00000001801156c4  0x0000000c  __TEXT,__text  func  semaphore_timedwait_signal_trap
0x00000001801156d0  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_port_get_attributes_trap
0x00000001801156dc  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_port_guard_trap
0x00000001801156e8  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_port_unguard_trap
0x00000001801156f4  0x0000000c  __TEXT,__text  func  mach_generate_activity_id
0x0000000180115700  0x0000000c  __TEXT,__text  func  task_name_for_pid
0x000000018011570c  0x0000000c  __TEXT,__text  func  task_for_pid
0x0000000180115718  0x0000000c  __TEXT,__text  func  pid_for_task
0x0000000180115724  0x0000000c  __TEXT,__text  func  mach_msg2_trap
0x0000000180115730  0x0000000c  __TEXT,__text  func  macx_swapon
0x000000018011573c  0x0000000c  __TEXT,__text  func  macx_swapoff
0x0000000180115748  0x0000000c  __TEXT,__text  func  thread_get_special_reply_port
0x0000000180115754  0x0000000c  __TEXT,__text  func  macx_triggers
0x0000000180115760  0x0000000c  __TEXT,__text  func  macx_backing_store_suspend
0x000000018011576c  0x0000000c  __TEXT,__text  func  macx_backing_store_recovery
0x0000000180115778  0x0000000c  __TEXT,__text  func  swtch_pri
0x0000000180115784  0x0000000c  __TEXT,__text  func  swtch
0x0000000180115790  0x0000000c  __TEXT,__text  func  syscall_thread_switch
0x000000018011579c  0x0000000c  __TEXT,__text  func  clock_sleep_trap
0x00000001801157a8  0x0000000c  __TEXT,__text  func  mach_vm_reclaim_update_kernel_accounting_trap
0x00000001801157b4  0x0000000c  __TEXT,__text  func  host_create_mach_voucher_trap
0x00000001801157c0  0x0000000c  __TEXT,__text  func  mach_voucher_extract_attr_recipe_trap
0x00000001801157cc  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_port_type_trap
0x00000001801157d8  0x0000000c  __TEXT,__text  func  _kernelrpc_mach_port_request_notification_trap
0x00000001801157e4  0x0000000c  __TEXT,__text  func  _exclaves_ctl_trap
0x00000001801157f0  0x0000000c  __TEXT,__text  func  mach_timebase_info_trap
0x00000001801157fc  0x0000000c  __TEXT,__text  func  mach_wait_until
0x0000000180115808  0x0000000c  __TEXT,__text  func  mk_timer_create
0x0000000180115814  0x0000000c  __TEXT,__text  func  mk_timer_destroy
0x0000000180115820  0x0000000c  __TEXT,__text  func  mk_timer_arm
0x000000018011582c  0x0000000c  __TEXT,__text  func  mk_timer_cancel
0x0000000180115838  0x0000000c  __TEXT,__text  func  mk_timer_arm_leeway
0x0000000180115844  0x0000000c  __TEXT,__text  func  debug_control_port_for_pid
0x0000000180115850  0x0000000c  __TEXT,__text  func  thread_set_x86_64_compat
0x000000018011585c  0x00000038  __TEXT,__text  cxx  __ZN5dyld311ScopedTimer10startTimerEv  // dyld3::ScopedTimer::startTimer()
0x0000000180115894  0x00000148  __TEXT,__text  cxx  __ZN5dyld332kdebug_trace_dyld_duration_startEjNS_6kt_argES0_S0_  // dyld3::kdebug_trace_dyld_duration_start(unsigned int, dyld3::kt_arg, dyld3::kt_arg, dyld3::kt_arg)
0x00000001801159dc  0x000000c4  __TEXT,__text  func  kdebug_is_enabled
0x0000000180115aa0  0x0000001c  __TEXT,__text  cxx  __ZN5dyld311ScopedTimer8endTimerEv  // dyld3::ScopedTimer::endTimer()
0x0000000180115abc  0x00000158  __TEXT,__text  cxx  __ZN5dyld330kdebug_trace_dyld_duration_endEyjNS_6kt_argES0_S0_  // dyld3::kdebug_trace_dyld_duration_end(unsigned long long, unsigned int, dyld3::kt_arg, dyld3::kt_arg, dyld3::kt_arg)
0x0000000180115c14  0x00000190  __TEXT,__text  func  mach_port_construct
0x0000000180115da4  0x00000024  __TEXT,__text  func  mach_msg
0x0000000180115dc8  0x00000004  __TEXT,__text  cxx  __ZN5dyld325kdebug_trace_dyld_enabledEj  // dyld3::kdebug_trace_dyld_enabled(unsigned int)
0x0000000180115dcc  0x00000028  __TEXT,__text  cxx  __ZN11DiagnosticsD1Ev  // Diagnostics::~Diagnostics()
0x0000000180115df4  0x0000002c  __TEXT,__text  func  _Block_object_dispose
0x0000000180115e20  0x00000020  __TEXT,__text  sub  sub_180115e20
0x0000000180115e40  0x000000a0  __TEXT,__text  func  strnlen  // aliases: _platform_strnlen
0x0000000180115ee0  0x00000060  __TEXT,__text  func  strlen  // aliases: _platform_strlen
0x0000000180115f40  0x00000040  __TEXT,__text  func  strcpy
0x0000000180115f80  0x00000060  __TEXT,__text  func  _platform_bzero  // aliases: __bzero, bzero
0x0000000180115fe0  0x000000d4  __TEXT,__text  func  memset  // aliases: _platform_memset
0x00000001801160b4  0x000001a8  __TEXT,__text  cxx  __ZNK5dyld39MachOFile18forEachLoadCommandER11DiagnosticsU13block_pointerFvPK12load_commandRbE  // dyld3::MachOFile::forEachLoadCommand(Diagnostics&, void (load_command const*, bool&) block_pointer) const
0x000000018011625c  0x00000054  __TEXT,__text  cxx  __ZNK11Diagnostics13assertNoErrorEv  // Diagnostics::assertNoError() const
0x00000001801162b0  0x000002c8  __TEXT,__text  func  memcpy  // aliases: _platform_memmove, memmove
0x0000000180116578  0x00000084  __TEXT,__text  func  mach_absolute_time
0x00000001801165fc  0x0000000c  __TEXT,__text  func  mach_absolute_time_kernel
0x0000000180116608  0x0000000c  __TEXT,__text  func  mach_continuous_time_kernel
0x0000000180116614  0x00000028  __TEXT,__text  func  strrchr
0x000000018011663c  0x00000034  __TEXT,__text  func  open
0x0000000180116670  0x00000004  __TEXT,__text  func  strlcpy
0x0000000180116674  0x00000078  __TEXT,__text  func  _platform_strlcpy
0x00000001801166ec  0x00000030  __TEXT,__text  func  ioctl
0x000000018011671c  0x0000002c  __TEXT,__text  func  __ioctl
0x0000000180116748  0x00000038  __TEXT,__text  func  close
0x0000000180116780  0x00000010  __TEXT,__text  sub  sub_180116780
0x0000000180116790  0x00000110  __TEXT,__text  func  strncmp  // aliases: _platform_strncmp
