//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/ScreenTimeUICore.framework/Versions/A/ScreenTimeUICore
// arch:    arm64e
// uuid:    A0BE8D14-DA90-3CF9-AAFE-DFA5B04DACFB
// text:    0x0000000266c95000
// count:   3991 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x0000000266c96e80  0x00000008  __TEXT,__text  func  +[STUICoreDevice isiPad]
0x0000000266c96e88  0x00000008  __TEXT,__text  func  +[STUICoreDevice isiPhone]
0x0000000266c96e90  0x00000008  __TEXT,__text  func  +[STUICoreDevice isiPodTouch]
0x0000000266c96e98  0x00000008  __TEXT,__text  func  +[STUICoreDevice isMac]
0x0000000266c96ea0  0x00000060  __TEXT,__text  func  +[STUICoreDevice localizedModel]
0x0000000266c96f00  0x0000000c  __TEXT,__text  func  +[STCommunicationSafetyViewControllerFactory makeCommunicationSafetyViewControllerWithDSID:persistenceSource:authenticationSource:]
0x0000000266c96f0c  0x0000000c  __TEXT,__text  func  +[STCommunicationSafetyViewControllerFactory updateCommunicationSafetyViewController:dsid:persistenceSource:authenticationSource:]
0x0000000266c96f18  0x00000010  __TEXT,__text  func  +[STScreenTimeUICoreBundle bundle]
0x0000000266c96f28  0x000001ac  __TEXT,__text  sub  sub_266c96f28
0x0000000266c970d4  0x00000054  __TEXT,__text  func  __swift_instantiateConcreteTypeFromMangledNameV2
0x0000000266c97128  0x00000068  __TEXT,__text  sub  sub_266c97128
0x0000000266c97190  0x00000020  __TEXT,__text  sub  sub_266c97190
0x0000000266c971b0  0x0000017c  __TEXT,__text  sub  sub_266c971b0
0x0000000266c9732c  0x0000000c  __TEXT,__text  sub  sub_266c9732c
0x0000000266c97338  0x00000004  __TEXT,__text  sub  sub_266c97338
0x0000000266c9733c  0x00000004  __TEXT,__text  sub  sub_266c9733c
0x0000000266c97340  0x00000004  __TEXT,__text  sub  sub_266c97340
0x0000000266c97344  0x000001a4  __TEXT,__text  sub  sub_266c97344
0x0000000266c974e8  0x00000074  __TEXT,__text  sub  sub_266c974e8
0x0000000266c9755c  0x0000011c  __TEXT,__text  sub  sub_266c9755c
0x0000000266c97678  0x00000008  __TEXT,__text  sub  sub_266c97678
0x0000000266c97680  0x000000b0  __TEXT,__text  sub  sub_266c97680
