//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/SESMacUIHelper.framework/Versions/A/SESMacUIHelper
// arch:    arm64e
// uuid:    DAACFA28-7604-34CD-A03C-002107B68985
// text:    0x0000000265c03000
// count:   42 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x0000000265c03a98  0x0000001c  __TEXT,__text  func  -[SESMacSetupAssistantHost init]
0x0000000265c03ab4  0x00000070  __TEXT,__text  func  -[SESMacSetupAssistantHost initWithHost:]
0x0000000265c03b24  0x00000058  __TEXT,__text  func  -[SESMacSetupAssistantHost invalidate]
0x0000000265c03b7c  0x00000048  __TEXT,__text  func  -[SESMacSetupAssistantHost setAssistantPreviousButtonEnabled:]
0x0000000265c03bc4  0x0000005c  __TEXT,__text  func  -[SESMacSetupAssistantHost setAssistantPreviousButtonTitle:]
0x0000000265c03c20  0x0000005c  __TEXT,__text  func  -[SESMacSetupAssistantHost setAssistantPreviousButtonAction:]
0x0000000265c03c7c  0x00000048  __TEXT,__text  func  -[SESMacSetupAssistantHost setAssistantNextButtonEnabled:]
0x0000000265c03cc4  0x0000005c  __TEXT,__text  func  -[SESMacSetupAssistantHost setAssistantNextButtonTitle:]
0x0000000265c03d20  0x0000005c  __TEXT,__text  func  -[SESMacSetupAssistantHost setAssistantNextButtonAction:]
0x0000000265c03d7c  0x00000048  __TEXT,__text  func  -[SESMacSetupAssistantHost setAssistantAlternateButtonHidden:]
0x0000000265c03dc4  0x0000005c  __TEXT,__text  func  -[SESMacSetupAssistantHost setAssistantAlternateButtonTitle:]
0x0000000265c03e20  0x0000005c  __TEXT,__text  func  -[SESMacSetupAssistantHost setAssistantAlternateButtonAction:]
0x0000000265c03e7c  0x0000005c  __TEXT,__text  func  -[SESMacSetupAssistantHost setAssistantWindowTitle:]
0x0000000265c03ed8  0x0000005c  __TEXT,__text  func  -[SESMacSetupAssistantHost setAssistantWindowDescription:]
0x0000000265c03f34  0x0000008c  __TEXT,__text  func  -[SESMacSetupAssistantHost setAssistantControlsEnabled:]
0x0000000265c03fc0  0x00000084  __TEXT,__text  func  -[SESMacSetupAssistantHost secondPartySetupComplete]
0x0000000265c04044  0x00000084  __TEXT,__text  func  -[SESMacSetupAssistantHost secondPartyHasNewTemplate]
0x0000000265c040c8  0x0000009c  __TEXT,__text  func  -[SESMacSetupAssistantHost disableControlsAndShowSpinnerWithStatus:]
0x0000000265c04164  0x0000008c  __TEXT,__text  func  -[SESMacSetupAssistantHost enableControlsAndHideSpinner]
0x0000000265c041f0  0x00000008  __TEXT,__text  func  -[SESMacSetupAssistantHost .cxx_destruct]
0x0000000265c041f8  0x00000118  __TEXT,__text  func  +[SESOBTemplateView largeContentTemplateWithTitle:contentArea:needsBodyText:]
0x0000000265c04310  0x00000018  __TEXT,__objc_methlist  func  _OBJC_$_CLASS_METHODS_SESOBTemplateView
0x0000000265c04328  0x000000f8  __TEXT,__objc_methlist  func  _OBJC_$_INSTANCE_METHODS_SESMacSetupAssistantHost
0x0000000265c04420  0x00000038  __TEXT,__const  func  SESMacUIHelperVersionString
0x0000000265c04458  0x000003e8  __TEXT,__const  func  SESMacUIHelperVersionNumber
0x0000000265c04840  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$initLargeContentTemplateWithTitle:contentArea:needsBodyText:
0x0000000265c04860  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$performSelector:
0x0000000265c04880  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$performSelector:withObject:
0x0000000265c048a0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$secondPartyHasNewTemplate
0x0000000265c048c0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$secondPartySetupComplete
0x0000000265c048e0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$setAssistantAlternateButtonAction:
0x0000000265c04900  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$setAssistantAlternateButtonHidden:
0x0000000265c04920  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$setAssistantAlternateButtonTitle:
0x0000000265c04940  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$setAssistantControlsEnabled:
0x0000000265c04960  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$setAssistantNextButtonAction:
0x0000000265c04980  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$setAssistantNextButtonEnabled:
0x0000000265c049a0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$setAssistantNextButtonTitle:
0x0000000265c049c0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$setAssistantPreviousButtonAction:
0x0000000265c049e0  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$setAssistantPreviousButtonEnabled:
0x0000000265c04a00  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$setAssistantPreviousButtonTitle:
0x0000000265c04a20  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$setAssistantWindowDescription:
0x0000000265c04a40  0x00000000  __TEXT,__objc_stubs  func  objc_msgSend$setAssistantWindowTitle:
