//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/RemindersUICore.framework/Versions/A/RemindersUICore
// arch:    arm64e
// uuid:    2ED7C4BE-7196-3386-B35A-3AC8C7B015AC
// text:    0x00000001d9c66000
// count:   51278 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000001d9c69038  0x00000164  __TEXT,__text  sub  sub_1d9c69038
0x00000001d9c6919c  0x00000200  __TEXT,__text  sub  sub_1d9c6919c
0x00000001d9c6939c  0x00000008  __TEXT,__text  sub  sub_1d9c6939c
0x00000001d9c693a4  0x00000004  __TEXT,__text  sub  sub_1d9c693a4
0x00000001d9c693a8  0x00000004  __TEXT,__text  sub  sub_1d9c693a8
0x00000001d9c693ac  0x00000004  __TEXT,__text  sub  sub_1d9c693ac
0x00000001d9c693b0  0x00000004  __TEXT,__text  sub  sub_1d9c693b0
0x00000001d9c693b4  0x00000014  __TEXT,__text  sub  sub_1d9c693b4
0x00000001d9c693c8  0x0000000c  __TEXT,__text  sub  sub_1d9c693c8
0x00000001d9c693d4  0x00000008  __TEXT,__text  sub  sub_1d9c693d4
0x00000001d9c693dc  0x00000014  __TEXT,__text  sub  sub_1d9c693dc
0x00000001d9c693f0  0x00000014  __TEXT,__text  sub  sub_1d9c693f0
0x00000001d9c69404  0x00000014  __TEXT,__text  sub  sub_1d9c69404
0x00000001d9c69418  0x00000020  __TEXT,__text  sub  sub_1d9c69418
0x00000001d9c69438  0x00000030  __TEXT,__text  sub  sub_1d9c69438
0x00000001d9c69468  0x00000024  __TEXT,__text  sub  sub_1d9c69468
0x00000001d9c6948c  0x00000014  __TEXT,__text  sub  sub_1d9c6948c
0x00000001d9c694a0  0x00000014  __TEXT,__text  sub  sub_1d9c694a0
0x00000001d9c694b4  0x00000014  __TEXT,__text  sub  sub_1d9c694b4
0x00000001d9c694c8  0x00000014  __TEXT,__text  sub  sub_1d9c694c8
0x00000001d9c694dc  0x00000014  __TEXT,__text  sub  sub_1d9c694dc
0x00000001d9c694f0  0x00000014  __TEXT,__text  sub  sub_1d9c694f0
0x00000001d9c69504  0x00000014  __TEXT,__text  sub  sub_1d9c69504
0x00000001d9c69518  0x00000010  __TEXT,__text  sub  sub_1d9c69518
0x00000001d9c69528  0x00000018  __TEXT,__text  sub  sub_1d9c69528
0x00000001d9c69540  0x00000014  __TEXT,__text  sub  sub_1d9c69540
0x00000001d9c69554  0x00000004  __TEXT,__text  sub  sub_1d9c69554
0x00000001d9c69558  0x00000004  __TEXT,__text  sub  sub_1d9c69558
0x00000001d9c6955c  0x00000004  __TEXT,__text  sub  sub_1d9c6955c
0x00000001d9c69560  0x00000008  __TEXT,__text  sub  sub_1d9c69560
0x00000001d9c69568  0x00000018  __TEXT,__text  sub  sub_1d9c69568
0x00000001d9c69580  0x00000018  __TEXT,__text  sub  sub_1d9c69580
0x00000001d9c69598  0x00000028  __TEXT,__text  sub  sub_1d9c69598
0x00000001d9c695c0  0x00000004  __TEXT,__text  sub  sub_1d9c695c0
0x00000001d9c695c4  0x0000002c  __TEXT,__text  sub  sub_1d9c695c4
0x00000001d9c695f0  0x00000004  __TEXT,__text  sub  sub_1d9c695f0
0x00000001d9c695f4  0x00000004  __TEXT,__text  sub  sub_1d9c695f4
0x00000001d9c695f8  0x0000002c  __TEXT,__text  sub  sub_1d9c695f8
0x00000001d9c69624  0x0000000c  __TEXT,__text  sub  sub_1d9c69624
0x00000001d9c69630  0x00000010  __TEXT,__text  sub  sub_1d9c69630
0x00000001d9c69640  0x00000004  __TEXT,__text  sub  sub_1d9c69640
0x00000001d9c69644  0x00000010  __TEXT,__text  sub  sub_1d9c69644
0x00000001d9c69654  0x00000008  __TEXT,__text  sub  sub_1d9c69654
0x00000001d9c6965c  0x00000008  __TEXT,__text  sub  sub_1d9c6965c
0x00000001d9c69664  0x00000020  __TEXT,__text  sub  sub_1d9c69664
0x00000001d9c69684  0x00000028  __TEXT,__text  sub  sub_1d9c69684
0x00000001d9c696ac  0x00000030  __TEXT,__text  sub  sub_1d9c696ac
0x00000001d9c696dc  0x00000020  __TEXT,__text  sub  sub_1d9c696dc
0x00000001d9c696fc  0x0000002c  __TEXT,__text  sub  sub_1d9c696fc
0x00000001d9c69728  0x00000040  __TEXT,__text  sub  sub_1d9c69728
0x00000001d9c69768  0x00000010  __TEXT,__text  sub  sub_1d9c69768
0x00000001d9c69778  0x00000038  __TEXT,__text  sub  sub_1d9c69778
0x00000001d9c697b0  0x00000040  __TEXT,__text  sub  sub_1d9c697b0
0x00000001d9c697f0  0x00000004  __TEXT,__text  sub  sub_1d9c697f0
0x00000001d9c697f4  0x00000004  __TEXT,__text  sub  sub_1d9c697f4
0x00000001d9c697f8  0x00000004  __TEXT,__text  sub  sub_1d9c697f8
0x00000001d9c697fc  0x00000004  __TEXT,__text  sub  sub_1d9c697fc
0x00000001d9c69800  0x00000004  __TEXT,__text  sub  sub_1d9c69800
0x00000001d9c69804  0x00000004  __TEXT,__text  sub  sub_1d9c69804
0x00000001d9c69808  0x00000004  __TEXT,__text  sub  sub_1d9c69808
0x00000001d9c6980c  0x00000004  __TEXT,__text  sub  sub_1d9c6980c
0x00000001d9c69810  0x0000003c  __TEXT,__text  sub  sub_1d9c69810
0x00000001d9c6984c  0x00000054  __TEXT,__text  sub  sub_1d9c6984c
0x00000001d9c698a0  0x00000034  __TEXT,__text  sub  sub_1d9c698a0
0x00000001d9c698d4  0x00000004  __TEXT,__text  sub  sub_1d9c698d4
