//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/usr/lib/i18n/libBIG5.dylib
// arch:    arm64e
// uuid:    7C23FC25-9C14-37F8-84FB-07B683DB74EE
// text:    0x00000002830bd000
// count:   14 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000002830bd5d8  0x00000154  __TEXT,__text  func  _citrus_BIG5_stdenc_init
0x00000002830bd72c  0x00000044  __TEXT,__text  func  _citrus_BIG5_stdenc_uninit
0x00000002830bd770  0x000000ac  __TEXT,__text  func  _citrus_BIG5_stdenc_mbtocs
0x00000002830bd81c  0x0000002c  __TEXT,__text  func  _citrus_BIG5_stdenc_cstomb
0x00000002830bd848  0x00000058  __TEXT,__text  func  _citrus_BIG5_stdenc_mbtowc
0x00000002830bd8a0  0x0000000c  __TEXT,__text  func  _citrus_BIG5_stdenc_wctomb
0x00000002830bd8ac  0x0000000c  __TEXT,__text  func  _citrus_BIG5_stdenc_put_state_reset
0x00000002830bd8b8  0x00000028  __TEXT,__text  func  _citrus_BIG5_stdenc_get_state_desc
0x00000002830bd8e0  0x00000030  __TEXT,__text  func  _citrus_BIG5_stdenc_getops
0x00000002830bd910  0x0000004c  __TEXT,__text  func  _citrus_BIG5_encoding_module_uninit
0x00000002830bd95c  0x00000094  __TEXT,__text  func  _citrus_BIG5_fill_rowcol
0x00000002830bd9f0  0x000000a8  __TEXT,__text  func  _citrus_BIG5_fill_excludes
0x00000002830bda98  0x00000110  __TEXT,__text  func  _citrus_BIG5_mbrtowc_priv
0x00000002830bdba8  0x00000000  __TEXT,__text  func  _citrus_BIG5_wcrtomb_priv
