//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-B7C5B4B8-77DD-4B91-9883-FAC9B827A9D5/System/iOSSupport/System/Library/AccessibilityBundles/GameCenterUIFramework.axbundle/Contents/MacOS/GameCenterUIFramework
// arch:    arm64e
// uuid:    A648B7A8-1E90-3054-AB99-62DD33F66F82
// text:    0x000000028725a000
// count:   335 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000028725af48  0x0000000c  __TEXT,__text  objc  +[AchievementHighlightCollectionViewCellAccessibility(SafeCategory) safeCategoryTargetClassName]  // +[AchievementHighlightCollectionViewCellAccessibility ?]
0x000000028725af54  0x0000000c  __TEXT,__text  objc  +[AchievementHighlightCollectionViewCellAccessibility(SafeCategory) safeCategoryBaseClass]  // +[AchievementHighlightCollectionViewCellAccessibility ]
0x000000028725af60  0x0000008c  __TEXT,__text  objc  +[AchievementHighlightCollectionViewCellAccessibility _accessibilityPerformValidations:]  // +[AchievementHighlightCollectionViewCellAccessibility ?]
0x000000028725afec  0x00000008  __TEXT,__text  objc  -[AchievementHighlightCollectionViewCellAccessibility isAccessibilityElement]  // -[AchievementHighlightCollectionViewCellAccessibility ?]
0x000000028725aff4  0x0000000c  __TEXT,__text  objc  -[AchievementHighlightCollectionViewCellAccessibility accessibilityLabel]  // -[AchievementHighlightCollectionViewCellAccessibility setAccessibilityContainer:]
0x000000028725b000  0x0000000c  __TEXT,__text  objc  +[PlayerProfileInfoBarViewAccessibility(SafeCategory) safeCategoryTargetClassName]  // +[PlayerProfileInfoBarViewAccessibility ?]
0x000000028725b00c  0x0000000c  __TEXT,__text  objc  +[PlayerProfileInfoBarViewAccessibility(SafeCategory) safeCategoryBaseClass]  // +[PlayerProfileInfoBarViewAccessibility ]
0x000000028725b018  0x0000000c  __TEXT,__text  objc  -[PlayerProfileInfoBarViewAccessibility _accessibilityInfoViewElements]  // -[PlayerProfileInfoBarViewAccessibility ?]
0x000000028725b024  0x0000000c  __TEXT,__text  objc  -[PlayerProfileInfoBarViewAccessibility _setAccessibilityInfoViewElements:]  // -[PlayerProfileInfoBarViewAccessibility ?]
0x000000028725b030  0x0000008c  __TEXT,__text  objc  +[PlayerProfileInfoBarViewAccessibility _accessibilityPerformValidations:]  // +[PlayerProfileInfoBarViewAccessibility ?]
0x000000028725b0bc  0x00000008  __TEXT,__text  objc  -[PlayerProfileInfoBarViewAccessibility isAccessibilityElement]  // -[PlayerProfileInfoBarViewAccessibility ?]
0x000000028725b0c4  0x00000060  __TEXT,__text  objc  -[PlayerProfileInfoBarViewAccessibility accessibilityElements]  // -[PlayerProfileInfoBarViewAccessibility oll mode]
0x000000028725b124  0x00000050  __TEXT,__text  objc  -[PlayerProfileInfoBarViewAccessibility layoutSubviews]  // -[PlayerProfileInfoBarViewAccessibility ?]
0x000000028725b174  0x0000000c  __TEXT,__text  objc  +[GKMultiplayerStatusViewAccessibility(SafeCategory) safeCategoryTargetClassName]  // +[GKMultiplayerStatusViewAccessibility ?]
0x000000028725b180  0x0000000c  __TEXT,__text  objc  +[GKMultiplayerStatusViewAccessibility(SafeCategory) safeCategoryBaseClass]  // +[GKMultiplayerStatusViewAccessibility ]
0x000000028725b18c  0x00000040  __TEXT,__text  objc  +[GKMultiplayerStatusViewAccessibility _accessibilityPerformValidations:]  // +[GKMultiplayerStatusViewAccessibility {]
0x000000028725b1cc  0x0000000c  __TEXT,__text  objc  -[GKMultiplayerStatusViewAccessibility accessibilityLabel]  // -[GKMultiplayerStatusViewAccessibility stringByTrimmingCharactersInSet:]
0x000000028725b1d8  0x0000000c  __TEXT,__text  objc  +[BaseSmallFriendLockupViewAccessibility(SafeCategory) safeCategoryTargetClassName]  // +[BaseSmallFriendLockupViewAccessibility ?]
0x000000028725b1e4  0x0000000c  __TEXT,__text  objc  +[BaseSmallFriendLockupViewAccessibility(SafeCategory) safeCategoryBaseClass]  // +[BaseSmallFriendLockupViewAccessibility ]
0x000000028725b1f0  0x0000008c  __TEXT,__text  objc  +[BaseSmallFriendLockupViewAccessibility _accessibilityPerformValidations:]  // +[BaseSmallFriendLockupViewAccessibility ]
0x000000028725b27c  0x00000008  __TEXT,__text  objc  -[BaseSmallFriendLockupViewAccessibility isAccessibilityElement]  // -[BaseSmallFriendLockupViewAccessibility ?]
0x000000028725b284  0x0000000c  __TEXT,__text  objc  -[BaseSmallFriendLockupViewAccessibility accessibilityLabel]  // -[BaseSmallFriendLockupViewAccessibility setAccessibilityLabel:]
0x000000028725b290  0x00000048  __TEXT,__text  objc  -[BaseSmallFriendLockupViewAccessibility accessibilityTraits]  // -[BaseSmallFriendLockupViewAccessibility ?]
0x000000028725b2d8  0x0000000c  __TEXT,__text  objc  +[GKLeaderboardScoreCellAccessibility(SafeCategory) safeCategoryTargetClassName]  // +[GKLeaderboardScoreCellAccessibility ?]
0x000000028725b2e4  0x0000000c  __TEXT,__text  objc  +[GKLeaderboardScoreCellAccessibility(SafeCategory) safeCategoryBaseClass]  // +[GKLeaderboardScoreCellAccessibility ?]
0x000000028725b2f0  0x000000a8  __TEXT,__text  objc  +[GKLeaderboardScoreCellAccessibility _accessibilityPerformValidations:]  // +[GKLeaderboardScoreCellAccessibility ?]
0x000000028725b398  0x00000008  __TEXT,__text  objc  -[GKLeaderboardScoreCellAccessibility isAccessibilityElement]  // -[GKLeaderboardScoreCellAccessibility ?]
0x000000028725b3a0  0x0000000c  __TEXT,__text  objc  -[GKLeaderboardScoreCellAccessibility accessibilityLabel]  // -[GKLeaderboardScoreCellAccessibility stringByReplacingCharactersInRange:withString:]
0x000000028725b3ac  0x00000048  __TEXT,__text  objc  -[GKLeaderboardScoreCellAccessibility accessibilityTraits]  // -[GKLeaderboardScoreCellAccessibility ]
0x000000028725b3f4  0x0000000c  __TEXT,__text  objc  +[GKDashboardMultiplayerPickerViewControllerAccessibility(SafeCategory) safeCategoryTargetClassName]  // +[GKDashboardMultiplayerPickerViewControllerAccessibility ?]
0x000000028725b400  0x0000000c  __TEXT,__text  objc  +[GKDashboardMultiplayerPickerViewControllerAccessibility(SafeCategory) safeCategoryBaseClass]  // +[GKDashboardMultiplayerPickerViewControllerAccessibility ?]
0x000000028725b40c  0x00000080  __TEXT,__text  objc  +[GKDashboardMultiplayerPickerViewControllerAccessibility _accessibilityPerformValidations:]  // +[GKDashboardMultiplayerPickerViewControllerAccessibility o]
0x000000028725b48c  0x00000070  __TEXT,__text  objc  -[GKDashboardMultiplayerPickerViewControllerAccessibility _accessibilityLoadAccessibilityInformation]  // -[GKDashboardMultiplayerPickerViewControllerAccessibility ?]
0x000000028725b4fc  0x0000000c  __TEXT,__text  func  __101-[GKDashboardMultiplayerPickerViewControllerAccessibility _accessibilityLoadAccessibilityInformation]_block_invoke
0x000000028725b508  0x0000004c  __TEXT,__text  objc  -[GKDashboardMultiplayerPickerViewControllerAccessibility viewDidLoad]  // -[GKDashboardMultiplayerPickerViewControllerAccessibility ?]
0x000000028725b554  0x0000000c  __TEXT,__text  objc  +[UILabelAccessibility__GameCenterUI__UIKit(SafeCategory) safeCategoryTargetClassName]  // +[UILabelAccessibility__GameCenterUI__UIKit ?]
0x000000028725b560  0x0000000c  __TEXT,__text  objc  +[UILabelAccessibility__GameCenterUI__UIKit(SafeCategory) safeCategoryBaseClass]  // +[UILabelAccessibility__GameCenterUI__UIKit ?]
0x000000028725b56c  0x00000084  __TEXT,__text  objc  +[UILabelAccessibility__GameCenterUI__UIKit _accessibilityPerformValidations:]  // +[UILabelAccessibility__GameCenterUI__UIKit ?]
0x000000028725b5f0  0x00000080  __TEXT,__text  objc  -[UILabelAccessibility__GameCenterUI__UIKit isAccessibilityElement]  // -[UILabelAccessibility__GameCenterUI__UIKit ]
0x000000028725b670  0x0000008c  __TEXT,__text  func  AXGameCenterUIFrameworkLocString
0x000000028725b6fc  0x00000090  __TEXT,__text  func  __AXGameCenterUIFrameworkLocString_block_invoke
0x000000028725b78c  0x0000000c  __TEXT,__text  objc  +[AchievementCardAccessibility(SafeCategory) safeCategoryTargetClassName]  // +[AchievementCardAccessibility ?]
0x000000028725b798  0x0000000c  __TEXT,__text  objc  +[AchievementCardAccessibility(SafeCategory) safeCategoryBaseClass]  // +[AchievementCardAccessibility ?]
0x000000028725b7a4  0x00000150  __TEXT,__text  objc  +[AchievementCardAccessibility _accessibilityPerformValidations:]  // +[AchievementCardAccessibility @]
0x000000028725b8f4  0x00000008  __TEXT,__text  objc  -[AchievementCardAccessibility isAccessibilityElement]  // -[AchievementCardAccessibility ?]
0x000000028725b8fc  0x00000300  __TEXT,__text  objc  -[AchievementCardAccessibility accessibilityLabel]  // -[AchievementCardAccessibility safeUIViewForKey:]
0x000000028725bbfc  0x0000000c  __TEXT,__text  objc  +[CloseButtonAccessibility(SafeCategory) safeCategoryTargetClassName]  // +[CloseButtonAccessibility ?]
0x000000028725bc08  0x0000000c  __TEXT,__text  objc  +[CloseButtonAccessibility(SafeCategory) safeCategoryBaseClass]  // +[CloseButtonAccessibility ?]
0x000000028725bc14  0x00000004  __TEXT,__text  objc  +[CloseButtonAccessibility _accessibilityPerformValidations:]  // +[CloseButtonAccessibility @]
0x000000028725bc18  0x0000000c  __TEXT,__text  objc  -[CloseButtonAccessibility accessibilityLabel]  // -[CloseButtonAccessibility setAccessibilityValue:]
0x000000028725bc24  0x0000000c  __TEXT,__text  objc  +[GKChallengeListViewSectionHeaderAccessibility(SafeCategory) safeCategoryTargetClassName]  // +[GKChallengeListViewSectionHeaderAccessibility ?]
0x000000028725bc30  0x0000000c  __TEXT,__text  objc  +[GKChallengeListViewSectionHeaderAccessibility(SafeCategory) safeCategoryBaseClass]  // +[GKChallengeListViewSectionHeaderAccessibility ?]
0x000000028725bc3c  0x00000040  __TEXT,__text  objc  +[GKChallengeListViewSectionHeaderAccessibility _accessibilityPerformValidations:]  // +[GKChallengeListViewSectionHeaderAccessibility ]
0x000000028725bc7c  0x00000008  __TEXT,__text  objc  -[GKChallengeListViewSectionHeaderAccessibility isAccessibilityElement]  // -[GKChallengeListViewSectionHeaderAccessibility ?]
0x000000028725bc84  0x0000000c  __TEXT,__text  objc  -[GKChallengeListViewSectionHeaderAccessibility accessibilityLabel]  // -[GKChallengeListViewSectionHeaderAccessibility sharedInstance]
0x000000028725bc90  0x00000048  __TEXT,__text  objc  -[GKChallengeListViewSectionHeaderAccessibility accessibilityTraits]  // -[GKChallengeListViewSectionHeaderAccessibility ?]
0x000000028725bcd8  0x0000000c  __TEXT,__text  objc  +[GKLeaderboardMetadataViewAccessibility(SafeCategory) safeCategoryTargetClassName]  // +[GKLeaderboardMetadataViewAccessibility ?]
0x000000028725bce4  0x0000000c  __TEXT,__text  objc  +[GKLeaderboardMetadataViewAccessibility(SafeCategory) safeCategoryBaseClass]  // +[GKLeaderboardMetadataViewAccessibility ?]
0x000000028725bcf0  0x000000a8  __TEXT,__text  objc  +[GKLeaderboardMetadataViewAccessibility _accessibilityPerformValidations:]  // +[GKLeaderboardMetadataViewAccessibility ?]
0x000000028725bd98  0x00000008  __TEXT,__text  objc  -[GKLeaderboardMetadataViewAccessibility isAccessibilityElement]  // -[GKLeaderboardMetadataViewAccessibility ?]
0x000000028725bda0  0x000000e0  __TEXT,__text  objc  -[GKLeaderboardMetadataViewAccessibility accessibilityLabel]  // -[GKLeaderboardMetadataViewAccessibility storedIsAccessibilityElement]
0x000000028725be80  0x0000000c  __TEXT,__text  objc  +[GKDashboardPlayerPhotoViewAccessibility(SafeCategory) safeCategoryTargetClassName]  // +[GKDashboardPlayerPhotoViewAccessibility ?]
0x000000028725be8c  0x0000000c  __TEXT,__text  objc  +[GKDashboardPlayerPhotoViewAccessibility(SafeCategory) safeCategoryBaseClass]  // +[GKDashboardPlayerPhotoViewAccessibility ?]
0x000000028725be98  0x00000004  __TEXT,__text  objc  +[GKDashboardPlayerPhotoViewAccessibility _accessibilityPerformValidations:]  // +[GKDashboardPlayerPhotoViewAccessibility ?]
0x000000028725be9c  0x00000008  __TEXT,__text  objc  -[GKDashboardPlayerPhotoViewAccessibility isAccessibilityElement]  // -[GKDashboardPlayerPhotoViewAccessibility ?]
0x000000028725bea4  0x0000000c  __TEXT,__text  objc  -[GKDashboardPlayerPhotoViewAccessibility accessibilityLabel]  // -[GKDashboardPlayerPhotoViewAccessibility starRatingAndProviderAsAttributedStringForMapItem:textColor:font:showReviewsOrTips:showNumberOfReviews:ratingStyle:theme:]
0x000000028725beb0  0x00000004  __TEXT,__text  objc  -[GKDashboardPlayerPhotoViewAccessibility accessibilityPath]  // -[GKDashboardPlayerPhotoViewAccessibility ot implement -tagReaderSessionDidBecomeActive: method]
0x000000028725beb4  0x0000000c  __TEXT,__text  objc  +[GKButtonAccessibility(SafeCategory) safeCategoryTargetClassName]  // +[GKButtonAccessibility ?]
0x000000028725bec0  0x0000000c  __TEXT,__text  objc  +[GKButtonAccessibility(SafeCategory) safeCategoryBaseClass]  // +[GKButtonAccessibility "]
0x000000028725becc  0x00000008  __TEXT,__text  objc  -[GKButtonAccessibility isAccessibilityElement]  // -[GKButtonAccessibility ?]
0x000000028725bed4  0x0000000c  __TEXT,__text  objc  +[SmallLockupViewAccessibility(SafeCategory) safeCategoryTargetClassName]  // +[SmallLockupViewAccessibility ?]
0x000000028725bee0  0x0000000c  __TEXT,__text  objc  +[SmallLockupViewAccessibility(SafeCategory) safeCategoryBaseClass]  // +[SmallLockupViewAccessibility ?]
0x000000028725beec  0x0000008c  __TEXT,__text  objc  +[SmallLockupViewAccessibility _accessibilityPerformValidations:]  // +[SmallLockupViewAccessibility ?]
