//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/CoreRepairCore.framework/Versions/A/CoreRepairCore
// arch:    arm64e
// uuid:    12587BFA-A257-31CD-9890-EB67034D1996
// text:    0x000000023ef50000
// count:   3215 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000023ef516d0  0x00000030  __TEXT,__text  sub  sub_23ef516d0
0x000000023ef51700  0x00000068  __TEXT,__text  sub  sub_23ef51700
0x000000023ef51768  0x00000084  __TEXT,__text  func  -[NSString(Utils) stringByStrippingPrefix:]
0x000000023ef517ec  0x00000058  __TEXT,__text  func  +[CRComponentSigning sharedInstance]
0x000000023ef51844  0x00000040  __TEXT,__text  func  __36+[CRComponentSigning sharedInstance]_block_invoke
0x000000023ef51884  0x00000018  __TEXT,__text  func  -[CRComponentSigning tcrtSign:outSignature:outDeviceNonce:outError:]
0x000000023ef5189c  0x00000018  __TEXT,__text  func  -[CRComponentSigning bcrtSign:outSignature:outDeviceNonce:outError:]
0x000000023ef518b4  0x000003f4  __TEXT,__text  func  -[CRComponentSigning vcrtSign:outSignature:outDeviceNonce:outError:]
0x000000023ef51ca8  0x00000004  __TEXT,__text  func  -[CRComponentSigning prpcSign:outSignature:outDeviceNonce:outError:]
0x000000023ef51cac  0x00000018  __TEXT,__text  func  -[CRComponentSigning wcrtSign:outSignature:outDeviceNonce:outError:]
0x000000023ef51cc4  0x000006cc  __TEXT,__text  func  signChallenge
0x000000023ef52390  0x00000010  __TEXT,__text  func  __Block_byref_object_copy_
0x000000023ef523a0  0x00000008  __TEXT,__text  func  __Block_byref_object_dispose_
0x000000023ef523a8  0x0000007c  __TEXT,__text  func  __signChallenge_block_invoke
0x000000023ef52424  0x00000060  __TEXT,__text  func  __copy_helper_block_e8_32r40r48r
0x000000023ef52484  0x00000050  __TEXT,__text  func  __destroy_helper_block_e8_32r40r48r
0x000000023ef524d4  0x0000007c  __TEXT,__text  func  __signChallenge_block_invoke.11
0x000000023ef52550  0x0000007c  __TEXT,__text  func  __signChallenge_block_invoke_2
0x000000023ef525cc  0x00000398  __TEXT,__text  func  createECDSADerData
0x000000023ef52964  0x00000170  __TEXT,__text  func  __signVeridian_block_invoke
0x000000023ef52ad4  0x00000070  __TEXT,__text  func  __copy_helper_block_e8_32r40r48r56r
0x000000023ef52b44  0x0000005c  __TEXT,__text  func  __destroy_helper_block_e8_32r40r48r56r
0x000000023ef52ba0  0x00000014  __TEXT,__text  func  OUTLINED_FUNCTION_4  // aliases: OUTLINED_FUNCTION_5, OUTLINED_FUNCTION_3, OUTLINED_FUNCTION_1, OUTLINED_FUNCTION_2, OUTLINED_FUNCTION_0
0x000000023ef52bb4  0x00000010  __TEXT,__text  func  OUTLINED_FUNCTION_0  // aliases: OUTLINED_FUNCTION_4, OUTLINED_FUNCTION_2, OUTLINED_FUNCTION_5, OUTLINED_FUNCTION_8, OUTLINED_FUNCTION_1
0x000000023ef52bc4  0x00000010  __TEXT,__text  func  OUTLINED_FUNCTION_2
0x000000023ef52bd4  0x0000001c  __TEXT,__text  func  OUTLINED_FUNCTION_5  // aliases: OUTLINED_FUNCTION_1, OUTLINED_FUNCTION_2, OUTLINED_FUNCTION_3
0x000000023ef52bf0  0x0000001c  __TEXT,__text  func  OUTLINED_FUNCTION_2  // aliases: OUTLINED_FUNCTION_4
0x000000023ef52c0c  0x00000014  __TEXT,__text  func  OUTLINED_FUNCTION_1  // aliases: OUTLINED_FUNCTION_2, OUTLINED_FUNCTION_0, OUTLINED_FUNCTION_3, OUTLINED_FUNCTION_14, OUTLINED_FUNCTION_62, OUTLINED_FUNCTION_5
0x000000023ef52c20  0x00000018  __TEXT,__text  func  OUTLINED_FUNCTION_9  // aliases: OUTLINED_FUNCTION_6
0x000000023ef52c38  0x00000010  __TEXT,__text  func  OUTLINED_FUNCTION_4  // aliases: OUTLINED_FUNCTION_1, OUTLINED_FUNCTION_3, OUTLINED_FUNCTION_6, OUTLINED_FUNCTION_2, OUTLINED_FUNCTION_5, OUTLINED_FUNCTION_18, OUTLINED_FUNCTION_7
0x000000023ef52c48  0x00000010  __TEXT,__text  func  OUTLINED_FUNCTION_8
0x000000023ef52c58  0x0000000c  __TEXT,__text  func  OUTLINED_FUNCTION_8  // aliases: OUTLINED_FUNCTION_9
0x000000023ef52c64  0x00000074  __TEXT,__text  func  -[CRRIK init]
0x000000023ef52cd8  0x00000098  __TEXT,__text  func  -[CRRIK initWithKeyBlob:]
0x000000023ef52d70  0x00000004  __TEXT,__text  func  -[CRRIK key]
0x000000023ef52d74  0x0000007c  __TEXT,__text  func  -[CRRIK keyBlob]
0x000000023ef52df0  0x0000007c  __TEXT,__text  func  -[CRRIK pubKeyBlob]
0x000000023ef52e6c  0x000000e8  __TEXT,__text  func  -[CRRIK attestationBlob]
0x000000023ef52f54  0x0000019c  __TEXT,__text  func  -[CRRIK sign:]
0x000000023ef530f0  0x00000120  __TEXT,__text  func  -[CRRIK verify:signature:]
0x000000023ef53210  0x00000048  __TEXT,__text  func  -[CRRIK dealloc]
0x000000023ef53258  0x00000280  __TEXT,__text  func  -[CRRIK create]
0x000000023ef534d8  0x00000130  __TEXT,__text  func  -[CRRIK createWithKeyBlob:]
0x000000023ef53608  0x00000054  __TEXT,__text  func  -[CRRIK purge]
0x000000023ef5365c  0x00000008  __TEXT,__text  func  -[CRRIK rk]
0x000000023ef53664  0x00000008  __TEXT,__text  func  -[CRRIK setRk:]
0x000000023ef5366c  0x00000018  __TEXT,__text  func  OUTLINED_FUNCTION_0
