//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-B7C5B4B8-77DD-4B91-9883-FAC9B827A9D5/System/Library/PrivateFrameworks/RemoteXPC.framework/Versions/A/RemoteXPC
// arch:    arm64e
// uuid:    8CA8360A-FE67-33A5-AEE4-097AEE5B945C
// text:    0x000000019cc96000
// count:   436 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000019cc96e80  0x00000198  __TEXT,__text  func  xpc_remote_connection_create_with_remote_service
0x000000019cc97018  0x000000a8  __TEXT,__text  func  _xpc_remote_connection_alloc
0x000000019cc970c0  0x0000005c  __TEXT,__text  func  __install_libxpc_hooks_block_invoke
0x000000019cc9711c  0x00000044  __TEXT,__text  objc  -[OS_xpc_remote_connection setInternal_queue:]  // -[OS_xpc_remote_connection ?]
0x000000019cc97160  0x00000008  __TEXT,__text  objc  -[OS_xpc_remote_connection setType:]  // -[OS_xpc_remote_connection ?]
0x000000019cc97168  0x00000044  __TEXT,__text  objc  -[OS_xpc_remote_connection setTarget_queue:]  // -[OS_xpc_remote_connection setErrorLabelCenterXConstraint:]
0x000000019cc971ac  0x000000d0  __TEXT,__text  func  _xpc_remote_connection_parse_flags
0x000000019cc9727c  0x00000094  __TEXT,__text  func  _xpc_remote_connection_parse_mode_flags
0x000000019cc97310  0x00000068  __TEXT,__text  func  xpc_remote_connection_set_event_handler
0x000000019cc97378  0x00000008  __TEXT,__text  objc  -[OS_xpc_remote_connection state]  // -[OS_xpc_remote_connection ?]
0x000000019cc97380  0x00000008  __TEXT,__text  objc  -[OS_xpc_remote_connection setEvent_handler:]  // -[OS_xpc_remote_connection ?]
0x000000019cc97388  0x000000b4  __TEXT,__text  func  xpc_remote_connection_activate
0x000000019cc9743c  0x00000008  __TEXT,__text  objc  -[OS_xpc_remote_connection internal_queue]  // -[OS_xpc_remote_connection ]
0x000000019cc97444  0x0000027c  __TEXT,__text  func  __xpc_remote_connection_activate_block_invoke
0x000000019cc976c0  0x00000008  __TEXT,__text  objc  -[OS_xpc_remote_connection event_handler]  // -[OS_xpc_remote_connection ?]
0x000000019cc976c8  0x00000008  __TEXT,__text  objc  -[OS_xpc_remote_connection target_queue]  // -[OS_xpc_remote_connection ?]
0x000000019cc976d0  0x00000008  __TEXT,__text  objc  -[OS_xpc_remote_connection type]  // -[OS_xpc_remote_connection ?]
0x000000019cc976d8  0x00000008  __TEXT,__text  objc  -[OS_xpc_remote_connection setState:]  // -[OS_xpc_remote_connection ?]
0x000000019cc976e0  0x00000318  __TEXT,__text  func  xpc_remote_connection_send_message_with_reply_sync
0x000000019cc979f8  0x00000058  __TEXT,__text  func  _log
0x000000019cc97a50  0x00000058  __TEXT,__text  func  _log
