//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/iCloudQuotaNetworking.framework/Versions/A/iCloudQuotaNetworking
// arch:    arm64e
// uuid:    F98ACACF-9755-3BFE-8A15-5D1550E8CD14
// text:    0x000000027e700000
// count:   18 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000027e700e60  0x00000070  __TEXT,__text  func  -[ICNService init]
0x000000027e700ed0  0x00000008  __TEXT,__text  func  -[ICNService underlyingService]
0x000000027e700ed8  0x00000044  __TEXT,__text  func  -[ICNService setUnderlyingService:]
0x000000027e700f1c  0x0000000c  __TEXT,__text  func  -[ICNService .cxx_destruct]
0x000000027e700f28  0x0000002c  __TEXT,__text  sub  sub_27e700f28
0x000000027e700f54  0x00000034  __TEXT,__text  sub  sub_27e700f54
0x000000027e700f88  0x00000024  __TEXT,__text  sub  sub_27e700f88
0x000000027e700fac  0x00000040  __TEXT,__text  sub  sub_27e700fac
0x000000027e700fec  0x000000a4  __TEXT,__text  sub  sub_27e700fec
0x000000027e701090  0x00000018  __TEXT,__objc_methlist  func  _INSTANCE_METHODS__ICNService
0x000000027e7010a8  0x00000038  __TEXT,__objc_methlist  func  _OBJC_$_INSTANCE_METHODS_ICNService
0x000000027e7010e0  0x00000040  __TEXT,__const  func  iCloudQuotaNetworkingVersionString
0x000000027e701120  0x00000060  __TEXT,__const  func  iCloudQuotaNetworkingVersionNumber
0x000000027e701180  0x0000003c  __TEXT,__const  func  __swift_reflection_version
0x000000027e7011bc  0x0000000e  __TEXT,__swift5_typeref  func  symbolic So8NSObjectC
0x000000027e7011ca  0x00000156  __TEXT,__swift5_typeref  func  symbolic _____ 21iCloudQuotaNetworking01iabC7ServiceC
0x000000027e701320  0x00000020  __TEXT,__objc_stubs  func  objc_msgSend$init
0x000000027e701340  0x00000000  __TEXT,__objc_stubs  func  objc_msgSend$setUnderlyingService:
