//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/MobileStorage.framework/Versions/A/MobileStorage
// arch:    arm64e
// uuid:    1D470746-3F44-3706-999D-1EEA2E7E90E9
// text:    0x000000025a0e2000
// count:   350 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000025a0e32f8  0x00000024  __TEXT,__text  func  create_dict
0x000000025a0e331c  0x000001a4  __TEXT,__text  func  copyVolumePartition
0x000000025a0e34c0  0x000000c8  __TEXT,__text  func  copyBSDName
0x000000025a0e3588  0x00000084  __TEXT,__text  func  exchange_with_parent_matching_class
0x000000025a0e360c  0x000000a4  __TEXT,__text  func  copyRelativeMountPath
0x000000025a0e36b0  0x00000074  __TEXT,__text  func  isNSNumber
0x000000025a0e3724  0x00000074  __TEXT,__text  func  isNSDictionary
0x000000025a0e3798  0x00000074  __TEXT,__text  func  isNSArray
0x000000025a0e380c  0x00000074  __TEXT,__text  func  isNSString
0x000000025a0e3880  0x00000074  __TEXT,__text  func  isNSData
0x000000025a0e38f4  0x00000074  __TEXT,__text  func  isNSURL
0x000000025a0e3968  0x000004e0  __TEXT,__text  func  determine_filesystem_type
0x000000025a0e3e48  0x000000ec  __TEXT,__text  func  isDeveloperModeEnabled
0x000000025a0e3f34  0x00000154  __TEXT,__text  func  systemSupportsRestrictedExecutionMode
0x000000025a0e4088  0x000001a8  __TEXT,__text  func  createMobileStorageError
0x000000025a0e4230  0x00000148  __TEXT,__text  func  allowInvalidatingAttestations
0x000000025a0e4378  0x000000b4  __TEXT,__text  func  is_disk_image
0x000000025a0e442c  0x00000a10  __TEXT,__text  func  get_mounted_media_entries
0x000000025a0e4e3c  0x00000f6c  __TEXT,__text  func  create_map_entry
0x000000025a0e5da8  0x00000090  __TEXT,__text  func  __get_mounted_media_entries_block_invoke
0x000000025a0e5e38  0x00000050  __TEXT,__text  func  __copy_helper_block_e8_32s40s48r
0x000000025a0e5e88  0x00000048  __TEXT,__text  func  __destroy_helper_block_e8_32s40s48r
0x000000025a0e5ed0  0x000001cc  __TEXT,__text  func  image_file_path_name
0x000000025a0e609c  0x000000e4  __TEXT,__text  func  signatureFromPath
0x000000025a0e6180  0x00000360  __TEXT,__text  func  get_attached_ptp_entries
0x000000025a0e64e0  0x00000a20  __TEXT,__text  func  get_attached_media_entries
0x000000025a0e6f00  0x00000200  __TEXT,__text  func  serviceIsAttachedToRemovableDevice
0x000000025a0e7100  0x000000cc  __TEXT,__text  func  get_attached_entries
0x000000025a0e71cc  0x000000d8  __TEXT,__text  func  lookup_mass_storage_entry
0x000000025a0e72a4  0x000003b4  __TEXT,__text  func  lookup_map_entries
0x000000025a0e7658  0x00000024  __TEXT,__text  func  lookup_disk_image_entries
0x000000025a0e767c  0x0000021c  __TEXT,__text  func  lookup_mount_entry
0x000000025a0e7898  0x0000009c  __TEXT,__text  func  __serviceIsAttachedToRemovableDevice_block_invoke
0x000000025a0e7934  0x00000010  __TEXT,__text  func  __copy_helper_block_e8_32r
0x000000025a0e7944  0x0000000c  __TEXT,__text  func  __destroy_helper_block_e8_32r
0x000000025a0e7950  0x0000021c  __TEXT,__text  func  makePathWithSignature
0x000000025a0e7b6c  0x000002b0  __TEXT,__text  func  path_is_bad
0x000000025a0e7e1c  0x00000244  __TEXT,__text  func  remove_item_at_path
0x000000025a0e8060  0x0000029c  __TEXT,__text  func  removefile_error_callback
0x000000025a0e82fc  0x00000170  __TEXT,__text  func  copyGroupContainerPath
