//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-B7C5B4B8-77DD-4B91-9883-FAC9B827A9D5/System/Library/PrivateFrameworks/Shortcut.framework/Versions/A/Shortcut
// arch:    arm64e
// uuid:    44CD263B-9FDF-30C1-A264-692C8CD124F0
// text:    0x00000001cf00c000
// count:   1289 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000001cf00d330  0x0000004c  __TEXT,__text  func  SCTInitShortcut
0x00000001cf00d37c  0x0000007c  __TEXT,__text  objc  +[SCTSearchManager initShortCut]  // +[SCTSearchManager ]
0x00000001cf00d3f8  0x00000038  __TEXT,__text  func  InitializeTimeLog
0x00000001cf00d430  0x00000018  __TEXT,__text  func  TimeLogStart
0x00000001cf00d448  0x00000174  __TEXT,__text  objc  -[SCTSearchManager init]  // -[SCTSearchManager ?]
0x00000001cf00d5bc  0x00000078  __TEXT,__text  func  TimeLogPrintDelta
0x00000001cf00d634  0x00000094  __TEXT,__text  func  shortcutBeginTrackingEventHandler
0x00000001cf00d6c8  0x00000128  __TEXT,__text  func  getSystemHelpMenu
0x00000001cf00d7f0  0x0000016c  __TEXT,__text  objc  -[SCTSearchManager installShortcutMenuHandlers:]  // -[SCTSearchManager ?]
0x00000001cf00d95c  0x00000138  __TEXT,__text  func  SCTKeyEventObserver
0x00000001cf00da94  0x000002c0  __TEXT,__text  func  SCTHelpMenuHandler
0x00000001cf00dd54  0x000002c0  __TEXT,__text  objc  -[SCTSearchManager installShortcutView]  // -[SCTSearchManager ]
0x00000001cf00e014  0x00000078  __TEXT,__text  objc  -[SCTSearchManager loadNib]  // -[SCTSearchManager ?]
0x00000001cf00e08c  0x00000148  __TEXT,__text  objc  -[SCTSearchManager awakeFromNib]  // -[SCTSearchManager ?]
0x00000001cf00e1d4  0x00000048  __TEXT,__text  func  SCTLocalizedString
0x00000001cf00e21c  0x00000044  __TEXT,__text  func  getSCTBundle
0x00000001cf00e260  0x0000026c  __TEXT,__text  objc  -[SCTSearchManager setupSearchView]  // -[SCTSearchManager ?]
0x00000001cf00e4cc  0x000003e0  __TEXT,__text  objc  -[SCTSearchManager setupEditFieldKeyBindings]  // -[SCTSearchManager ?]
0x00000001cf00e8ac  0x00000060  __TEXT,__text  objc  -[SCTSearchManager numberOfRowsInTableView:]  // -[SCTSearchManager ?]
0x00000001cf00e90c  0x00000064  __TEXT,__text  objc  -[SCTSearchManager hasNoResults]  // -[SCTSearchManager ]
0x00000001cf00e970  0x00000010  __TEXT,__text  objc  -[SCTSearchManager searchResultCount]  // -[SCTSearchManager ]
0x00000001cf00e980  0x0000015c  __TEXT,__text  objc  -[SCTSearchManager updateSearchView]  // -[SCTSearchManager ?]
0x00000001cf00eadc  0x000000c0  __TEXT,__text  func  showAppHelpMenu
0x00000001cf00eb9c  0x0000006c  __TEXT,__text  objc  -[SCTSearchManager updateGRLIndex]  // -[SCTSearchManager ]
0x00000001cf00ec08  0x00000070  __TEXT,__text  objc  -[SCTGRLIndex init]  // -[SCTGRLIndex ?]
0x00000001cf00ec78  0x000000f4  __TEXT,__text  objc  -[SCTGRLIndex indexMenuBarDynamically]  // -[SCTGRLIndex ?]
0x00000001cf00ed6c  0x0000010c  __TEXT,__text  objc  -[SCTGRLIndex indexMenuBar:]  // -[SCTGRLIndex ?]
0x00000001cf00ee78  0x00000080  __TEXT,__text  objc  +[SCTCarbonMenu closeShowcasedMenu:]  // +[SCTCarbonMenu ?]
0x00000001cf00eef8  0x000002ec  __TEXT,__text  objc  -[SCTGRLIndex indexCarbonMenu:withParentMenu:resultGRLs:isRootMenu:systemHelpMenu:withDepth:]  // -[SCTGRLIndex ?]
0x00000001cf00f1e4  0x00000130  __TEXT,__text  objc  -[SCTCarbonMenu initWithMenu:item:withParentMenu:]  // -[SCTCarbonMenu @]
0x00000001cf00f314  0x0000005c  __TEXT,__text  func  SCTNormalizeLinkedMenuItem
0x00000001cf00f370  0x00000090  __TEXT,__text  func  GetParentAndIndexOfMenu
0x00000001cf00f400  0x00000008  __TEXT,__text  objc  -[SCTCarbonMenu menuPath]  // -[SCTCarbonMenu ?]
0x00000001cf00f408  0x00000008  __TEXT,__text  objc  -[SCTGRL initWithResource:]  // -[SCTGRL ]
0x00000001cf00f410  0x00000094  __TEXT,__text  objc  -[SCTGRL initWithResource:withParent:]  // -[SCTGRL ?]
0x00000001cf00f4a4  0x000001e0  __TEXT,__text  objc  -[SCTGRL extractSearchableAttributesFromResource:]  // -[SCTGRL ?]
0x00000001cf00f684  0x00000170  __TEXT,__text  objc  -[SCTCarbonMenu menuTitlePath]  // -[SCTCarbonMenu ?]
0x00000001cf00f7f4  0x0000018c  __TEXT,__text  objc  -[SCTCarbonMenu validateMenuPath]  // -[SCTCarbonMenu ?]
0x00000001cf00f980  0x000000a8  __TEXT,__text  objc  -[NSString(SCTAdditions) SCTFixApplicationMenuString]  // -[?(SCTAdditions) ?]
0x00000001cf00fa28  0x00000038  __TEXT,__text  objc  -[SCTCarbonMenu leafItem]  // -[SCTCarbonMenu ?]
0x00000001cf00fa60  0x00000008  __TEXT,__text  objc  -[SCTGRL path]  // -[SCTGRL ?]
