//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/WebBookmarks.framework/Versions/A/WebBookmarks
// arch:    arm64e
// uuid:    1A90E504-C5E5-38A8-860D-91520613A376
// text:    0x000000027b9ff000
// count:   6477 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000027ba00c88  0x00000034  __TEXT,__text  sub  sub_27ba00c88
0x000000027ba00cbc  0x00000100  __TEXT,__text  sub  sub_27ba00cbc
0x000000027ba00dbc  0x00000088  __TEXT,__text  func  -[WBProfileWindow initWithWindowState:tabGroupManager:]
0x000000027ba00e44  0x000001dc  __TEXT,__text  func  -[WBProfileWindow initWithWindowState:tabGroupManager:preferredProfileIdentifier:]
0x000000027ba01020  0x00000050  __TEXT,__text  func  -[WBProfileWindow dealloc]
0x000000027ba01070  0x00000120  __TEXT,__text  func  -[WBProfileWindow setActiveProfileIdentifier:]
0x000000027ba01190  0x000000f8  __TEXT,__text  func  -[WBProfileWindow setActiveTabGroupUUID:]
0x000000027ba01288  0x00000070  __TEXT,__text  func  -[WBProfileWindow isInDefaultProfile]
0x000000027ba012f8  0x00000138  __TEXT,__text  func  -[WBProfileWindow willClose]
0x000000027ba01430  0x00000180  __TEXT,__text  func  -[WBProfileWindow setUnnamedTabGroupDisplayTitleProvider:]
0x000000027ba015b0  0x00000074  __TEXT,__text  func  __58-[WBProfileWindow setUnnamedTabGroupDisplayTitleProvider:]_block_invoke
0x000000027ba01624  0x0000003c  __TEXT,__text  func  __copy_helper_block_e8_32s40s
0x000000027ba01660  0x0000003c  __TEXT,__text  func  __destroy_helper_block_e8_32s40s
0x000000027ba0169c  0x00000060  __TEXT,__text  func  -[WBProfileWindow unnamedTabGroupForActiveProfile]
0x000000027ba016fc  0x000000b4  __TEXT,__text  func  -[WBProfileWindow existingUnnamedTabGroupForProfileWithIdentifier:]
0x000000027ba017b0  0x0000008c  __TEXT,__text  func  __67-[WBProfileWindow existingUnnamedTabGroupForProfileWithIdentifier:]_block_invoke
0x000000027ba0183c  0x00000008  __TEXT,__text  func  __copy_helper_block_e8_32s
0x000000027ba01844  0x00000008  __TEXT,__text  func  __destroy_helper_block_e8_32s
0x000000027ba0184c  0x00000290  __TEXT,__text  func  -[WBProfileWindow tabGroupManager:didRemoveTabGroupWithUUID:]
0x000000027ba01adc  0x00000044  __TEXT,__text  func  __61-[WBProfileWindow tabGroupManager:didRemoveTabGroupWithUUID:]_block_invoke
0x000000027ba01b20  0x000000ec  __TEXT,__text  func  -[WBProfileWindow tabGroupManager:didRemoveProfileWithIdentifier:]
0x000000027ba01c0c  0x00000154  __TEXT,__text  func  -[WBProfileWindow _attachLocalGroupToDefaultProfileIfNeeded]
0x000000027ba01d60  0x00000044  __TEXT,__text  func  __60-[WBProfileWindow _attachLocalGroupToDefaultProfileIfNeeded]_block_invoke
0x000000027ba01da4  0x00000010  __TEXT,__text  func  __copy_helper_block_e8_32r
0x000000027ba01db4  0x0000000c  __TEXT,__text  func  __destroy_helper_block_e8_32r
0x000000027ba01dc0  0x000000a0  __TEXT,__text  func  -[WBProfileWindow _attachUnnamedTabGroupToProfileWithIdentifier:]
0x000000027ba01e60  0x000000e4  __TEXT,__text  func  -[WBProfileWindow _displayTitleProviderForTabGroupWithUUID:]
0x000000027ba01f44  0x000000a8  __TEXT,__text  func  __60-[WBProfileWindow _displayTitleProviderForTabGroupWithUUID:]_block_invoke
0x000000027ba01fec  0x00000044  __TEXT,__text  func  __copy_helper_block_e8_32s40w
0x000000027ba02030  0x0000003c  __TEXT,__text  func  __destroy_helper_block_e8_32s40w
0x000000027ba0206c  0x000002c8  __TEXT,__text  func  -[WBProfileWindow _findOrCreateUnnamedTabGroupForProfile:]
0x000000027ba02334  0x00000090  __TEXT,__text  func  __58-[WBProfileWindow _findOrCreateUnnamedTabGroupForProfile:]_block_invoke
0x000000027ba023c4  0x00000010  __TEXT,__text  func  -[WBProfileWindow _isProfileActive:]
0x000000027ba023d4  0x000000a0  __TEXT,__text  func  -[WBProfileWindow _lastActiveTabGroupForProfile:]
0x000000027ba02474  0x00000194  __TEXT,__text  func  -[WBProfileWindow _selectPreferredProfileIfNeeded:]
0x000000027ba02608  0x00000008  __TEXT,__text  func  -[WBProfileWindow activeProfileIdentifier]
0x000000027ba02610  0x00000008  __TEXT,__text  func  -[WBProfileWindow activeTabGroupUUID]
0x000000027ba02618  0x00000008  __TEXT,__text  func  -[WBProfileWindow canSwitchProfiles]
0x000000027ba02620  0x00000008  __TEXT,__text  func  -[WBProfileWindow setCanSwitchProfiles:]
0x000000027ba02628  0x0000002c  __TEXT,__text  func  -[WBProfileWindow delegate]
0x000000027ba02654  0x0000000c  __TEXT,__text  func  -[WBProfileWindow setDelegate:]
0x000000027ba02660  0x00000008  __TEXT,__text  func  -[WBProfileWindow unnamedTabGroupDisplayTitleProvider]
0x000000027ba02668  0x00000070  __TEXT,__text  func  -[WBProfileWindow .cxx_destruct]
0x000000027ba026d8  0x00000014  __TEXT,__text  func  OUTLINED_FUNCTION_4  // aliases: OUTLINED_FUNCTION_3, OUTLINED_FUNCTION_5, OUTLINED_FUNCTION_0
0x000000027ba026ec  0x0000001c  __TEXT,__text  func  OUTLINED_FUNCTION_4  // aliases: OUTLINED_FUNCTION_2, OUTLINED_FUNCTION_1
0x000000027ba02708  0x000000d0  __TEXT,__text  func  -[WBChangeRecord initWithBookmarkCollection:bookmark:changeType:localRecordGeneration:]
0x000000027ba027d8  0x0000008c  __TEXT,__text  func  -[WBChangeRecord _changeTypeDescription]
0x000000027ba02864  0x00000228  __TEXT,__text  func  -[WBChangeRecord _changedAttributeDescription]
0x000000027ba02a8c  0x00000160  __TEXT,__text  func  -[WBChangeRecord description]
0x000000027ba02bec  0x00000008  __TEXT,__text  func  -[WBChangeRecord collection]
0x000000027ba02bf4  0x00000008  __TEXT,__text  func  -[WBChangeRecord bookmark]
0x000000027ba02bfc  0x00000008  __TEXT,__text  func  -[WBChangeRecord changeType]
0x000000027ba02c04  0x00000008  __TEXT,__text  func  -[WBChangeRecord localRecordGeneration]
0x000000027ba02c0c  0x00000044  __TEXT,__text  func  -[WBChangeRecord .cxx_destruct]
0x000000027ba02c50  0x00000220  __TEXT,__text  func  -[WBSettingsSyncEngineAccess _settingForValue:]
0x000000027ba02e70  0x0000000c  __TEXT,__text  func  -[WBSettingsSyncEngineAccess syncEnabled]
0x000000027ba02e7c  0x00000224  __TEXT,__text  func  -[WBSettingsSyncEngineAccess didReceiveRemoteCloudSettingsUpdateWithRecord:]
0x000000027ba030a0  0x000000d8  __TEXT,__text  func  -[WBSettingsSyncEngineAccess didDeleteRemoteRecordWithID:]
0x000000027ba03178  0x00000204  __TEXT,__text  func  __58-[WBSettingsSyncEngineAccess didDeleteRemoteRecordWithID:]_block_invoke
0x000000027ba0337c  0x00000078  __TEXT,__text  func  __58-[WBSettingsSyncEngineAccess didDeleteRemoteRecordWithID:]_block_invoke.4
0x000000027ba033f4  0x00000100  __TEXT,__text  func  -[WBSettingsSyncEngineAccess _updateStartPageBackgroundImageWithRecord:]
0x000000027ba034f4  0x00000260  __TEXT,__text  func  __72-[WBSettingsSyncEngineAccess _updateStartPageBackgroundImageWithRecord:]_block_invoke
0x000000027ba03754  0x00000078  __TEXT,__text  func  __72-[WBSettingsSyncEngineAccess _updateStartPageBackgroundImageWithRecord:]_block_invoke.11
0x000000027ba037cc  0x0000003c  __TEXT,__text  func  __copy_helper_block_ea8_32s40s
0x000000027ba03808  0x0000003c  __TEXT,__text  func  __destroy_helper_block_ea8_32s40s
0x000000027ba03844  0x00000004  __TEXT,__text  func  -[WBSettingsSyncEngineAccess _updateStartPageSectionVisibilityWithIdentifier:record:]
0x000000027ba03848  0x000002f8  __TEXT,__text  func  -[WBSettingsSyncEngineAccess _installMobileAssetIfApplicableWithURL:]
0x000000027ba03b40  0x00000004  __TEXT,__text  func  -[WBSettingsSyncEngineAccess _didUpdateStartPageBackgroundImageVisibilityWithRecord:]
0x000000027ba03b44  0x000001b8  __TEXT,__text  func  -[WBSettingsSyncEngineAccess _didUpdateIOSDefaultBrowserWithRecord:]
0x000000027ba03cfc  0x00000058  __TEXT,__text  func  -[WBSettingsSyncEngineAccess _perSitePreferencesStore]
0x000000027ba03d54  0x00000088  __TEXT,__text  func  __54-[WBSettingsSyncEngineAccess _perSitePreferencesStore]_block_invoke
0x000000027ba03ddc  0x00000074  __TEXT,__text  func  -[WBSettingsSyncEngineAccess _isKnownPerSiteSetting:]
0x000000027ba03e50  0x000000fc  __TEXT,__text  func  __53-[WBSettingsSyncEngineAccess _isKnownPerSiteSetting:]_block_invoke
0x000000027ba03f4c  0x00000298  __TEXT,__text  func  -[WBSettingsSyncEngineAccess _updatePerSiteSettingsWithRecord:]
0x000000027ba041e4  0x000000c0  __TEXT,__text  func  -[WBSettingsSyncEngineAccess _attemptUpdatingSavingPerSiteSettingsWithRecord:]
0x000000027ba042a4  0x000001fc  __TEXT,__text  func  __78-[WBSettingsSyncEngineAccess _attemptUpdatingSavingPerSiteSettingsWithRecord:]_block_invoke
0x000000027ba044a0  0x0000014c  __TEXT,__text  func  __78-[WBSettingsSyncEngineAccess _attemptUpdatingSavingPerSiteSettingsWithRecord:]_block_invoke.29
0x000000027ba045ec  0x00000008  __TEXT,__text  func  __copy_helper_block_ea8_32s
0x000000027ba045f4  0x00000008  __TEXT,__text  func  __destroy_helper_block_ea8_32s
0x000000027ba045fc  0x0000000c  __TEXT,__text  func  __78-[WBSettingsSyncEngineAccess _attemptUpdatingSavingPerSiteSettingsWithRecord:]_block_invoke.32
0x000000027ba04608  0x00000080  __TEXT,__text  func  -[WBSettingsSyncEngineAccess _deviceClass]
0x000000027ba04688  0x00000364  __TEXT,__text  func  -[WBSettingsSyncEngineAccess _updatePerSiteSettingsWithRecord:completionHandler:]
0x000000027ba049ec  0x00000010  __TEXT,__text  func  __81-[WBSettingsSyncEngineAccess _updatePerSiteSettingsWithRecord:completionHandler:]_block_invoke
0x000000027ba049fc  0x00000010  __TEXT,__text  func  __copy_helper_block_ea8_32b
0x000000027ba04a0c  0x00000164  __TEXT,__text  func  -[WBSettingsSyncEngineAccess _updateStartPageCloudTabsConsent:]
0x000000027ba04b70  0x0000000c  __TEXT,__text  func  -[WBSettingsSyncEngineAccess syncSettingsUpDictionary]
0x000000027ba04b7c  0x00000008  __TEXT,__text  func  -[WBSettingsSyncEngineAccess backgroundImageExists]
0x000000027ba04b84  0x00000008  __TEXT,__text  func  -[WBSettingsSyncEngineAccess backgroundImageAppearanceIsLight]
0x000000027ba04b8c  0x00000008  __TEXT,__text  func  -[WBSettingsSyncEngineAccess _isShowBackgroundImageEnabled]
0x000000027ba04b94  0x00000078  __TEXT,__text  func  -[WBSettingsSyncEngineAccess deleteBackgroundImageDirectory]
0x000000027ba04c0c  0x000002c0  __TEXT,__text  func  __60-[WBSettingsSyncEngineAccess deleteBackgroundImageDirectory]_block_invoke
0x000000027ba04ecc  0x00000078  __TEXT,__text  func  __60-[WBSettingsSyncEngineAccess deleteBackgroundImageDirectory]_block_invoke.51
0x000000027ba04f44  0x0000001c  __TEXT,__text  func  OUTLINED_FUNCTION_1
0x000000027ba04f60  0x00000014  __TEXT,__text  func  OUTLINED_FUNCTION_0  // aliases: OUTLINED_FUNCTION_1, OUTLINED_FUNCTION_2
0x000000027ba04f74  0x0000016c  __TEXT,__text  func  -[WebBookmarkCloudKitSyncCollection dealloc]
0x000000027ba050e0  0x0000016c  __TEXT,__text  func  -[WebBookmarkProductionSafariCloudKitSyncTabCollection dealloc]
0x000000027ba0524c  0x0000016c  __TEXT,__text  func  -[WebBookmarkSafariAutomationCloudKitSyncTabCollection dealloc]
0x000000027ba053b8  0x0000016c  __TEXT,__text  func  -[WebBookmarkSafariTechnologyPreviewCloudKitSyncTabCollection dealloc]
0x000000027ba05524  0x000000b8  __TEXT,__text  func  -[BABookmarkItem initWithBookmarkCollection:bookmark:]
0x000000027ba055dc  0x000000e0  __TEXT,__text  func  -[BABookmarkItem description]
0x000000027ba056bc  0x00000008  __TEXT,__text  func  -[BABookmarkItem collection]
0x000000027ba056c4  0x00000008  __TEXT,__text  func  -[BABookmarkItem bookmark]
0x000000027ba056cc  0x00000044  __TEXT,__text  func  -[BABookmarkItem setBookmark:]
0x000000027ba05710  0x00000044  __TEXT,__text  func  -[BABookmarkItem .cxx_destruct]
0x000000027ba05754  0x00000008  __TEXT,__text  func  -[WBBookmarkDBAccess initWithCollectionType:]
0x000000027ba0575c  0x00000070  __TEXT,__text  func  -[WBBookmarkDBAccess initWithCollectionType:storeOwner:]
0x000000027ba057cc  0x000000b8  __TEXT,__text  func  -[WBBookmarkDBAccess description]
0x000000027ba05884  0x000003a4  __TEXT,__text  func  -[WBBookmarkDBAccess createDatabase]
0x000000027ba05c28  0x00000124  __TEXT,__text  func  -[WBBookmarkDBAccess openDatabase:]
0x000000027ba05d4c  0x00000140  __TEXT,__text  func  -[WBBookmarkDBAccess saveDatabase:]
0x000000027ba05e8c  0x000001a0  __TEXT,__text  func  -[WBBookmarkDBAccess closeDatabase:shouldSave:]
0x000000027ba0602c  0x00000198  __TEXT,__text  func  -[WBBookmarkDBAccess copySyncDataWithDatabase:]
0x000000027ba061c4  0x00000180  __TEXT,__text  func  -[WBBookmarkDBAccess setSyncData:database:]
0x000000027ba06344  0x00000108  __TEXT,__text  func  -[WBBookmarkDBAccess clearAllSyncDataWithDatabase:]
0x000000027ba0644c  0x00000184  __TEXT,__text  func  -[WBBookmarkDBAccess copyChangesWithDatabase:changeToken:]
0x000000027ba065d0  0x00000184  __TEXT,__text  func  -[WBBookmarkDBAccess clearChangesWithChangeToken:database:]
0x000000027ba06754  0x00000354  __TEXT,__text  func  -[WBBookmarkDBAccess removeItemWithServerId:database:]
0x000000027ba06aa8  0x00000100  __TEXT,__text  func  -[WBBookmarkDBAccess generateChangesForAllRecordsWithDatabase:]
0x000000027ba06ba8  0x00000008  __TEXT,__text  func  -[WBBookmarkDBAccess localIDsOfInterestForDiagnosticsWithDatabase:]
0x000000027ba06bb0  0x0000017c  __TEXT,__text  func  -[WBBookmarkDBAccess copyServerIdWithItem:]
0x000000027ba06d2c  0x000001cc  __TEXT,__text  func  -[WBBookmarkDBAccess setServerId:item:]
0x000000027ba06ef8  0x000001b8  __TEXT,__text  func  -[WBBookmarkDBAccess copyParentServerIdWithItem:]
0x000000027ba070b0  0x00000150  __TEXT,__text  func  -[WBBookmarkDBAccess copySyncKeyWithItem:]
0x000000027ba07200  0x00000180  __TEXT,__text  func  -[WBBookmarkDBAccess setSyncKey:item:]
0x000000027ba07380  0x000001b4  __TEXT,__text  func  -[WBBookmarkDBAccess copySyncDataWithItem:]
0x000000027ba07534  0x000001d4  __TEXT,__text  func  -[WBBookmarkDBAccess setSyncData:item:]
0x000000027ba07708  0x00000118  __TEXT,__text  func  -[WBBookmarkDBAccess changeTypeForChange:]
0x000000027ba07820  0x000001ec  __TEXT,__text  func  -[WBBookmarkDBAccess copyChangedItemWithChange:]
0x000000027ba07a0c  0x0000016c  __TEXT,__text  func  -[WBBookmarkDBAccess copyServerIdWithChange:]
