//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-B7C5B4B8-77DD-4B91-9883-FAC9B827A9D5/System/Library/PrivateFrameworks/SpanMatcher.framework/Versions/A/SpanMatcher
// arch:    arm64e
// uuid:    5F311A8C-A706-3D82-B5AD-0EA44114470D
// text:    0x00000001d66a2000
// count:   277 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000001d66a2e70  0x000000ec  __TEXT,__text  sub  sub_1d66a2e70
0x00000001d66a2f5c  0x00000068  __TEXT,__text  objc  -[CTNFA init]  // -[CTNFA ?]
0x00000001d66a2fc4  0x00000008  __TEXT,__text  objc  -[CTNFA startState]  // -[CTNFA ?]
0x00000001d66a2fcc  0x00000048  __TEXT,__text  objc  -[CTNFA setStartState:]  // -[CTNFA ?]
0x00000001d66a3014  0x00000048  __TEXT,__text  objc  -[CTNFA addFinalState:]  // -[CTNFA ?]
0x00000001d66a305c  0x00000044  __TEXT,__text  objc  -[CTNFA isFinalState:]  // -[CTNFA ?]
0x00000001d66a30a0  0x000000b0  __TEXT,__text  objc  -[CTNFA addEdge:fromState:toState:]  // -[CTNFA ?]
0x00000001d66a3150  0x00000198  __TEXT,__text  objc  -[CTNFA followingStatesFrom:withSymbol:]  // -[CTNFA ?]
0x00000001d66a32e8  0x0000005c  __TEXT,__text  objc  -[CTNFA edgesFromState:]  // -[CTNFA Re]
0x00000001d66a3344  0x00000318  __TEXT,__text  objc  -[CTNFA epsilonStates:]  // -[CTNFA ?]
0x00000001d66a365c  0x000002b8  __TEXT,__text  objc  -[CTNFA description]  // -[CTNFA ?]
0x00000001d66a3914  0x00000094  __TEXT,__text  objc  -[CTNFA _CTaddState:]  // -[CTNFA ?]
0x00000001d66a39a8  0x00000044  __TEXT,__text  objc  -[CTNFA .cxx_destruct]  // -[CTNFA ?]
0x00000001d66a39ec  0x00000050  __TEXT,__text  objc  -[CTIntTuple initWithIndex:andDistance:]  // -[CTIntTuple ?]
0x00000001d66a3a3c  0x00000008  __TEXT,__text  objc  -[CTIntTuple index]  // -[CTIntTuple ?]
0x00000001d66a3a44  0x00000008  __TEXT,__text  objc  -[CTIntTuple distance]  // -[CTIntTuple b]
0x00000001d66a3a4c  0x000000b4  __TEXT,__text  objc  -[CTIntTuple isEqual:]  // -[CTIntTuple ?]
0x00000001d66a3b00  0x0000003c  __TEXT,__text  objc  -[CTIntTuple hash]  // -[CTIntTuple  ]
0x00000001d66a3b3c  0x0000006c  __TEXT,__text  objc  -[CTIntTuple copyWithZone:]  // -[CTIntTuple ?]
0x00000001d66a3ba8  0x0000003c  __TEXT,__text  objc  -[CTIntTuple description]  // -[CTIntTuple ?]
0x00000001d66a3be4  0x00000094  __TEXT,__text  objc  -[NSMetaphone init]  // -[NSMetaphone ?]
0x00000001d66a3c78  0x00000058  __TEXT,__text  objc  -[NSMetaphone reset]  // -[NSMetaphone ?]
0x00000001d66a3cd0  0x00000064  __TEXT,__text  objc  -[NSMetaphone _append:]  // -[NSMetaphone ?]
0x00000001d66a3d34  0x00000068  __TEXT,__text  objc  -[NSMetaphone _append:alt:]  // -[NSMetaphone ?]
0x00000001d66a3d9c  0x00001888  __TEXT,__text  objc  -[NSMetaphone _translateWord:]  // -[NSMetaphone ?]
0x00000001d66a5624  0x00000158  __TEXT,__text  func  ssa
0x00000001d66a577c  0x0000008c  __TEXT,__text  func  substring
0x00000001d66a5808  0x0000005c  __TEXT,__text  func  nth
0x00000001d66a5864  0x0000009c  __TEXT,__text  func  _slavoGermanic
0x00000001d66a5900  0x000000f8  __TEXT,__text  objc  -[NSMetaphone translate:]  // -[NSMetaphone ?]
0x00000001d66a59f8  0x00000070  __TEXT,__text  func  __25-[NSMetaphone translate:]_block_invoke
0x00000001d66a5a68  0x0000003c  __TEXT,__text  func  __copy_helper_block_e8_32s40s
0x00000001d66a5aa4  0x0000003c  __TEXT,__text  func  __destroy_helper_block_e8_32s40s
