//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/usr/lib/system/libsystem_c.dylib
// arch:    arm64e
// uuid:    694B7881-1BF3-3D0F-8F19-B50AE4E8EF8A
// text:    0x0000000180380000
// count:   1971 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x0000000180380eb8  0x00000060  __TEXT,__text  func  getenv
0x0000000180380f18  0x0000000c  __TEXT,__text  func  _NSGetEnviron
0x0000000180380f24  0x000000ac  __TEXT,__text  func  __findenv_locked
0x0000000180380fd0  0x0000000c  __TEXT,__text  func  _NSGetMachExecuteHeader
0x0000000180380fdc  0x000001ac  __TEXT,__text  func  clock_gettime_nsec_np
0x0000000180381188  0x0000004c  __TEXT,__text  func  arc4random_buf
0x00000001803811d4  0x00000080  __TEXT,__text  func  arc4_init
0x0000000180381254  0x00000064  __TEXT,__text  func  memset_s
0x00000001803812b8  0x00000010  __TEXT,__text  func  bcopy
0x00000001803812c8  0x00000024  __TEXT,__text  func  strtoll
0x00000001803812ec  0x0000026c  __TEXT,__text  func  strtoll_l
0x0000000180381558  0x00000060  __TEXT,__text  func  strdup
0x00000001803815b8  0x0000009c  __TEXT,__text  func  strnstr
0x0000000180381654  0x00000028  __TEXT,__text  func  strrchr
0x000000018038167c  0x00000038  __TEXT,__text  func  vasprintf
0x00000001803816b4  0x00000394  __TEXT,__text  func  __v2printf
0x0000000180381a48  0x00002e94  __TEXT,__text  func  __vfprintf
0x00000001803848dc  0x0000016c  __TEXT,__text  sub  sub_1803848dc
0x0000000180384a48  0x00000154  __TEXT,__text  func  localeconv_l
0x0000000180384b9c  0x00000020  __TEXT,__text  func  __get_current_monetary_locale
0x0000000180384bbc  0x00000020  __TEXT,__text  func  __get_current_numeric_locale
0x0000000180384bdc  0x000003a4  __TEXT,__text  func  __sfvwrite
0x0000000180384f80  0x0000003c  __TEXT,__text  func  __snprintf_chk
0x0000000180384fbc  0x0000003c  __TEXT,__text  func  vsnprintf
0x0000000180384ff8  0x00000124  __TEXT,__text  func  __ultoa
0x000000018038511c  0x00000124  __TEXT,__text  func  __ultoa
0x0000000180385240  0x000000c0  __TEXT,__text  func  setenv
0x0000000180385300  0x00000090  __TEXT,__text  func  _owned_ptr_alloc
0x0000000180385390  0x000003a8  __TEXT,__text  func  __setenv_locked
0x0000000180385738  0x00000094  __TEXT,__text  func  _owned_ptr_search
0x00000001803857cc  0x000000ac  __TEXT,__text  func  _owned_ptr_add
0x0000000180385878  0x0000000c  __TEXT,__text  func  _NSGetProgname
0x0000000180385884  0x0000001c  __TEXT,__text  func  uuid_copy
0x00000001803858a0  0x00000060  __TEXT,__text  func  __strlcpy_chk
0x0000000180385900  0x00000044  __TEXT,__text  func  __chk_overlap
0x0000000180385944  0x000001d4  __TEXT,__text  func  sysctl
0x0000000180385b18  0x0000004c  __TEXT,__text  sub  sub_180385b18
0x0000000180385b64  0x00000028  __TEXT,__text  func  __memcpy_chk
0x0000000180385b8c  0x000000d0  __TEXT,__text  func  sysctlbyname
0x0000000180385c5c  0x00000090  __TEXT,__text  func  unsetenv
0x0000000180385cec  0x000000f0  __TEXT,__text  func  __unsetenv_locked
0x0000000180385ddc  0x0000035c  __TEXT,__text  func  confstr
0x0000000180386138  0x0000008c  __TEXT,__text  sub  sub_180386138
0x00000001803861c4  0x00000090  __TEXT,__text  func  __strcat_chk
0x0000000180386254  0x00000034  __TEXT,__text  func  __cxa_atexit
0x0000000180386288  0x00000120  __TEXT,__text  func  atexit_register
0x00000001803863a8  0x00000074  __TEXT,__text  func  mbtowc_l
0x000000018038641c  0x0000026c  __TEXT,__text  func  strtol_l
0x0000000180386688  0x0000000c  __TEXT,__text  func  _NSGetArgv
0x0000000180386694  0x0000000c  __TEXT,__text  func  _NSGetArgc
0x00000001803866a0  0x00000028  __TEXT,__text  func  __memmove_chk
0x00000001803866c8  0x00000218  __TEXT,__text  func  __opendir_common
0x00000001803868e0  0x00000028  __TEXT,__text  func  closedir
0x0000000180386908  0x00000044  __TEXT,__text  func  _reclaim_telldir
0x000000018038694c  0x0000012c  __TEXT,__text  func  strncasecmp_l
0x0000000180386a78  0x00000038  __TEXT,__text  func  strtod_l
0x0000000180386ab0  0x00000024  __TEXT,__text  func  strcasecmp
0x0000000180386ad4  0x00000108  __TEXT,__text  func  strcasecmp_l
0x0000000180386bdc  0x000000a0  __TEXT,__text  func  __strncat_chk
0x0000000180386c7c  0x00000008  __TEXT,__text  func  uuid_clear
0x0000000180386c84  0x00000084  __TEXT,__text  func  bsearch
0x0000000180386d08  0x00000040  __TEXT,__text  func  __tolower
0x0000000180386d48  0x00000040  __TEXT,__text  func  __toupper
0x0000000180386d88  0x000000e8  __TEXT,__text  func  gettimeofday
0x0000000180386e70  0x00000064  __TEXT,__text  func  localtime_r
0x0000000180386ed4  0x000002d4  __TEXT,__text  func  _st_tzset_basic
0x00000001803871a8  0x000001ec  __TEXT,__text  func  tzsetwall_basic
0x0000000180387394  0x0000004c  __TEXT,__text  func  notify_check_tz
0x00000001803873e0  0x00000910  __TEXT,__text  func  tzload
0x0000000180387cf0  0x0000048c  __TEXT,__text  func  tzparse
0x000000018038817c  0x000000a8  __TEXT,__text  func  getzname
0x0000000180388224  0x00000054  __TEXT,__text  func  getoffset
0x0000000180388278  0x00000130  __TEXT,__text  func  getsecs
0x00000001803883a8  0x00000054  __TEXT,__text  func  strcat
0x00000001803883fc  0x000000ac  __TEXT,__text  func  typesequiv
0x00000001803884a8  0x00000208  __TEXT,__text  func  getrule
0x00000001803886b0  0x0000022c  __TEXT,__text  func  transtime
0x00000001803888dc  0x00000180  __TEXT,__text  func  notify_register_tz
0x0000000180388a5c  0x00000228  __TEXT,__text  func  settzname
0x0000000180388c84  0x0000000c  __TEXT,__text  func  _st_set_timezone
0x0000000180388c90  0x00000250  __TEXT,__text  func  _st_localsub
0x0000000180388ee0  0x0000048c  __TEXT,__text  func  timesub
0x000000018038936c  0x00000024  __TEXT,__text  func  strtol
0x0000000180389390  0x000003ec  __TEXT,__text  func  setlocale
0x000000018038977c  0x000000d8  __TEXT,__text  func  __strlcat_chk
0x0000000180389854  0x0000002c  __TEXT,__text  func  sscanf_l
0x0000000180389880  0x00000194  __TEXT,__text  func  vsscanf_l
0x0000000180389a14  0x00001a00  __TEXT,__text  func  __svfscanf_l
0x000000018038b414  0x0000015c  __TEXT,__text  sub  sub_18038b414
0x000000018038b570  0x0000002c  __TEXT,__text  sub  sub_18038b570
0x000000018038b59c  0x0000026c  __TEXT,__text  func  strtoimax_l
0x000000018038b808  0x0000004c  __TEXT,__text  func  __srefill
0x000000018038b854  0x0000014c  __TEXT,__text  func  __srefill0
0x000000018038b9a0  0x00000080  __TEXT,__text  func  __sinit
0x000000018038ba20  0x0000038c  __TEXT,__text  func  sysconf
0x000000018038bdac  0x00000320  __TEXT,__text  sub  sub_18038bdac
0x000000018038c0cc  0x00000070  __TEXT,__text  func  __srefill1
0x000000018038c13c  0x0000006c  __TEXT,__text  func  _sread
0x000000018038c1a8  0x00000008  __TEXT,__text  func  eofread
0x000000018038c1b0  0x00000008  __TEXT,__text  func  eofread
0x000000018038c1b8  0x00000288  __TEXT,__text  func  __fread
0x000000018038c440  0x0000002c  __TEXT,__text  func  snprintf_l
0x000000018038c46c  0x00000020  __TEXT,__text  func  vsnprintf_l
0x000000018038c48c  0x00000008  __TEXT,__text  func  tzset
0x000000018038c494  0x00000050  __TEXT,__text  func  snprintf
0x000000018038c4e4  0x000000bc  __TEXT,__text  func  uuid_compare
0x000000018038c5a0  0x00000050  __TEXT,__text  func  uuid_unpack
