//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/SiriAudioInternal.framework/Versions/A/SiriAudioInternal
// arch:    arm64e
// uuid:    16A4DF62-9F55-3CAC-9D18-9FF2D863B565
// text:    0x00000002684f5000
// count:   884 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000002684f74e8  0x00000028  __TEXT,__text  cxx  __Z23SAHWorkaroundInitializev  // SAHWorkaroundInitialize()
0x00000002684f7510  0x00000008  __TEXT,__text  sub  sub_2684f7510
0x00000002684f7518  0x00000008  __TEXT,__text  sub  sub_2684f7518
0x00000002684f7520  0x00000008  __TEXT,__text  sub  sub_2684f7520
0x00000002684f7528  0x0000000c  __TEXT,__text  sub  sub_2684f7528
0x00000002684f7534  0x00000008  __TEXT,__text  sub  sub_2684f7534
0x00000002684f753c  0x0000000c  __TEXT,__text  sub  sub_2684f753c
0x00000002684f7548  0x00000008  __TEXT,__text  sub  sub_2684f7548
0x00000002684f7550  0x00000080  __TEXT,__text  sub  sub_2684f7550
0x00000002684f75d0  0x00000014  __TEXT,__text  sub  sub_2684f75d0
0x00000002684f75e4  0x00000014  __TEXT,__text  sub  sub_2684f75e4
0x00000002684f75f8  0x00000014  __TEXT,__text  sub  sub_2684f75f8
0x00000002684f760c  0x00000048  __TEXT,__text  sub  sub_2684f760c
0x00000002684f7654  0x0000002c  __TEXT,__text  sub  sub_2684f7654
0x00000002684f7680  0x00000044  __TEXT,__text  sub  sub_2684f7680
0x00000002684f76c4  0x00000014  __TEXT,__text  sub  sub_2684f76c4
0x00000002684f76d8  0x00000010  __TEXT,__text  sub  sub_2684f76d8
0x00000002684f76e8  0x0000000c  __TEXT,__text  sub  sub_2684f76e8
0x00000002684f76f4  0x00000004  __TEXT,__text  sub  sub_2684f76f4
0x00000002684f76f8  0x00000058  __TEXT,__text  sub  sub_2684f76f8
0x00000002684f7750  0x0000000c  __TEXT,__text  sub  sub_2684f7750
0x00000002684f775c  0x00000014  __TEXT,__text  sub  sub_2684f775c
0x00000002684f7770  0x0000004c  __TEXT,__text  sub  sub_2684f7770
0x00000002684f77bc  0x00000004  __TEXT,__text  sub  sub_2684f77bc
0x00000002684f77c0  0x00000004  __TEXT,__text  sub  sub_2684f77c0
0x00000002684f77c4  0x00000004  __TEXT,__text  sub  sub_2684f77c4
0x00000002684f77c8  0x00000524  __TEXT,__text  sub  sub_2684f77c8
0x00000002684f7cec  0x000001f4  __TEXT,__text  sub  sub_2684f7cec
0x00000002684f7ee0  0x00000058  __TEXT,__text  sub  sub_2684f7ee0
0x00000002684f7f38  0x00000010  __TEXT,__text  sub  sub_2684f7f38
0x00000002684f7f48  0x00000024  __TEXT,__text  sub  sub_2684f7f48
