//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/SystemStatusServer.framework/Versions/A/SystemStatusServer
// arch:    arm64e
// uuid:    46C63D94-D5BA-35A6-BD29-A0DE5C02EE02
// text:    0x0000000271ed1000
// count:   656 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x0000000271ed2000  0x00000090  __TEXT,__text  func  -[STReferenceCountedCache init]
0x0000000271ed2090  0x0000000c  __TEXT,__text  func  -[STReferenceCountedCache cacheObject:forKey:]
0x0000000271ed209c  0x0000000c  __TEXT,__text  func  -[STReferenceCountedCache cachedObjectForKey:]
0x0000000271ed20a8  0x00000084  __TEXT,__text  func  -[STReferenceCountedCache clearObjectForKey:]
0x0000000271ed212c  0x000000c8  __TEXT,__text  func  -[STReferenceCountedCache incrementReferenceCountForKey:]
0x0000000271ed21f4  0x00000050  __TEXT,__text  func  -[STReferenceCountedCache _referenceCountForKey:]
0x0000000271ed2244  0x00000208  __TEXT,__text  func  -[STReferenceCountedCache decrementReferenceCountForKey:]
0x0000000271ed244c  0x00000044  __TEXT,__text  func  -[STReferenceCountedCache .cxx_destruct]
0x0000000271ed2490  0x00000078  __TEXT,__text  func  -[STMediaStatusDomainDisplayNameTransformer initWithEntityResolver:]
0x0000000271ed2508  0x000004e0  __TEXT,__text  func  -[STMediaStatusDomainDisplayNameTransformer transformedDataForData:domain:]
0x0000000271ed29e8  0x0000005c  __TEXT,__text  func  __75-[STMediaStatusDomainDisplayNameTransformer transformedDataForData:domain:]_block_invoke
0x0000000271ed2a44  0x00000008  __TEXT,__text  func  __75-[STMediaStatusDomainDisplayNameTransformer transformedDataForData:domain:]_block_invoke_2
0x0000000271ed2a4c  0x00000008  __TEXT,__text  func  __75-[STMediaStatusDomainDisplayNameTransformer transformedDataForData:domain:]_block_invoke_3
0x0000000271ed2a54  0x0000005c  __TEXT,__text  func  __75-[STMediaStatusDomainDisplayNameTransformer transformedDataForData:domain:]_block_invoke_4
0x0000000271ed2ab0  0x0000005c  __TEXT,__text  func  __75-[STMediaStatusDomainDisplayNameTransformer transformedDataForData:domain:]_block_invoke_5
0x0000000271ed2b0c  0x0000013c  __TEXT,__text  func  __75-[STMediaStatusDomainDisplayNameTransformer transformedDataForData:domain:]_block_invoke_6
0x0000000271ed2c48  0x00000008  __TEXT,__text  func  __copy_helper_block_e8_32s
0x0000000271ed2c50  0x00000008  __TEXT,__text  func  __destroy_helper_block_e8_32s
0x0000000271ed2c58  0x000000dc  __TEXT,__text  func  __75-[STMediaStatusDomainDisplayNameTransformer transformedDataForData:domain:]_block_invoke.14
