//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-B7C5B4B8-77DD-4B91-9883-FAC9B827A9D5/usr/lib/libnfrestore.dylib
// arch:    arm64e
// uuid:    80656765-3F02-31A3-90E6-EF350745A136
// text:    0x00000001c2301000
// count:   37 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000001c2301928  0x00000010  __TEXT,__text  func  NfRestoreSEOpen
0x00000001c2301938  0x00000010  __TEXT,__text  func  NfRestoreSEOpenWithError
0x00000001c2301948  0x00000524  __TEXT,__text  sub  sub_1c2301948
0x00000001c2301e6c  0x00000014  __TEXT,__text  func  NfRestoreOpenSEWithOptions
0x00000001c2301e80  0x00000064  __TEXT,__text  func  NfRestoreSEClose
0x00000001c2301ee4  0x00000018  __TEXT,__text  func  NfRestoreSETransceive
0x00000001c2301efc  0x00000270  __TEXT,__text  func  NfRestoreSETransceiveToOS
0x00000001c230216c  0x0000000c  __TEXT,__text  func  NfRestoreSEList
0x00000001c2302178  0x00000b88  __TEXT,__text  func  NfRestoreSEEnumerate
0x00000001c2302d00  0x00000040  __TEXT,__text  sub  sub_1c2302d00
0x00000001c2302d40  0x0000002c  __TEXT,__text  func  NfRestoreOpenWithSE
0x00000001c2302d6c  0x00000028  __TEXT,__text  func  NfRestoreOpenWithSEAndResult
0x00000001c2302d94  0x00000008  __TEXT,__text  func  NfRestoreToggleDwnldReq
0x00000001c2302d9c  0x00000048  __TEXT,__text  func  NfRestoreToggleSEPower
0x00000001c2302de4  0x000000f4  __TEXT,__text  func  NfRestoreInvalidateProhibitTimer
0x00000001c2302ed8  0x0000000c  __TEXT,__text  func  NfRestoreDumpUART
0x00000001c2302ee4  0x00000240  __TEXT,__text  sub  sub_1c2302ee4
0x00000001c2303124  0x000000a4  __TEXT,__text  sub  sub_1c2303124
0x00000001c23031c8  0x00000150  __TEXT,__text  sub  sub_1c23031c8
0x00000001c2303318  0x0000169c  __TEXT,__text  func  NfRestoreReturnError
0x00000001c23049b4  0x000001e8  __TEXT,__text  func  NfRestoreCopyUniqueFDRKey
0x00000001c2304b9c  0x00001a68  __TEXT,__text  sub  sub_1c2304b9c
0x00000001c2306604  0x0000000c  __TEXT,__text  func  NfRestore
0x00000001c2306610  0x000000a8  __TEXT,__text  sub  sub_1c2306610
0x00000001c23066b8  0x0000092c  __TEXT,__text  sub  sub_1c23066b8
0x00000001c2306fe4  0x00000340  __TEXT,__text  sub  sub_1c2306fe4
0x00000001c2307324  0x00000b7c  __TEXT,__text  sub  sub_1c2307324
0x00000001c2307ea0  0x00000d20  __TEXT,__text  sub  sub_1c2307ea0
0x00000001c2308bc0  0x00000788  __TEXT,__text  sub  sub_1c2308bc0
0x00000001c2309348  0x000008a4  __TEXT,__text  func  NfRestoreBundleCreate
0x00000001c2309bec  0x00000550  __TEXT,__text  sub  sub_1c2309bec
0x00000001c230a13c  0x0000009c  __TEXT,__text  sub  sub_1c230a13c
0x00000001c230a1d8  0x000000f8  __TEXT,__text  sub  sub_1c230a1d8
0x00000001c230a2d0  0x00000868  __TEXT,__text  sub  sub_1c230a2d0
0x00000001c230ab38  0x000001dc  __TEXT,__text  sub  sub_1c230ab38
0x00000001c230ad14  0x000001a4  __TEXT,__text  sub  sub_1c230ad14
0x00000001c230aeb8  0x00000000  __TEXT,__text  sub  sub_1c230aeb8
