//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/PromotedContentSupport.framework/Versions/A/PromotedContentSupport
// arch:    arm64e
// uuid:    7AEAB32C-AE1F-3084-9A77-F7C079DC67F7
// text:    0x00000001e1042000
// count:   103 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000001e1042f50  0x000000b0  __TEXT,__text  objc  -[PCStatusConditionRateLimitedObject ?]
0x00000001e1043000  0x00000008  __TEXT,__text  objc  -[PCStatusConditionRateLimitedObject ?]
0x00000001e1043008  0x00000008  __TEXT,__text  objc  -[PCStatusConditionRateLimitedObject ?]
0x00000001e1043010  0x00000008  __TEXT,__text  objc  -[PCStatusConditionRateLimitedObject hasVersion]
0x00000001e1043018  0x00000044  __TEXT,__text  objc  -[PCStatusConditionRateLimitedObject ?]
0x00000001e104305c  0x000001f8  __TEXT,__text  objc  +[PCConfiguration ]
0x00000001e1043254  0x000000d4  __TEXT,__text  sub  sub_1e1043254
0x00000001e1043328  0x00000010  __TEXT,__text  sub  sub_1e1043328
0x00000001e1043338  0x00000008  __TEXT,__text  sub  sub_1e1043338
0x00000001e1043340  0x00000018  __TEXT,__text  objc  +[PCRuntimeParameters ?]
0x00000001e1043358  0x0000000c  __TEXT,__text  objc  +[PCRuntimeParameters ]
0x00000001e1043364  0x00000004  __TEXT,__text  objc  +[PCRuntimeParameters ?]
0x00000001e1043368  0x0000006c  __TEXT,__text  sub  sub_1e1043368
0x00000001e10433d4  0x00000268  __TEXT,__text  objc  +[PCRuntimeParameters ?]
0x00000001e104363c  0x000000d0  __TEXT,__text  objc  +[PCStatusConditions ?]
0x00000001e104370c  0x000000d0  __TEXT,__text  objc  +[PCStatusConditions ?]
0x00000001e10437dc  0x000000f0  __TEXT,__text  objc  +[PCStatusConditions ?]
0x00000001e10438cc  0x00000038  __TEXT,__text  objc  -[PCSupportRequester ?]
0x00000001e1043904  0x0000008c  __TEXT,__text  objc  -[PCSupportRequester ]
0x00000001e1043990  0x00000134  __TEXT,__text  objc  -[PCSupportRequester ?]
