//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/ContactsPersistence.framework/Versions/A/ContactsPersistence
// arch:    arm64e
// uuid:    AAF71D57-A9CB-3009-838C-F45AE7E772AB
// text:    0x00000001994ab000
// count:   3911 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x00000001994ac9f0  0x0000008c  __TEXT,__text  objc  -[CNCDPersistenceStack initWithBackendProvider:]  // -[CNCDPersistenceStack ?]
0x00000001994aca7c  0x00000008  __TEXT,__text  objc  -[CNCDPersistenceStack setNotificationSource:]  // -[CNCDPersistenceStack ?]
0x00000001994aca84  0x00000134  __TEXT,__text  func  +[CNCDPersistenceStack persistenceStackWithAccountCollection:]
0x00000001994acbb8  0x00000058  __TEXT,__text  func  +[CNCDPersistenceStack defaultAccountCollection]
0x00000001994acc10  0x00000078  __TEXT,__text  func  __48+[CNCDPersistenceStack defaultAccountCollection]_block_invoke
0x00000001994acc88  0x000000a8  __TEXT,__text  func  +[CNCDPersistenceStack defaultContactsStoreDirectoryURL]
0x00000001994acd30  0x00000128  __TEXT,__text  objc  -[CNACAccountCollection initWithBaseURL:]  // -[CNACAccountCollection ?]
0x00000001994ace58  0x00000080  __TEXT,__text  objc  -[CNAccountCollectionUpdateWatcher initWithTarget:action:]  // -[CNAccountCollectionUpdateWatcher elIdentifier]
0x00000001994aced8  0x00000104  __TEXT,__text  objc  -[CNAccountCollectionUpdateWatcher startObserving]  // -[CNAccountCollectionUpdateWatcher ?]
0x00000001994acfdc  0x00000044  __TEXT,__text  objc  -[CNAccountCollectionUpdateWatcher setAccountStore:]  // -[CNAccountCollectionUpdateWatcher ?]
0x00000001994ad020  0x00000008  __TEXT,__text  objc  -[CNAccountCollectionUpdateWatcher accountStore]  // -[CNAccountCollectionUpdateWatcher 16@?0@"ABCNGroup"8]
0x00000001994ad028  0x0000000c  __TEXT,__text  func  __copy_helper_block_e8_32w
0x00000001994ad034  0x0000002c  __TEXT,__text  objc  -[CNAccountCollectionUpdateWatcher target]  // -[CNAccountCollectionUpdateWatcher ?]
0x00000001994ad060  0x00000038  __TEXT,__text  objc  -[CNAccountCollectionUpdateWatcher action]  // -[CNAccountCollectionUpdateWatcher @"NSError">24]
0x00000001994ad098  0x000000b4  __TEXT,__text  objc  +[CNCDLocalAccountDescription localAccountDescription]  // +[CNCDLocalAccountDescription ?]
0x00000001994ad14c  0x0000003c  __TEXT,__text  func  __54+[CNCDLocalAccountDescription localAccountDescription]_block_invoke
0x00000001994ad188  0x000001b8  __TEXT,__text  objc  -[CNACAccountCollection accountsUpdated:]  // -[CNACAccountCollection ?]
0x00000001994ad340  0x0000000c  __TEXT,__text  objc  -[CNACAccountCollection baseURL]  // -[CNACAccountCollection ?]
0x00000001994ad34c  0x000001c8  __TEXT,__text  func  +[CNCDPersistenceStack _createContactsDirectoryIfNeededAtURL:]
0x00000001994ad514  0x00000008  __TEXT,__text  func  __copy_helper_block_e8_32s
0x00000001994ad51c  0x00000094  __TEXT,__text  objc  -[CNCDPersistenceStack makePersistenceContext]  // -[CNCDPersistenceStack ?]
0x00000001994ad5b0  0x00000014  __TEXT,__text  func  __62+[CNCDPersistenceStack persistenceStackWithAccountCollection:]_block_invoke
0x00000001994ad5c4  0x00000090  __TEXT,__text  objc  +[CNCDPersistentBackend backendWithAccountCollection:]  // +[CNCDPersistentBackend T]
0x00000001994ad654  0x000000b4  __TEXT,__text  objc  +[CNPersistentStoreCoordinatorCache sharedInstance]  // +[CNPersistentStoreCoordinatorCache ?]
0x00000001994ad708  0x00000044  __TEXT,__text  func  __51+[CNPersistentStoreCoordinatorCache sharedInstance]_block_invoke
0x00000001994ad74c  0x00000150  __TEXT,__text  objc  -[CNPersistentStoreCoordinatorCache initReadOnly:]  // -[CNPersistentStoreCoordinatorCache ?]
